"search_key","type","number","congress","effective_date","year","month","bioguide_id","issue"
"[""china"", ""hong kong"", ""taiwan""]","HCONRES","99","117","13/7/2022","2022","07","B001302","National Security"
"[""china""]","HCONRES","111","117","30/9/2022","2022","09","R000603","Art, Culture, Religion"
"[""china"", ""taiwan""]","HCONRES","112","117","7/10/2022","2022","10","D000619","Civil Rights and Liberties, Minority Issues"
"[""china""]","HJRES","73","117","1/3/2022","2022","03","P000618","Foreign Affairs"
"[""china""]","HR","144","117","4/1/2021","2021","01","J000126","Government Operations and Politics"
"[""china""]","HR","354","117","19/1/2021","2021","01","S001214","Foreign Affairs"
"[""china""]","HR","362","117","19/1/2021","2021","01","S001214","International Trade"
"[""china""]","HR","374","117","21/1/2021","2021","01","B000825","Foreign Affairs"
"[""china""]","HR","402","117","21/1/2021","2021","01","K000375","Foreign Affairs"
"[""china""]","HR","407","117","21/1/2021","2021","01","M001157","Foreign Affairs"
"[""china"", ""hong kong""]","HR","461","117","25/1/2021","2021","01","C001114","Immigration"
"[""china""]","HR","488","117","25/1/2021","2021","01","S001212","Public Lands and Natural Resources"
"[""china"", ""taiwan""]","HR","497","117","28/1/2021","2021","01","A000375","Foreign Affairs"
"[""china""]","HR","504","117","28/1/2021","2021","01","B001301","Foreign Affairs"
"[""china""]","HR","590","117","28/1/2021","2021","01","P000599","International Trade"
"[""china""]","HR","591","117","28/1/2021","2021","01","R000610","Government Operations and Politics"
"[""china""]","HR","824","117","4/2/2021","2021","02","L000589","International Trade"
"[""china""]","HR","834","117","4/2/2021","2021","02","P000599","Emergency Management"
"[""china""]","HR","857","117","5/2/2021","2021","02","B001298","Foreign Affairs"
"[""china""]","HR","896","117","5/2/2021","2021","02","R000614","Foreign Affairs"
"[""china""]","HR","954","117","8/2/2021","2021","02","S001196","Foreign Affairs"
"[""china""]","HR","992","117","11/2/2021","2021","02","G000595","Foreign Affairs"
"[""china""]","HR","1009","117","11/2/2021","2021","02","M001188","Immigration"
"[""china""]","HR","1083","117","15/2/2021","2021","02","W000812","Foreign Affairs"
"[""china""]","HR","1090","117","18/2/2021","2021","02","B001299","National Security"
"[""china""]","HR","1091","117","18/2/2021","2021","02","B001299","National Security"
"[""china""]","HR","1092","117","18/2/2021","2021","02","B001299","National Security"
"[""china""]","HR","1093","117","18/2/2021","2021","02","B001299","Armed Forces"
"[""china""]","HR","1094","117","18/2/2021","2021","02","B001299","National Security"
"[""china""]","HR","1119","117","18/2/2021","2021","02","D000615","National Security"
"[""china""]","HR","1128","117","18/2/2021","2021","02","G000590","International Trade"
"[""china""]","HR","1129","117","18/2/2021","2021","02","G000590","International Trade"
"[""china""]","HR","1130","117","18/2/2021","2021","02","G000590","National Security"
"[""china""]","HR","1131","117","18/2/2021","2021","02","G000590","International Trade"
"[""china""]","HR","1137","117","18/2/2021","2021","02","J000304","Armed Forces"
"[""china""]","HR","1138","117","18/2/2021","2021","02","J000020","International Trade"
"[""china"", ""taiwan""]","HR","1145","117","18/2/2021","2021","02","K000397","Foreign Affairs"
"[""china"", ""tibet"", ""xinjiang""]","HR","1155","117","18/2/2021","2021","02","M000312","Human Rights"
"[""china""]","HR","1157","117","18/2/2021","2021","02","M001137","Government Operations and Politics"
"[""china""]","HR","1160","117","18/2/2021","2021","02","M001210","Foreign Affairs"
"[""china"", ""taiwan""]","HR","1168","117","18/2/2021","2021","02","P000605","Foreign Affairs"
"[""china"", ""taiwan""]","HR","1169","117","18/2/2021","2021","02","P000605","Foreign Affairs"
"[""china"", ""taiwan""]","HR","1173","117","18/2/2021","2021","02","R000610","Armed Forces"
"[""china""]","HR","1177","117","18/2/2021","2021","02","S001156","Immigration"
"[""china"", ""xinjiang""]","HR","1187","117","18/2/2021","2021","02","V000130","Commerce"
"[""china""]","HR","1203","117","22/2/2021","2021","02","M001136","Foreign Affairs"
"[""china"", ""xinjiang"", ""tibet""]","HR","1211","117","23/2/2021","2021","02","M001157","Human Rights"
"[""china"", ""hong kong"", ""xinjiang"", ""tibet""]","HR","1214","117","23/2/2021","2021","02","B001299","Foreign Affairs"
"[""china""]","HR","1228","117","23/2/2021","2021","02","D000610","Foreign Affairs"
"[""china""]","HR","1231","117","23/2/2021","2021","02","G000594","Foreign Affairs"
"[""china""]","HR","1251","117","23/2/2021","2021","02","M001157","National Security"
"[""china"", ""tibet"", ""taiwan""]","HR","1263","117","23/2/2021","2021","02","S001196","Foreign Affairs"
"[""china""]","HR","1351","117","25/2/2021","2021","02","L000566","International Trade"
"[""china""]","HR","1369","117","25/2/2021","2021","02","P000599","Commerce"
"[""china""]","HR","1370","117","25/2/2021","2021","02","P000617","Government Operations and Politics"
"[""china""]","HR","1479","117","2/3/2021","2021","03","B001282","Foreign Affairs"
"[""china""]","HR","1504","117","2/3/2021","2021","03","L000592","Human Rights"
"[""china"", ""xinjiang""]","HR","1506","117","2/3/2021","2021","03","L000579","Energy"
"[""china""]","HR","1512","117","2/3/2021","2021","03","P000034","Environmental Protection"
"[""china""]","HR","1535","117","3/3/2021","2021","03","W000795","Foreign Affairs"
"[""china""]","HR","1562","117","3/3/2021","2021","03","G000579","Armed Forces"
"[""china""]","HR","1568","117","3/3/2021","2021","03","H001072","International Finance"
"[""china""]","HR","1595","117","3/3/2021","2021","03","S001214","Commerce"
"[""china"", ""xinjiang"", ""tibet""]","HR","1630","117","8/3/2021","2021","03","D000610","Human Rights"
"[""china""]","HR","1646","117","8/3/2021","2021","03","M001156","International Finance"
"[""china""]","HR","1775","117","10/3/2021","2021","03","S000522","Human Rights"
"[""china""]","HR","1934","117","16/3/2021","2021","03","M001157","Foreign Affairs"
"[""china""]","HR","1970","117","17/3/2021","2021","03","G000589","Foreign Affairs"
"[""china""]","HR","2057","117","18/3/2021","2021","03","R000614","Foreign Affairs"
"[""china"", ""xinjiang""]","HR","2072","117","18/3/2021","2021","03","W000825","Human Rights"
"[""china"", ""taiwan""]","HR","2103","117","19/3/2021","2021","03","P000605","Armed Forces"
"[""china""]","HR","2153","117","23/3/2021","2021","03","L000491","Foreign Affairs"
"[""china""]","HR","2169","117","23/3/2021","2021","03","S001195","International Trade"
"[""china""]","HR","2182","117","23/3/2021","2021","03","W000825","Science, Technology, Communications"
"[""china""]","HR","2211","117","26/3/2021","2021","03","F000454","Finance and Financial Sector"
"[""china""]","HR","2225","117","26/3/2021","2021","03","J000126","Science, Technology, Communications"
"[""china""]","HR","2258","117","26/3/2021","2021","03","S001214","Foreign Affairs"
"[""china""]","HR","2273","117","26/3/2021","2021","03","S001214","Foreign Affairs"
"[""china""]","HR","2283","117","29/3/2021","2021","03","M001188","Education"
"[""china""]","HR","2329","117","1/4/2021","2021","04","M001157","Foreign Affairs"
"[""china""]","HR","2395","117","8/4/2021","2021","04","C001067","Crime and Law Enforcement"
"[""china"", ""hong kong"", ""tibet"", ""taiwan""]","HR","2471","117","13/4/2021","2021","04","J000294","Government Operations and Politics"
"[""china"", ""taiwan""]","HR","2479","117","13/4/2021","2021","04","M001202","Foreign Affairs"
"[""china""]","HR","2506","117","14/4/2021","2021","04","C001091","Foreign Affairs"
"[""china""]","HR","2559","117","15/4/2021","2021","04","B001306","Government Operations and Politics"
"[""china""]","HR","2578","117","15/4/2021","2021","04","G000577","Foreign Affairs"
"[""china"", ""hong kong"", ""tibet"", ""taiwan""]","HR","2617","117","16/4/2021","2021","04","C001078","International Trade"
"[""china""]","HR","2622","117","16/4/2021","2021","04","G000588","Foreign Affairs"
"[""china""]","HR","2637","117","16/4/2021","2021","04","W000823","International Trade"
"[""china"", ""taiwan""]","HR","2646","117","19/4/2021","2021","04","C001078","Foreign Affairs"
"[""china""]","HR","2718","117","21/4/2021","2021","04","B001299","Foreign Affairs"
"[""china""]","HR","2728","117","21/4/2021","2021","04","G000594","Armed Forces"
"[""china"", ""hong kong"", ""tibet""]","HR","2731","117","21/4/2021","2021","04","K000389","Foreign Affairs"
"[""china""]","HR","2785","117","22/4/2021","2021","04","K000378","Energy"
"[""china"", ""hong kong"", ""taiwan""]","HR","2787","117","22/4/2021","2021","04","K000392","Foreign Affairs"
"[""china""]","HR","2821","117","22/4/2021","2021","04","S001215","Environmental Protection"
"[""china""]","HR","2824","117","22/4/2021","2021","04","T000468","International Trade"
"[""china""]","HR","2964","117","4/5/2021","2021","05","B001297","International Trade"
"[""china""]","HR","2978","117","4/5/2021","2021","05","F000471","Foreign Affairs"
"[""china""]","HR","3001","117","4/5/2021","2021","05","S000522","National Security"
"[""china""]","HR","3011","117","7/5/2021","2021","05","B001299","Armed Forces"
"[""china""]","HR","3012","117","7/5/2021","2021","05","B001282","Foreign Affairs"
"[""china"", ""hong kong"", ""taiwan""]","HR","3018","117","7/5/2021","2021","05","C001039","Foreign Affairs"
"[""china""]","HR","3035","117","7/5/2021","2021","05","D000032","Commerce"
"[""china""]","HR","3041","117","7/5/2021","2021","05","F000472","Foreign Affairs"
"[""china""]","HR","3044","117","7/5/2021","2021","05","G000588","International Finance"
"[""china""]","HR","3057","117","7/5/2021","2021","05","M001136","Foreign Affairs"
"[""china""]","HR","3074","117","7/5/2021","2021","05","W000795","Foreign Affairs"
"[""china"", ""taiwan""]","HR","3084","117","11/5/2021","2021","05","B001287","Foreign Affairs"
"[""china""]","HR","3191","117","13/5/2021","2021","05","G000579","Armed Forces"
"[""china""]","HR","3240","117","14/5/2021","2021","05","A000369","National Security"
"[""china""]","HR","3245","117","14/5/2021","2021","05","E000299","Foreign Affairs"
"[""china""]","HR","3256","117","14/5/2021","2021","05","P000605","Foreign Affairs"
"[""china""]","HR","3295","117","18/5/2021","2021","05","B001299","Government Operations and Politics"
"[""china"", ""xinjiang""]","HR","3306","117","18/5/2021","2021","05","H001053","Foreign Affairs"
"[""china""]","HR","3341","117","19/5/2021","2021","05","G000546","Transportation and Public Works"
"[""china""]","HR","3344","117","19/5/2021","2021","05","K000009","International Trade"
"[""china""]","HR","3373","117","20/5/2021","2021","05","B001287","Foreign Affairs"
"[""china""]","HR","3390","117","20/5/2021","2021","05","G000579","Foreign Affairs"
"[""china"", ""tibet""]","HR","3426","117","20/5/2021","2021","05","M001196","Foreign Affairs"
"[""china""]","HR","3433","117","20/5/2021","2021","05","P000616","Foreign Affairs"
"[""china""]","HR","3446","117","20/5/2021","2021","05","S000344","Foreign Affairs"
"[""china""]","HR","3462","117","21/5/2021","2021","05","C001121","Foreign Affairs"
"[""china"", ""xinjiang""]","HR","3465","117","21/5/2021","2021","05","G000595","Foreign Affairs"
"[""china""]","HR","3498","117","25/5/2021","2021","05","G000588","International Trade"
"[""china""]","HR","3506","117","25/5/2021","2021","05","H001072","International Finance"
"[""tibet"", ""hong kong"", ""china"", ""taiwan"", ""xinjiang""]","HR","3524","117","25/5/2021","2021","05","M001137","Foreign Affairs"
"[""china""]","HR","3565","117","28/5/2021","2021","05","B001295","Armed Forces"
"[""china""]","HR","3588","117","28/5/2021","2021","05","H001085","Education"
"[""china""]","HR","3593","117","28/5/2021","2021","05","J000126","International Trade"
"[""china"", ""taiwan""]","HR","3634","117","28/5/2021","2021","05","S000344","Foreign Affairs"
"[""china""]","HR","3645","117","28/5/2021","2021","05","W000823","Foreign Affairs"
"[""china""]","HR","3648","117","1/6/2021","2021","06","L000397","Immigration"
"[""china""]","HR","3653","117","1/6/2021","2021","06","B000574","Armed Forces"
"[""china""]","HR","3684","117","4/6/2021","2021","06","D000191","Transportation and Public Works"
"[""china""]","HR","3695","117","4/6/2021","2021","06","C001091","Foreign Affairs"
"[""china""]","HR","3696","117","4/6/2021","2021","06","C001091","Armed Forces"
"[""china""]","HR","3788","117","8/6/2021","2021","06","N000181","Foreign Affairs"
"[""china""]","HR","3837","117","11/6/2021","2021","06","M000312","Armed Forces"
"[""china""]","HR","3843","117","11/6/2021","2021","06","N000191","Commerce"
"[""china""]","HR","3847","117","11/6/2021","2021","06","R000614","Foreign Affairs"
"[""china""]","HR","3866","117","14/6/2021","2021","06","D000626","International Trade"
"[""china""]","HR","3868","117","14/6/2021","2021","06","H001086","Congressional political operations"
"[""china"", ""taiwan""]","HR","3882","117","14/6/2021","2021","06","W000812","Foreign Affairs"
"[""china""]","HR","3886","117","15/6/2021","2021","06","L000397","Commerce"
"[""china""]","HR","3919","117","15/6/2021","2021","06","S001176","National Security"
"[""china"", ""taiwan""]","HR","3922","117","15/6/2021","2021","06","W000804","Foreign Affairs"
"[""china""]","HR","3927","117","16/6/2021","2021","06","C001103","Commerce"
"[""china"", ""taiwan""]","HR","3934","117","16/6/2021","2021","06","G000579","Armed Forces"
"[""china"", ""xinjiang""]","HR","3945","117","16/6/2021","2021","06","P000605","Foreign Affairs"
"[""china""]","HR","3966","117","17/6/2021","2021","06","C001116","Foreign Affairs"
"[""china""]","HR","3967","117","17/6/2021","2021","06","T000472","Armed Forces"
"[""china"", ""taiwan""]","HR","3972","117","17/6/2021","2021","06","B001287","Foreign Affairs"
"[""china""]","HR","3984","117","17/6/2021","2021","06","C001120","Foreign Affairs"
"[""china""]","HR","3991","117","17/6/2021","2021","06","D000615","Foreign Affairs"
"[""china""]","HR","3995","117","17/6/2021","2021","06","G000588","National Security"
"[""china""]","HR","4000","117","17/6/2021","2021","06","K000378","Foreign Affairs"
"[""china""]","HR","4001","117","17/6/2021","2021","06","K000378","Commerce"
"[""china""]","HR","4048","117","22/6/2021","2021","06","G000579","Foreign Affairs"
"[""china""]","HR","4071","117","22/6/2021","2021","06","W000815","National Security"
"[""china""]","HR","4080","117","23/6/2021","2021","06","B001274","International Trade"
"[""china""]","HR","4129","117","24/6/2021","2021","06","D000610","Armed Forces"
"[""china""]","HR","4133","117","24/6/2021","2021","06","E000297","Foreign Affairs"
"[""china""]","HR","4135","117","24/6/2021","2021","06","G000579","Armed Forces"
"[""china""]","HR","4175","117","25/6/2021","2021","06","G000579","Armed Forces"
"[""china""]","HR","4189","117","25/6/2021","2021","06","S001209","Crime and Law Enforcement"
"[""china""]","HR","4241","117","29/6/2021","2021","06","S001175","Armed Forces"
"[""china"", ""hong kong""]","HR","4264","117","30/6/2021","2021","06","H001086","Foreign Affairs"
"[""china"", ""hong kong""]","HR","4276","117","30/6/2021","2021","06","M001203","Immigration"
"[""china"", ""hong kong""]","HR","4280","117","30/6/2021","2021","06","P000605","Foreign Affairs"
"[""china"", ""tibet""]","HR","4281","117","30/6/2021","2021","06","P000605","Foreign Affairs"
"[""china""]","HR","4346","117","1/7/2021","2021","07","R000577","International Trade"
"[""china"", ""xinjiang"", ""taiwan""]","HR","4350","117","2/7/2021","2021","07","S000510","Armed Forces"
"[""china""]","HR","4356","117","2/7/2021","2021","07","B000490","Agriculture and Food"
"[""china""]","HR","4361","117","6/7/2021","2021","07","G000579","Foreign Affairs"
"[""china"", ""taiwan""]","HR","4362","117","6/7/2021","2021","07","G000593","Foreign Affairs"
"[""china"", ""hong kong"", ""tibet"", ""taiwan""]","HR","4373","117","6/7/2021","2021","07","L000551","Government Operations and Politics"
"[""china""]","HR","4420","117","13/7/2021","2021","07","J000305","Foreign Affairs"
"[""china""]","HR","4502","117","19/7/2021","2021","07","D000216","Economics and Public Finance"
"[""china""]","HR","4505","117","19/7/2021","2021","07","C001090","Government Operations and Politics"
"[""tibet"", ""hong kong"", ""china"", ""taiwan"", ""xinjiang""]","HR","4521","117","19/7/2021","2021","07","J000126","Government Operations and Politics"
"[""china""]","HR","4551","117","20/7/2021","2021","07","B001257","Foreign Affairs"
"[""china""]","HR","4559","117","20/7/2021","2021","07","E000299","Armed Forces"
"[""china"", ""taiwan""]","HR","4560","117","20/7/2021","2021","07","G000579","Foreign Affairs"
"[""china""]","HR","4609","117","21/7/2021","2021","07","S001215","Government Operations and Politics"
"[""china""]","HR","4734","117","28/7/2021","2021","07","A000372","International Trade"
"[""china""]","HR","4738","117","28/7/2021","2021","07","L000595","Art, Culture, Religion"
"[""china""]","HR","4747","117","28/7/2021","2021","07","C001091","Foreign Affairs"
"[""china"", ""xinjiang"", ""taiwan""]","HR","4775","117","28/7/2021","2021","07","M001157","Foreign Affairs"
"[""china"", ""xinjiang""]","HR","4785","117","29/7/2021","2021","07","K000397","Human Rights"
"[""tibet"", ""hong kong"", ""china"", ""taiwan"", ""xinjiang""]","HR","4792","117","29/7/2021","2021","07","B001299","Foreign Affairs"
"[""china""]","HR","4793","117","29/7/2021","2021","07","B001301","National Security"
"[""china""]","HR","4821","117","29/7/2021","2021","07","H001053","Human Rights"
"[""china""]","HR","4840","117","29/7/2021","2021","07","M001210","Foreign Affairs"
"[""china"", ""taiwan""]","HR","4868","117","30/7/2021","2021","07","B001291","Foreign Affairs"
"[""china""]","HR","4887","117","30/7/2021","2021","07","J000301","Foreign Affairs"
"[""china""]","HR","4912","117","3/8/2021","2021","08","L000595","Foreign Affairs"
"[""china""]","HR","4914","117","3/8/2021","2021","08","M001157","Foreign Affairs"
"[""china""]","HR","4932","117","3/8/2021","2021","08","S001212","Commerce"
"[""china""]","HR","5003","117","10/8/2021","2021","08","P000599","Health"
"[""china""]","HR","5004","117","10/8/2021","2021","08","R000612","Foreign Affairs"
"[""china""]","HR","5046","117","17/8/2021","2021","08","F000446","Foreign Affairs"
"[""china""]","HR","5066","117","20/8/2021","2021","08","M001213","Foreign Affairs"
"[""china""]","HR","5079","117","23/8/2021","2021","08","M001210","Education"
"[""china""]","HR","5147","117","31/8/2021","2021","08","W000804","Armed Forces"
"[""china""]","HR","5154","117","3/9/2021","2021","09","B001309","Foreign Affairs"
"[""china""]","HR","5159","117","3/9/2021","2021","09","C001121","Armed Forces"
"[""china""]","HR","5182","117","7/9/2021","2021","09","C001110","Civil Rights and Liberties, Minority Issues"
"[""china"", ""hong kong""]","HR","5203","117","10/9/2021","2021","09","B001292","Commerce"
"[""china""]","HR","5243","117","14/9/2021","2021","09","A000369","Government Operations and Politics"
"[""china""]","HR","5265","117","14/9/2021","2021","09","W000823","Foreign Affairs"
"[""china"", ""taiwan""]","HR","5275","117","17/9/2021","2021","09","L000582","Government Operations and Politics"
"[""china"", ""hong kong"", ""xinjiang"", ""tibet""]","HR","5286","117","17/9/2021","2021","09","P000605","Foreign Affairs"
"[""china""]","HR","5315","117","21/9/2021","2021","09","S001211","Government Operations and Politics"
"[""china""]","HR","5326","117","22/9/2021","2021","09","B001282","Foreign Affairs"
"[""china""]","HR","5332","117","22/9/2021","2021","09","D000627","Energy"
"[""china""]","HR","5333","117","22/9/2021","2021","09","F000472","Foreign Affairs"
"[""china""]","HR","5351","117","23/9/2021","2021","09","H001091","Foreign Affairs"
"[""china""]","HR","5376","117","27/9/2021","2021","09","Y000062","Finance and Financial Sector"
"[""china""]","HR","5412","117","29/9/2021","2021","09","S001150","Armed Forces"
"[""china"", ""hong kong"", ""xinjiang""]","HR","5431","117","30/9/2021","2021","09","P000605","Foreign Affairs"
"[""china""]","HR","5454","117","30/9/2021","2021","09","J000304","Armed Forces"
"[""china""]","HR","5497","117","5/10/2021","2021","10","M001137","Foreign Affairs"
"[""china"", ""hong kong""]","HR","5527","117","8/10/2021","2021","10","M001136","Foreign Affairs"
"[""china""]","HR","5540","117","8/10/2021","2021","10","S001145","Commerce"
"[""china""]","HR","5557","117","12/10/2021","2021","10","D000032","Foreign Affairs"
"[""china""]","HR","5559","117","12/10/2021","2021","10","E000294","Science, Technology, Communications"
"[""china"", ""taiwan""]","HR","5580","117","15/10/2021","2021","10","B001287","Foreign Affairs"
"[""china""]","HR","5614","117","19/10/2021","2021","10","C001115","Foreign Affairs"
"[""china""]","HR","5635","117","20/10/2021","2021","10","H001085","Government Operations and Politics"
"[""china""]","HR","5640","117","20/10/2021","2021","10","G000589","Government Operations and Politics"
"[""china"", ""xinjiang""]","HR","5665","117","21/10/2021","2021","10","O000173","Civil Rights and Liberties, Minority Issues"
"[""china""]","HR","5709","117","25/10/2021","2021","10","C001121","National Security"
"[""china""]","HR","5746","117","27/10/2021","2021","10","B001292","Government Operations and Politics"
"[""china""]","HR","5760","117","27/10/2021","2021","10","T000478","Foreign Affairs"
"[""china""]","HR","5786","117","28/10/2021","2021","10","P000605","Armed Forces"
"[""china""]","HR","5790","117","28/10/2021","2021","10","Z000017","International Trade"
"[""china""]","HR","5806","117","1/11/2021","2021","11","S001192","International Trade"
"[""china""]","HR","5876","117","4/11/2021","2021","11","M001180","Energy"
"[""china""]","HR","5925","117","9/11/2021","2021","11","G000593","Foreign Affairs"
"[""china""]","HR","5988","117","16/11/2021","2021","11","S001192","Crime and Law Enforcement"
"[""china""]","HR","6006","117","17/11/2021","2021","11","M001156","Finance and Financial Sector"
"[""china""]","HR","6011","117","17/11/2021","2021","11","T000478","International Trade"
"[""china"", ""taiwan""]","HR","6029","117","18/11/2021","2021","11","G000588","Foreign Affairs"
"[""china"", ""taiwan""]","HR","6069","117","23/11/2021","2021","11","F000470","Foreign Affairs"
"[""china""]","HR","6114","117","1/12/2021","2021","12","M001205","International Trade"
"[""china""]","HR","6128","117","2/12/2021","2021","12","G000552","International Trade"
"[""china""]","HR","6158","117","7/12/2021","2021","12","L000591","Armed Forces"
"[""china""]","HR","6162","117","7/12/2021","2021","12","M001213","Armed Forces"
"[""china""]","HR","6254","117","13/12/2021","2021","12","P000613","Crime and Law Enforcement"
"[""china"", ""xinjiang""]","HR","6256","117","14/12/2021","2021","12","M000312","International Trade"
"[""china""]","HR","6269","117","14/12/2021","2021","12","K000391","National Security"
"[""china""]","HR","6292","117","14/12/2021","2021","12","W000815","Armed Forces"
"[""china""]","HR","6319","117","16/12/2021","2021","12","P000605","Human Rights"
"[""china""]","HR","6351","117","30/12/2021","2021","12","L000582","Environmental Protection"
"[""china""]","HR","6354","117","3/1/2022","2022","01","M000317","Foreign Affairs"
"[""china""]","HR","6367","117","10/1/2022","2022","01","M001157","Alliance and Collective Security"
"[""china""]","HR","6383","117","12/1/2022","2022","01","G000552","National Security"
"[""china""]","HR","6391","117","12/1/2022","2022","01","W000814","International Trade"
"[""china""]","HR","6417","117","18/1/2022","2022","01","G000579","Human Rights"
"[""china"", ""taiwan""]","HR","6443","117","20/1/2022","2022","01","G000579","Armed Forces"
"[""china""]","HR","6452","117","20/1/2022","2022","01","K000391","National Security"
"[""china""]","HR","6470","117","21/1/2022","2022","01","M001137","International Trade"
"[""china""]","HR","6475","117","25/1/2022","2022","01","W000187","Foreign Affairs"
"[""china""]","HR","6477","117","25/1/2022","2022","01","D000631","Crime and Law Enforcement"
"[""china"", ""taiwan""]","HR","6484","117","25/1/2022","2022","01","G000579","Foreign Affairs"
"[""china""]","HR","6489","117","25/1/2022","2022","01","G000577","International Trade"
"[""china""]","HR","6524","117","28/1/2022","2022","01","L000562","Foreign Affairs"
"[""china""]","HR","6542","117","1/2/2022","2022","02","F000246","Foreign Affairs"
"[""china""]","HR","6549","117","1/2/2022","2022","02","O000172","International Finance"
"[""china""]","HR","6572","117","2/2/2022","2022","02","S001196","National Security"
"[""china"", ""taiwan""]","HR","6578","117","3/2/2022","2022","02","C001114","Foreign Affairs"
"[""china""]","HR","6586","117","3/2/2022","2022","02","G000579","Human Rights"
"[""china""]","HR","6600","117","4/2/2022","2022","02","M001203","Foreign Affairs"
"[""china""]","HR","6650","117","8/2/2022","2022","02","T000478","Foreign Affairs"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HR","6686","117","9/2/2022","2022","02","M001136","Foreign Affairs"
"[""china""]","HR","6711","117","11/2/2022","2022","02","H001084","Foreign Affairs"
"[""china""]","HR","6729","117","15/2/2022","2022","02","G000591","International Finance"
"[""china""]","HR","6730","117","15/2/2022","2022","02","H001053","Foreign Affairs"
"[""china""]","HR","6742","117","15/2/2022","2022","02","M001157","Foreign Affairs"
"[""china""]","HR","6748","117","15/2/2022","2022","02","P000048","Foreign Affairs"
"[""china""]","HR","6798","117","18/2/2022","2022","02","W000815","National Security"
"[""china""]","HR","6855","117","28/2/2022","2022","02","G000590","Foreign Affairs"
"[""china""]","HR","6887","117","1/3/2022","2022","03","S001135","International Trade"
"[""china""]","HR","6926","117","3/3/2022","2022","03","H001086","Foreign Affairs"
"[""china""]","HR","6954","117","7/3/2022","2022","03","K000397","Foreign Affairs"
"[""china""]","HR","7006","117","9/3/2022","2022","03","G000568","Health"
"[""china""]","HR","7069","117","11/3/2022","2022","03","S001175","Foreign Affairs"
"[""china""]","HR","7114","117","17/3/2022","2022","03","B001305","International Trade"
"[""china""]","HR","7121","117","17/3/2022","2022","03","G000579","International Trade"
"[""china""]","HR","7124","117","17/3/2022","2022","03","G000589","Foreign Affairs"
"[""china""]","HR","7128","117","17/3/2022","2022","03","H001047","Crime and Law Enforcement"
"[""china""]","HR","7131","117","17/3/2022","2022","03","K000009","Government Operations and Politics"
"[""china"", ""hong kong""]","HR","7150","117","18/3/2022","2022","03","B001299","Foreign Affairs"
"[""china""]","HR","7159","117","18/3/2022","2022","03","I000056","Foreign Affairs"
"[""china"", ""hong kong"", ""tibet"", ""taiwan""]","HR","7193","117","21/3/2022","2022","03","S000522","Human Rights"
"[""china""]","HR","7207","117","24/3/2022","2022","03","D000032","Foreign Affairs"
"[""china""]","HR","7290","117","30/3/2022","2022","03","G000574","Alliance and Collective Security"
"[""china""]","HR","7314","117","31/3/2022","2022","03","B001282","Foreign Affairs"
"[""china""]","HR","7325","117","31/3/2022","2022","03","F000471","National Security"
"[""china""]","HR","7332","117","31/3/2022","2022","03","K000397","Human Rights"
"[""china"", ""taiwan""]","HR","7372","117","1/4/2022","2022","04","T000468","Foreign Affairs"
"[""china""]","HR","7403","117","5/4/2022","2022","04","L000566","National Security"
"[""china"", ""taiwan""]","HR","7411","117","6/4/2022","2022","04","L000491","Foreign Affairs"
"[""china""]","HR","7430","117","6/4/2022","2022","04","S001172","International Trade"
"[""china""]","HR","7457","117","7/4/2022","2022","04","F000466","Foreign Affairs"
"[""china""]","HR","7460","117","7/4/2022","2022","04","G000594","National Security"
"[""china""]","HR","7578","117","26/4/2022","2022","04","G000589","Foreign Affairs"
"[""china"", ""taiwan""]","HR","7579","117","26/4/2022","2022","04","G000590","International Trade"
"[""china"", ""hong kong""]","HR","7628","117","28/4/2022","2022","04","L000569","Government Operations and Politics"
"[""china""]","HR","7667","117","6/5/2022","2022","05","E000215","Health"
"[""china"", ""taiwan""]","HR","7704","117","10/5/2022","2022","05","H001072","Foreign Affairs"
"[""china""]","HR","7726","117","11/5/2022","2022","05","P000610","Foreign Affairs"
"[""china""]","HR","7737","117","12/5/2022","2022","05","B001299","Foreign Affairs"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HR","7776","117","16/5/2022","2022","05","D000191","Armed Forces"
"[""china""]","HR","7779","117","16/5/2022","2022","05","P000048","Foreign Affairs"
"[""china""]","HR","7851","117","19/5/2022","2022","05","P000048","Foreign Affairs"
"[""china""]","HR","7855","117","19/5/2022","2022","05","S001196","Armed Forces"
"[""china""]","HR","7892","117","27/5/2022","2022","05","N000189","International Trade"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HR","7900","117","27/5/2022","2022","05","S000510","Armed Forces"
"[""china""]","HR","7927","117","31/5/2022","2022","05","S001192","Foreign Affairs"
"[""china""]","HR","7935","117","3/6/2022","2022","06","E000297","International Trade"
"[""china"", ""xinjiang""]","HR","7998","117","9/6/2022","2022","06","B001299","Human Rights"
"[""china""]","HR","8000","117","9/6/2022","2022","06","B000755","Crime and Law Enforcement"
"[""china"", ""xinjiang""]","HR","8001","117","9/6/2022","2022","06","B001297","Foreign Affairs"
"[""china""]","HR","8024","117","9/6/2022","2022","06","T000478","Government Operations and Politics"
"[""china"", ""taiwan""]","HR","8029","117","13/6/2022","2022","06","B001299","Armed Forces"
"[""china""]","HR","8032","117","13/6/2022","2022","06","F000466","Armed Forces"
"[""china""]","HR","8034","117","13/6/2022","2022","06","G000563","International Trade"
