"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"5001600US2706","Congressional District 6 (116th Congress), Minnesota","727471","807","640544","2035","30626","1810","2356","382","18479","1014","84","75","9415","1192","25967","1682","6442","1069","19525","1540",
"5001600US2707","Congressional District 7 (116th Congress), Minnesota","672622","875","600388","1404","11268","543","17415","638","6872","321","791","207","12393","870","23495","1058","7925","683","15570","917",
"5001600US2708","Congressional District 8 (116th Congress), Minnesota","674072","514","617823","808","7305","361","15321","556","5297","333","184","62","3557","534","24585","965","6065","575","18520","709",
"5001600US2801","Congressional District 1 (116th Congress), Mississippi","757560","575","502195","1276","213457","1410","1333","361","6348","580","247","181","14691","1286","19289","1566","5062","825","14227","1299",
"5001600US2802","Congressional District 2 (116th Congress), Mississippi","685584","2051","210793","1411","453101","2281","1888","228","3074","378","182","157","5574","676","10972","1312","3798","595","7174","1140",
"5001600US2803","Congressional District 3 (116th Congress), Mississippi","748808","2196","445326","1314","266461","2374","7746","562","8475","542","158","97","8026","1035","12616","1161","3397","590","9219","1028",
"5001600US2804","Congressional District 4 (116th Congress), Mississippi","775071","442","543675","1705","180395","1553","2390","472","11195","627","542","305","9762","1415","27112","1715","7904","1303","19208","1532",
"5001600US2901","Congressional District 1 (116th Congress), Missouri","720952","3107","298897","3673","354100","2493","1277","272","24110","1355","267","178","11778","1792","30523","2141","7445","1148","23078","1953",
"5001600US2902","Congressional District 2 (116th Congress), Missouri","770323","4010","659788","4222","30433","2135","781","246","36801","1433","199","98","5890","1247","36431","2578","18148","2214","18283","1463",
"5001600US2903","Congressional District 3 (116th Congress), Missouri","800026","3786","724391","3737","28199","1128","1850","338","9492","732","360","195","4810","766","30924","2146","12287","1545","18637","1092",
"5001600US2904","Congressional District 4 (116th Congress), Missouri","775737","1300","679146","1674","35851","1369","3171","417","12614","655","935","227","8080","970","35940","2041","8685","1069","27255","1643",
"5001600US2905","Congressional District 5 (116th Congress), Missouri","784962","3177","523878","2982","167945","1759","3261","582","13472","718","2707","373","29913","2236","43786","2297","15475","1603","28311","1506",
"5001600US2906","Congressional District 6 (116th Congress), Missouri","778899","3287","688057","3104","33166","1380","2509","312","11517","849","1839","228","9587","1232","32224","1602","10302","845","21922","1349",
"5001600US2907","Congressional District 7 (116th Congress), Missouri","788437","589","703887","2378","14884","912","4902","564","10103","604","1836","171","10546","1359","42279","2104","14520","1745","27759","1180",
"5001600US2908","Congressional District 8 (116th Congress), Missouri","722198","2136","652422","2698","31100","906","2153","351","5297","614","325","132","3480","592","27421","1707","9459","1204","17962","1081",
"5001600US3000","Congressional District (at Large) (116th Congress), Montana","1077978","*****","938223","1741","6236","696","65452","1255","8972","543","581","123","10155","1126","48359","1992","13846","1223","34513","1513",
"5001600US3101","Congressional District 1 (116th Congress), Nebraska","657029","1230","560551","2411","18880","919","8267","652","17473","907","578","123","16336","1626","34944","2048","14019","1424","20925","1180",
"5001600US3102","Congressional District 2 (116th Congress), Nebraska","693079","1216","539083","2441","65173","1318","3740","656","26034","843","190","70","19554","1855","39305","2248","15766","1820","23539","1552",
"5001600US3103","Congressional District 3 (116th Congress), Nebraska","601372","97","530742","1756","9305","560","5930","544","4872","326","407","223","24151","1737","25965","1064","15270","987","10695","634",
"5001600US3201","Congressional District 1 (116th Congress), Nevada","688773","7709","305149","5524","82611","3405","9898","1277","59312","2345","4579","813","146838","5153","80386","4371","50202","4265","30184","2254",
"5001600US3202","Congressional District 2 (116th Congress), Nevada","748896","731","553306","3744","15660","878","14088","736","30873","1159","3776","303","65785","3392","65408","3650","36024","3190","29384","1709",
"5001600US3203","Congressional District 3 (116th Congress), Nevada","840860","6666","509675","6046","67946","3046","5435","924","121812","3041","7131","827","49261","3081","79600","3651","30836","3043","48764","2676",
"5001600US3204","Congressional District 4 (116th Congress), Nevada","780709","6334","431471","7013","118195","3508","8429","838","43097","2258","6324","1123","83331","3898","89862","4791","48879","3715","40983","2697",
