"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US4806","Congressional District 6 (115th Congress), Texas","64748","895",
"5001500US4807","Congressional District 7 (115th Congress), Texas","73591","1070",
"5001500US4808","Congressional District 8 (115th Congress), Texas","66893","1631",
"5001500US4809","Congressional District 9 (115th Congress), Texas","46321","731",
"5001500US4810","Congressional District 10 (115th Congress), Texas","72361","920",
"5001500US4811","Congressional District 11 (115th Congress), Texas","54570","858",
"5001500US4812","Congressional District 12 (115th Congress), Texas","64541","955",
"5001500US4813","Congressional District 13 (115th Congress), Texas","50854","606",
"5001500US4814","Congressional District 14 (115th Congress), Texas","57851","895",
"5001500US4815","Congressional District 15 (115th Congress), Texas","42713","1086",
"5001500US4816","Congressional District 16 (115th Congress), Texas","44891","732",
"5001500US4817","Congressional District 17 (115th Congress), Texas","51151","776",
"5001500US4818","Congressional District 18 (115th Congress), Texas","44527","869",
"5001500US4819","Congressional District 19 (115th Congress), Texas","48548","787",
"5001500US4820","Congressional District 20 (115th Congress), Texas","50355","636",
"5001500US4821","Congressional District 21 (115th Congress), Texas","67354","940",
"5001500US4822","Congressional District 22 (115th Congress), Texas","93667","1207",
"5001500US4823","Congressional District 23 (115th Congress), Texas","52162","764",
"5001500US4824","Congressional District 24 (115th Congress), Texas","70492","856",
"5001500US4825","Congressional District 25 (115th Congress), Texas","67263","951",
"5001500US4826","Congressional District 26 (115th Congress), Texas","85433","1033",
"5001500US4827","Congressional District 27 (115th Congress), Texas","53040","666",
"5001500US4828","Congressional District 28 (115th Congress), Texas","46733","609",
"5001500US4829","Congressional District 29 (115th Congress), Texas","41301","616",
"5001500US4830","Congressional District 30 (115th Congress), Texas","44945","758",
"5001500US4831","Congressional District 31 (115th Congress), Texas","68127","818",
"5001500US4832","Congressional District 32 (115th Congress), Texas","68084","1225",
"5001500US4833","Congressional District 33 (115th Congress), Texas","39089","718",
