"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born",
"5001600US3204","Congressional District 4 (116th Congress), Nevada","772433","16009","645670","15120","126763","7976",
"5001600US3301","Congressional District 1 (116th Congress), New Hampshire","686820","5309","645683","6730","41137","3912",
"5001600US3302","Congressional District 2 (116th Congress), New Hampshire","669638","5309","627773","5921","41865","3668",
"5001600US3401","Congressional District 1 (116th Congress), New Jersey","731297","6231","658413","8211","72884","5162",
"5001600US3402","Congressional District 2 (116th Congress), New Jersey","703117","6391","631283","8308","71834","5385",
"5001600US3403","Congressional District 3 (116th Congress), New Jersey","742905","4922","677339","6352","65566","4713",
"5001600US3404","Congressional District 4 (116th Congress), New Jersey","748858","7391","654626","10095","94232","7074",
"5001600US3405","Congressional District 5 (116th Congress), New Jersey","730707","10489","580852","11138","149855","7921",
"5001600US3406","Congressional District 6 (116th Congress), New Jersey","730114","8567","516922","10146","213192","7541",
"5001600US3407","Congressional District 7 (116th Congress), New Jersey","730778","10633","593231","10780","137547","6363",
"5001600US3408","Congressional District 8 (116th Congress), New Jersey","764837","12592","421133","11587","343704","10014",
"5001600US3409","Congressional District 9 (116th Congress), New Jersey","765382","10934","463878","11340","301504","10618",
"5001600US3410","Congressional District 10 (116th Congress), New Jersey","759704","12592","528426","13704","231278","10316",
"5001600US3411","Congressional District 11 (116th Congress), New Jersey","744805","10897","602098","10103","142707","6607",
"5001600US3412","Congressional District 12 (116th Congress), New Jersey","756016","7657","547027","10014","208989","9654",
"5001600US3501","Congressional District 1 (116th Congress), New Mexico","697064","6962","625776","8989","71288","6591",
"5001600US3502","Congressional District 2 (116th Congress), New Mexico","700113","4803","617476","7868","82637","6241",
"5001600US3503","Congressional District 3 (116th Congress), New Mexico","698251","7202","653654","7553","44597","4139",
"5001600US3601","Congressional District 1 (116th Congress), New York","718726","4733","628001","8550","90725","7509",
"5001600US3602","Congressional District 2 (116th Congress), New York","709605","9596","586015","12436","123590","8111",
"5001600US3603","Congressional District 3 (116th Congress), New York","707576","9548","541412","10602","166164","8398",
"5001600US3604","Congressional District 4 (116th Congress), New York","729582","10656","555218","11136","174364","8597",
"5001600US3605","Congressional District 5 (116th Congress), New York","757972","19470","435579","13478","322393","14862",
"5001600US3606","Congressional District 6 (116th Congress), New York","734183","18479","354874","13627","379309","12135",
"5001600US3607","Congressional District 7 (116th Congress), New York","720811","18558","485583","16296","235228","10085",
"5001600US3608","Congressional District 8 (116th Congress), New York","791211","19332","527844","17333","263367","9809",
"5001600US3609","Congressional District 9 (116th Congress), New York","730957","15833","445389","14560","285568","9931",
"5001600US3610","Congressional District 10 (116th Congress), New York","711678","16485","489781","13536","221897","9717",
"5001600US3611","Congressional District 11 (116th Congress), New York","732886","12122","502602","11660","230284","9953",
"5001600US3612","Congressional District 12 (116th Congress), New York","698928","17290","514033","17005","184895","8478",
"5001600US3613","Congressional District 13 (116th Congress), New York","795633","19089","505970","17733","289663","14258",
"5001600US3614","Congressional District 14 (116th Congress), New York","706440","18824","380354","14221","326086","13501",
"5001600US3615","Congressional District 15 (116th Congress), New York","743959","17471","476487","15485","267472","12553",
"5001600US3616","Congressional District 16 (116th Congress), New York","732981","13275","511972","13275","221009","8552",
"5001600US3617","Congressional District 17 (116th Congress), New York","741445","4863","577107","8922","164338","7693",
"5001600US3618","Congressional District 18 (116th Congress), New York","722226","5836","631426","7703","90800","6331",
"5001600US3619","Congressional District 19 (116th Congress), New York","700310","5135","655507","6377","44803","3416",
"5001600US3620","Congressional District 20 (116th Congress), New York","722529","5179","654013","7349","68516","4932",
"5001600US3621","Congressional District 21 (116th Congress), New York","701112","3853","674817","4962","26295","3135",
"5001600US3622","Congressional District 22 (116th Congress), New York","697372","4021","654698","5393","42674","3909",
"5001600US3623","Congressional District 23 (116th Congress), New York","693764","4130","666173","4915","27591","2620",
"5001600US3624","Congressional District 24 (116th Congress), New York","701664","3167","656900","4682","44764","3439",
"5001600US3625","Congressional District 25 (116th Congress), New York","718565","2469","653613","5460","64952","4552",
"5001600US3626","Congressional District 26 (116th Congress), New York","707190","4282","642049","6882","65141","5792",
"5001600US3627","Congressional District 27 (116th Congress), New York","712904","6119","687627","7509","25277","3144",
"5001600US3701","Congressional District 1 (116th Congress), North Carolina","761087","7524","703976","8264","57111","4472",
"5001600US3702","Congressional District 2 (116th Congress), North Carolina","858938","11374","792206","11019","66732","5602",
