"full_name","congress","importance_intl","importance_dom","importance_prof","pred","intl_percentage","dom_percentage","prof_percentage","decision","party","chamber","committee_el","gender","age","seniority","ideology","district","state_code","bioguide_id"
"Rep. Larsen, Rick [D-WA-2]","118",11.695,31.5411,29.2915,0.133955535107144,0.161250070663242,0.434887097374637,0.403869725936926,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",59,22,0.284934631041143,"2","WA","L000560"
"Rep. Larson, John B. [D-CT-1]","117",12.2866,29.5901,27.4161,0.139163291762886,0.177312702219836,0.427026239151203,0.395652399795652,"dom","Democratic","house of representatives","Committee on Ways and Means","Male",76,22,0.152909483459246,"1","CT","L000557"
"Rep. Larson, John B. [D-CT-1]","118",11.4781,35.4016,30.0167,0.128292962512984,0.149267454048445,0.460381657351078,0.390353489509234,"dom","Democratic","house of representatives","Committee on Ways and Means","Male",76,24,0.270737047257343,"1","CT","L000557"
"Rep. Latta, Robert E. [R-OH-5]","115",9.6692,39.1416,26.7091,0.190475203223672,0.128034618552387,0.518293118927121,0.353668290073384,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",68,10,0.807798495330992,"5","OH","L000566"
"Rep. Latta, Robert E. [R-OH-5]","116",10.2509,35.9533,30.2304,0.174830972969079,0.134112995651196,0.470378675681758,0.395505712057859,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",68,12,0.769893753767823,"5","OH","L000566"
"Rep. Latta, Robert E. [R-OH-5]","117",12.3196,34.59,32.4014,0.179908327649433,0.155331432815083,0.436127330519961,0.408532410728808,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",68,14,0.625545678482691,"5","OH","L000566"
"Rep. Lawler, Michael [R-NY-17]","118",15.5576,29.9937,32.5506,0.150849228350492,0.199194903101569,0.38403045232925,0.416768242717253,"prof","Republican","house of representatives","Committee on Financial Services","Male",38,0,0.769422694969519,"17","NY","L000599"
"Rep. Lee, Barbara [D-CA-12]","115",19.9404,23.6805,32.7118,0.0993153896701446,0.261231141690815,0.310228684018844,0.4285441044694,"prof","Democratic","house of representatives","Committee on Appropriations","Female",78,20,0.00993149530042076,"13","CA","L000551"
"Rep. Lee, Barbara [D-CA-12]","116",15.4809,24.5823,28.7795,0.108626145983272,0.224875149254382,0.357081848052503,0.418050265680062,"prof","Democratic","house of representatives","Committee on Appropriations","Female",78,22,0,"13","CA","L000551"
"Rep. Lee, Barbara [D-CA-12]","117",16.9854,26.4963,31.1393,0.149744453844394,0.227623471266648,0.355080232536324,0.417301656647092,"prof","Democratic","house of representatives","Committee on Appropriations","Female",78,24,0.0219191918805206,"13","CA","L000551"
"Rep. Lee, Barbara [D-CA-12]","118",13.03,26.3945,26.8169,0.111715612459805,0.19670418588923,0.398458068645685,0.404834726214343,"prof","Democratic","house of representatives","Committee on Appropriations","Female",78,26,0.005388017833014,"12","CA","L000551"
"Rep. Lee, Summer L. [D-PA-12]","118",12.2448,28.7635,26.205,0.173463727488423,0.182178229606343,0.427943576643313,0.389878193750344,"dom","Democratic","house of representatives","Committee on Science, Space, and Technology","Female",37,0,0.133869133951022,"12","PA","L000602"
"Rep. Lee, Susie [D-NV-3]","117",17.3135,28.5035,33.6061,0.194040512803796,0.217992382511253,0.358884447102521,0.42313072492052,"prof","Democratic","house of representatives","Committee on Appropriations","Female",58,2,0.317608498332675,"3","NV","L000590"
"Rep. Lee, Susie [D-NV-3]","118",14.4733,28.2612,30.577,0.158097696934456,0.197421959719826,0.38549477230721,0.417083267972965,"prof","Democratic","house of representatives","Committee on Natural Resources","Female",58,4,0.483587061828552,"3","NV","L000590"
"Rep. Leger Fernandez, Teresa [D-NM-3]","117",12.88,30.0522,28.3012,0.177976475828535,0.1808122795122,0.421879408878613,0.397298484854866,"dom","Democratic","house of representatives","Joint Committee on Printing","Female",65,0,0.176043592419597,"3","NM","L000273"
"Rep. Leger Fernandez, Teresa [D-NM-3]","118",13.3472,29.2741,30.3487,0.142238950502195,0.182911520772693,0.401175538708634,0.415901977229248,"prof","Democratic","house of representatives","Committee on Natural Resources","Female",65,2,0.256582913709165,"3","NM","L000273"
"Rep. Lesko, Debbie [R-AZ-8]","115",9.7508,35.5289,21.3083,0.190607494401752,0.146434133323722,0.533560700603559,0.320000660776743,"dom","Republican","house of representatives","Committee on Homeland Security","Female",66,0,0.679442517323522,"8","AZ","L000589"
"Rep. Lesko, Debbie [R-AZ-8]","116",10.5572,32.2082,25.2711,0.17225538815786,0.155170107721907,0.473397289388165,0.371435542497167,"dom","Republican","house of representatives","Committee on Homeland Security","Female",66,1,0.913808149621568,"8","AZ","L000589"
"Rep. Lesko, Debbie [R-AZ-8]","118",11.6424,32.0102,32.2656,0.165269421723701,0.153354329588518,0.421640105218373,0.425004247987639,"prof","Republican","house of representatives","Committee on Energy and Commerce","Female",66,5,0.847943205012423,"8","AZ","L000589"
"Rep. Letlow, Julia [R-LA-5]","117",12.9244,25.3862,27.6301,0.120208692306556,0.19600034576521,0.384985297395994,0.419014356838796,"prof","Republican","house of representatives","Committee on Agriculture","Female",43,0,0.560356225106254,"5","LA","L000595"
"Rep. Letlow, Julia [R-LA-5]","118",11.9436,29.7438,27.4006,0.125064576280305,0.172873672356945,0.430516756744238,0.396600886398045,"dom","Republican","house of representatives","Committee on Appropriations","Female",43,2,0.615558435943793,"5","LA","L000595"
"Rep. Levin, Mike [D-CA-49]","116",10.1962,32.7726,28.6242,0.167275832123222,0.142419548361774,0.45776454862018,0.39982009338941,"dom","Democratic","house of representatives","Committee on Natural Resources","Male",46,0,0.275913607896558,"49","CA","L000593"
"Rep. Levin, Mike [D-CA-49]","117",15.4622,26.625,28.9595,0.136930141634332,0.217634622909471,0.374754034675832,0.407612749941587,"prof","Democratic","house of representatives","Select Committee on the Climate Crisis","Male",46,2,0.196221748090161,"49","CA","L000593"
"Rep. Levin, Mike [D-CA-49]","118",16.3632,29.0478,32.9834,0.15251882144379,0.208728928687599,0.370533647130857,0.420736148581852,"prof","Democratic","house of representatives","Committee on Natural Resources","Male",46,4,0.266539031343276,"49","CA","L000593"
"Rep. Lewis, Jason [R-MN-2]","115",12.4272,34.0769,27.9027,0.195341380862282,0.167015870754617,0.457977913457416,0.374999496017192,"dom","Republican","house of representatives",NA,"Male",69,0,0.652624334955179,"2","MN","L000587"
"Rep. Lieu, Ted [D-CA-36]","115",20.537,28.9013,36.029,0.121495562382817,0.240289887629932,0.338155043548666,0.421551558719327,"prof","Democratic","house of representatives","Committee on Foreign Affairs","Male",55,2,0.245719457612155,"33","CA","L000582"
"Rep. Lieu, Ted [D-CA-36]","116",18.7854,31.6664,35.1031,0.121598625265641,0.21957103617556,0.370129156682836,0.410298638302846,"prof","Democratic","house of representatives","Committee on Foreign Affairs","Male",55,4,0.227069024410123,"33","CA","L000582"
"Rep. Lieu, Ted [D-CA-36]","117",9.9745,31.161,27.4182,0.159288626474034,0.145499500390206,0.454550095910493,0.399953321128754,"dom","Democratic","house of representatives","Committee on Foreign Affairs","Male",55,6,0.146850779057805,"33","CA","L000582"
"Rep. Lieu, Ted [D-CA-36]","118",17.6581,23.8739,30.949,0.124458333781045,0.243624182370804,0.329381947519967,0.426995249783046,"prof","Democratic","house of representatives","Committee on the Judiciary","Male",55,8,0.197323314966655,"36","CA","L000582"
"Rep. Loebsack, David [D-IA-2]","115",11.1986,36.6314,31.786,0.176228577775559,0.140657126744147,0.460099251032766,0.399239854150469,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",72,10,0.463007769784148,"2","IA","L000565"
"Rep. Lofgren, Zoe [D-CA-18]","115",11.0105,26.919,25.5507,0.141566160938307,0.173447510487506,0.424052816385556,0.402498097835076,"dom","Democratic","house of representatives","Committee on House Administration","Female",77,22,0.242799774549646,"19","CA","L000397"
"Rep. Lofgren, Zoe [D-CA-18]","116",14.9849,28.3505,29.9043,0.146667704643281,0.204603018341346,0.387096201608708,0.408311703206902,"prof","Democratic","house of representatives","Committee on House Administration","Female",77,24,0.258541653029142,"19","CA","L000397"
"Rep. Lofgren, Zoe [D-CA-18]","117",13.3214,24.8964,26.4697,0.128817261521708,0.205935004343968,0.384872479029919,0.409194062522222,"prof","Democratic","house of representatives","Joint Committee on Printing","Female",77,26,0.171642926247781,"19","CA","L000397"
"Rep. Lofgren, Zoe [D-CA-18]","118",17.9796,23.9139,31.8505,0.126894528815737,0.243813666887252,0.324286171470726,0.431911010099914,"prof","Democratic","house of representatives","Committee on Science, Space, and Technology","Female",77,28,0.260862609970835,"18","CA","L000397"
"Rep. Long, Billy [R-MO-7]","115",12.1759,27.1654,30.0143,0.134881988773404,0.175559333226636,0.39168681664886,0.432763943138841,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",69,6,0.81326189947402,"7","MO","L000576"
"Rep. Long, Billy [R-MO-7]","116",11.5441,27.76,29.941,0.122898631492452,0.166713601395622,0.400894792555719,0.432391606048659,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",69,8,0.725404172751663,"7","MO","L000576"
"Rep. Long, Billy [R-MO-7]","117",14.2137,27.8351,32.4066,0.120548247505712,0.19090323013901,0.373851319589014,0.43525082264455,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",69,10,0.570405620371355,"7","MO","L000576"
"Rep. Loudermilk, Barry [R-GA-11]","115",16.8596,26.5412,29.6937,0.179445831268611,0.230655152788723,0.363108528149899,0.40623768715524,"prof","Republican","house of representatives","Committee on Financial Services","Male",61,2,0.853173271566707,"11","GA","L000583"
"Rep. Loudermilk, Barry [R-GA-11]","116",13.77,28.4885,28.2475,0.155582589872727,0.195302527444473,0.404057810682779,0.400639661872748,"dom","Republican","house of representatives","Committee on Financial Services","Male",61,4,0.718264954687598,"11","GA","L000583"
"Rep. Loudermilk, Barry [R-GA-11]","117",12.381,27.7389,26.9993,0.134360629513161,0.184462591236798,0.413277552060287,0.402258366818486,"dom","Republican","house of representatives","Joint Committee on Printing","Male",61,6,0.571378102858641,"11","GA","L000583"
"Rep. Love, Mia B. [R-UT-4]","115",8.8122,28.1898,24.0551,0.149831705091236,0.144327904508589,0.461697959932391,0.393979049016653,"dom","Republican","house of representatives",NA,"Female",49,2,0.698453066529641,"4","UT","L000584"
"Rep. Lucas, Frank D. [R-OK-3]","115",12.2201,25.6703,28.3891,0.148618173621573,0.184372798143613,0.387304935326716,0.428325284063048,"prof","Republican","house of representatives","Committee on Science, Space, and Technology","Male",64,24,0.707439938703336,"3","OK","L000491"
"Rep. Lucas, Frank D. [R-OK-3]","116",11.6554,27.9605,29.3721,0.153372321777229,0.168946508631124,0.405291011426509,0.425752333353143,"prof","Republican","house of representatives","Committee on Science, Space, and Technology","Male",64,26,0.598317441299709,"3","OK","L000491"
"Rep. Lucas, Frank D. [R-OK-3]","117",19.2914,25.2871,32.4607,0.17529896613465,0.250410830877867,0.328237645867677,0.421354119342151,"prof","Republican","house of representatives","Committee on Science, Space, and Technology","Male",64,28,0.494395112534422,"3","OK","L000491"
"Rep. Lucas, Frank D. [R-OK-3]","118",14.5787,23.0258,29.5164,0.101886992199877,0.217198338537818,0.343046053729351,0.439745178899192,"prof","Republican","house of representatives","Committee on Science, Space, and Technology","Male",64,30,0.497915955788439,"3","OK","L000491"
"Rep. Luetkemeyer, Blaine [R-MO-3]","115",9.456,29.8021,27.684,0.142409960232408,0.141257665274904,0.44519617875309,0.413555119021833,"dom","Republican","house of representatives","Committee on Financial Services","Male",72,8,0.851947857070876,"3","MO","L000569"
"Rep. Luetkemeyer, Blaine [R-MO-3]","116",11.2622,29.5698,28.8772,0.131752308050258,0.161560663789938,0.424190346125597,0.414254728240911,"dom","Republican","house of representatives","Committee on Financial Services","Male",72,10,0.748242872789585,"3","MO","L000569"
"Rep. Luetkemeyer, Blaine [R-MO-3]","117",13.4739,24.0147,27.4365,0.120264183486777,0.207529587894993,0.369882572560423,0.422586299310591,"prof","Republican","house of representatives","Committee on Small Business","Male",72,12,0.585830567122248,"3","MO","L000569"
"Rep. Luetkemeyer, Blaine [R-MO-3]","118",13.0235,27.3501,27.1684,0.172123056644547,0.192820477894528,0.404934107763898,0.402243933783522,"dom","Republican","house of representatives","Committee on Financial Services","Male",72,14,0.58933328270007,"3","MO","L000569"
"Rep. Luna, Anna Paulina [R-FL-13]","118",13.9883,30.0367,29.3159,0.178329959122414,0.190729865600231,0.409549105615011,0.399721028784757,"dom","Republican","house of representatives","Committee on Natural Resources","Female",35,0,0.726787494274584,"13","FL","L000596"
"Rep. Lynch, Stephen F. [D-MA-8]","115",9.1146,37.9587,23.0106,0.194102243548744,0.130052693985352,0.541617975027075,0.328329330987574,"dom","Democratic","house of representatives","Committee on Financial Services","Male",69,16,0.277086481797278,"8","MA","L000562"
"Rep. Lynch, Stephen F. [D-MA-8]","116",9.1832,35.2505,26.2638,0.182418763191115,0.129893532905504,0.498607455101212,0.3714933541166,"dom","Democratic","house of representatives","Committee on Financial Services","Male",69,18,0.24564564572362,"8","MA","L000562"
"Rep. Lynch, Stephen F. [D-MA-8]","117",10.9575,27.9181,25.3431,0.137831361111575,0.170627604377534,0.434734065413866,0.394636773032196,"dom","Democratic","house of representatives","Committee on Financial Services","Male",69,20,0.145593900532791,"8","MA","L000562"
"Rep. Lynch, Stephen F. [D-MA-8]","118",11.894,33.7309,27.8778,0.194072716510922,0.161816304346347,0.458904454369952,0.379273799336354,"dom","Democratic","house of representatives","Committee on Financial Services","Male",69,22,0.180324748589301,"8","MA","L000562"
"Rep. Mace, Nancy [R-SC-1]","117",12.7193,28.3589,27.5344,0.146417528165652,0.185380378622367,0.413323344784214,0.401306478905263,"dom","Republican","house of representatives","Committee on Oversight and Accountability","Female",47,0,0.58627210841851,"1","SC","M000194"
"Rep. Mace, Nancy [R-SC-1]","118",11.801,31.2507,29.0512,0.146002807401204,0.163670229659803,0.433421680029625,0.402916411820427,"dom","Republican","house of representatives","Committee on Armed Services","Female",47,2,0.73287893785346,"1","SC","M000194"
"Rep. Malliotakis, Nicole [R-NY-11]","117",12.2088,29.4054,29.1461,0.167151536666372,0.172537669480866,0.415564116551395,0.411899627191557,"dom","Republican","house of representatives","Committee on Foreign Affairs","Female",44,0,0.583509145762893,"11","NY","M000317"
"Rep. Malliotakis, Nicole [R-NY-11]","118",13.9108,29.6637,29.5243,0.174132193260374,0.190301605910912,0.405803386380332,0.40389637572214,"dom","Republican","house of representatives","Committee on Ways and Means","Female",44,2,0.646397691672091,"11","NY","M000317"
"Rep. Maloy, Celeste [R-UT-2]","118",10.44,32.6699,27.0196,0.162482234905353,0.14886787690737,0.465852361281233,0.385282613686434,"dom","Republican","house of representatives","Committee on Transportation and Infrastructure","Female",43,0,0.489084626229357,"2","UT","M001228"
"Rep. Mann, Tracey [R-KS-1]","117",14.3707,24.4839,29.0177,0.115094394031046,0.211731442724057,0.360734791660221,0.427533765615722,"prof","Republican","house of representatives","Committee on Agriculture","Male",48,0,0.794974972146473,"1","KS","M000871"
"Rep. Mann, Tracey [R-KS-1]","118",18.1809,30.0273,33.944,0.110814920892807,0.221308871271075,0.36551039114224,0.413186823888002,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",48,2,0.822337444871209,"1","KS","M000871"
"Rep. Manning, Kathy E. [D-NC-6]","117",11.1331,29.0841,26.9408,0.172280586969528,0.165775727542378,0.43307235517648,0.401157873420134,"dom","Democratic","house of representatives","Committee on Education and the Workforce","Female",68,0,0.261385903630391,"6","NC","M001135"
"Rep. Manning, Kathy E. [D-NC-6]","118",13.3898,28.0518,30.1763,0.133312302840024,0.186962161588546,0.391688088279853,0.42135254273734,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Female",68,2,0.399390450849778,"6","NC","M001135"
"Rep. Marino, Tom [R-PA-10]","115",20.6254,28.246,36.7598,0.118266863296484,0.240863987182197,0.329857563099302,0.429281953126733,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",72,6,0.722314840947743,"10","PA","M001179"
"Rep. Massie, Thomas [R-KY-4]","115",12.5369,25.8556,26.1897,0.154399739879473,0.194123449067156,0.400352419633304,0.405525679716206,"prof","Republican","house of representatives","Committee on Oversight and Accountability","Male",53,5,0.629907921289944,"4","KY","M001184"
"Rep. Massie, Thomas [R-KY-4]","116",10.6302,30.1267,27.5761,0.150932055295367,0.155566254904342,0.440885203629908,0.403558785523098,"dom","Republican","house of representatives","Committee on Oversight and Accountability","Male",53,7,0.523329216402912,"4","KY","M001184"
"Rep. Massie, Thomas [R-KY-4]","117",10.3556,28.3748,25.8577,0.131586694976275,0.160332940588127,0.439319317335546,0.400347742076327,"dom","Republican","house of representatives","Committee on the Judiciary","Male",53,9,0.478098421698824,"4","KY","M001184"
"Rep. Massie, Thomas [R-KY-4]","118",13.4347,28.5169,30.4223,0.154695599477155,0.185629073464329,0.394021878052723,0.420349048482948,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",53,11,0.508736423574547,"4","KY","M001184"
"Rep. Mast, Brian J. [R-FL-21]","116",12.9965,30.7812,29.9399,0.156851298399053,0.176300225182452,0.417553379093302,0.406140969641065,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",44,2,0.719322851696445,"18","FL","M001199"
"Rep. Mast, Brian J. [R-FL-21]","117",12.9234,30.9516,29.8611,0.167570960719016,0.175266050865318,0.419762964851585,0.404973696666075,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",44,4,0.730029455013678,"18","FL","M001199"
"Rep. Mast, Brian J. [R-FL-21]","118",12.1156,32.9302,30.7011,0.151274156665473,0.159949726917354,0.434743347199797,0.405314847061837,"dom","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",44,6,0.650623761173465,"21","FL","M001199"
"Rep. Matsui, Doris O. [D-CA-7]","116",12.3138,28.9641,31.3039,0.160155720647472,0.169653866873146,0.399054034132476,0.431290721240419,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Female",80,14,0.253910975131196,"6","CA","M001163"
"Rep. Matsui, Doris O. [D-CA-7]","117",13.9663,29.5627,31.9808,0.132142612603447,0.184962057503079,0.391512270060523,0.423536267199936,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Female",80,16,0.149801204733998,"6","CA","M001163"
"Rep. McAdams, Ben [D-UT-4]","116",9.7976,30.395,26.7422,0.140602148382898,0.146375278629353,0.454098615368986,0.399526106001661,"dom","Democratic","house of representatives","Committee on Financial Services","Male",50,0,0.493745376279689,"4","UT","M001209"
"Rep. McBath, Lucy [D-GA-6]","116",12.3217,28.6895,26.9007,0.138910440112602,0.181436270467664,0.422451113205324,0.396111143833196,"dom","Democratic","house of representatives","Committee on Education and the Workforce","Female",64,0,0.374649314143192,"6","GA","M001208"
"Rep. McBath, Lucy [D-GA-6]","117",17.0737,30.7793,33.8341,0.190489439206169,0.209014185890499,0.37679649588428,0.41419299078921,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Female",64,2,0.220679666560428,"6","GA","M001208"
"Rep. McCarthy, Kevin [R-CA-20]","115",9.3897,35.3266,21.8555,0.189741494378036,0.141043878214709,0.530645352688557,0.328294245856798,"dom","Republican","house of representatives",NA,"Male",59,10,0.499318650337575,"23","CA","M001165"
"Rep. McCarthy, Kevin [R-CA-20]","116",10.1286,32.4195,24.981,0.177036099741761,0.149988449441131,0.480081209313897,0.369928860404092,"dom","Republican","house of representatives",NA,"Male",59,12,0.454051496895931,"23","CA","M001165"
"Rep. McCarthy, Kevin [R-CA-20]","117",12.7871,27.8121,27.0814,0.138068453071434,0.188933855198632,0.41093346217437,0.400137115231463,"dom","Republican","house of representatives",NA,"Male",59,14,0.402755787851827,"23","CA","M001165"
"Rep. McCarthy, Kevin [R-CA-20]","118",13.1327,26.4056,26.4455,0.168800138152923,0.199029457275054,0.400183681727457,0.400788376523293,"prof","Republican","house of representatives",NA,"Male",59,16,NA,"20","CA","M001165"
"Rep. McCaul, Michael T. [R-TX-10]","115",10.7794,32.8359,24.4226,0.171812140404954,0.158433449837883,0.482615443858819,0.35895845520258,"dom","Republican","house of representatives","Committee on Homeland Security","Male",62,12,0.802247666182825,"10","TX","M001157"
"Rep. McCaul, Michael T. [R-TX-10]","116",10.3493,35.3073,28.4693,0.199435130363826,0.139618431419105,0.476317223739167,0.384068392026506,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",62,14,0.660648541028797,"10","TX","M001157"
"Rep. McCaul, Michael T. [R-TX-10]","117",15.4759,29.1459,32.0019,0.143988806979005,0.201970649074382,0.380373118258521,0.4176457921422,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",62,16,0.525583472610005,"10","TX","M001157"
"Rep. McCaul, Michael T. [R-TX-10]","118",11.5311,35.0087,29.0026,0.188125654418937,0.152643269775544,0.463428678841663,0.383922756371223,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",62,18,0.620006410967913,"10","TX","M001157"
"Rep. McClain, Lisa C. [R-MI-9]","117",17.0527,27.2694,32.2544,0.120223939463435,0.222688422688423,0.35610663845958,0.421204938851998,"prof","Republican","house of representatives","Committee on Armed Services","Female",58,0,0.663337303203323,"10","MI","M001136"
"Rep. McClain, Lisa C. [R-MI-9]","118",18.2043,29.0778,33.1131,0.110354746956389,0.226434315353471,0.361684422635595,0.411877530458794,"prof","Republican","house of representatives","Committee on Armed Services","Female",58,2,0.623310156164073,"9","MI","M001136"
"Rep. McClellan, Jennifer L. [D-VA-4]","118",14.1295,25.388,27.5075,0.161802158440237,0.210809399477807,0.378784035807535,0.410406564714659,"prof","Democratic","house of representatives","Committee on Armed Services","Female",52,0,0.197181718175661,"4","VA","M001227"
"Rep. McClintock, Tom [R-CA-5]","116",10.0536,30.2155,26.4125,0.141930701933405,0.150771358000993,0.453134396403179,0.39610174397243,"dom","Republican","house of representatives","Committee on Natural Resources","Male",68,10,0.672426530387105,"4","CA","M001177"
"Rep. McClintock, Tom [R-CA-5]","117",15.1569,28.4961,31.1574,0.19677454077046,0.202604725024128,0.380911961203152,0.416485987204954,"prof","Republican","house of representatives","Committee on the Budget","Male",68,12,0.64278309209064,"4","CA","M001177"
"Rep. McClintock, Tom [R-CA-5]","118",11.9508,32.0953,29.2334,0.136401744618537,0.163086286657842,0.437987690880061,0.398932845699314,"dom","Republican","house of representatives","Committee on Natural Resources","Male",68,14,0.624821996591545,"5","CA","M001177"
"Rep. McCollum, Betty [D-MN-4]","115",14.1814,33.2432,29.1481,0.20385136512057,0.185202259296745,0.434140193933854,0.380660158673153,"dom","Democratic","house of representatives","Committee on Appropriations","Female",70,16,0.182477985919958,"4","MN","M001143"
"Rep. McCollum, Betty [D-MN-4]","116",10.0849,33.5247,26.88,0.184666814698447,0.143070144078809,0.475600517526089,0.381335013023272,"dom","Democratic","house of representatives","Committee on Appropriations","Female",70,18,0.219142440465258,"4","MN","M001143"
"Rep. McCollum, Betty [D-MN-4]","117",12.6306,26.8398,27.3043,0.156322647847767,0.189151628603519,0.401943841257956,0.408900037439161,"prof","Democratic","house of representatives","Committee on Appropriations","Female",70,20,0.138453859919641,"4","MN","M001143"
"Rep. McCollum, Betty [D-MN-4]","118",11.3861,28.9326,27.0441,0.122966272019275,0.169026775945739,0.429504755599167,0.401469952956161,"dom","Democratic","house of representatives","Committee on Appropriations","Female",70,22,0.185379953804024,"4","MN","M001143"
"Rep. McGarvey, Morgan [D-KY-3]","118",11.5861,31.0261,27.865,0.126826946660987,0.164395010017424,0.440228896721209,0.395376093261367,"dom","Democratic","house of representatives","Committee on Veterans' Affairs","Male",45,0,0.229521697124592,"3","KY","M001220"
"Rep. McGovern, James P. [D-MA-2]","117",10.8914,28.1948,26.3985,0.166600692812778,0.166322052171682,0.430561451839997,0.40313023984558,"dom","Democratic","house of representatives","Committee on Rules","Male",65,24,0.0930439963292674,"2","MA","M000312"
"Rep. McGovern, James P. [D-MA-2]","118",10.9771,32.7568,25.3363,0.168796159396363,0.158927175329376,0.47425510351817,0.3668206167656,"dom","Democratic","house of representatives","Committee on Rules","Male",65,26,0.0954849498297928,"2","MA","M000312"
"Rep. McHenry, Patrick T. [R-NC-10]","115",9.8129,37.3288,23.8006,0.185855089395117,0.138320905515696,0.526180172814795,0.335489054593124,"dom","Republican","house of representatives","Committee on Financial Services","Male",49,12,0.594543166353387,"10","NC","M001156"
"Rep. McHenry, Patrick T. [R-NC-10]","116",10.4504,33.846,27.2829,0.175497331918461,0.145996700181755,0.472843557600828,0.38115415404088,"dom","Republican","house of representatives","Committee on Financial Services","Male",49,14,0.5669354554283,"10","NC","M001156"
"Rep. McHenry, Patrick T. [R-NC-10]","117",13.8305,26.0175,29.0385,0.122391867105606,0.200771993392039,0.377685936016584,0.421540618930242,"prof","Republican","house of representatives","Committee on Financial Services","Male",49,16,0.432896234299043,"10","NC","M001156"
"Rep. McHenry, Patrick T. [R-NC-10]","118",13.4547,26.8345,29.5975,0.143780377831097,0.192521059025368,0.38397038643866,0.423505692769317,"prof","Republican","house of representatives","Committee on Financial Services","Male",49,18,0.500529495631327,"10","NC","M001156"
"Rep. McKinley, David B. [R-WV-1]","115",16.0843,23.3383,28.6944,0.110093286793485,0.236127198603581,0.342620281838187,0.421251051498082,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",77,6,0.768326965910473,"1","WV","M001180"
"Rep. McKinley, David B. [R-WV-1]","116",24.1961,26.104,39.8443,0.0958355932436028,0.268413409965511,0.289578223504602,0.442002819904398,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",77,8,0.693542752712794,"1","WV","M001180"
"Rep. McKinley, David B. [R-WV-1]","117",13.3582,34.2417,32.2398,0.154558799364103,0.167313591176275,0.428882768260744,0.403808650626947,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",77,10,0.796134077842997,"1","WV","M001180"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","115",10.3766,36.2974,28.1743,0.183342673179785,0.138635820109849,0.484948809519038,0.376420714542425,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",55,12,0.703112200132713,"5","WA","M001159"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","116",10.0604,36.8985,29.4553,0.186205687541597,0.131655468981059,0.482872383026281,0.385466913390897,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",55,14,0.751324828579522,"5","WA","M001159"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","117",12.0471,32.2849,31.6593,0.167805003399261,0.158532830117171,0.424850509006306,0.416617976818368,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",55,16,0.591996945198576,"5","WA","M001159"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","118",12.2082,34.6676,32.0405,0.191209292691241,0.154700039155905,0.439301377552895,0.406011255105157,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",55,18,0.580314501631392,"5","WA","M001159"
"Rep. McNerney, Jerry [D-CA-11]","116",10.0356,36.3479,29.2547,0.173444442959491,0.132679341071948,0.480550781353288,0.386772521748328,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,12,0.231219114121048,"9","CA","M001166"
"Rep. McNerney, Jerry [D-CA-11]","117",12.4706,33.7525,31.5536,0.172488262930615,0.160338713700522,0.433967285790328,0.405695286242906,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,14,0.163810699952109,"9","CA","M001166"
"Rep. McSally, Martha [R-AZ-2]","115",11.3217,29.9728,28.839,0.163867414239799,0.161430700022101,0.427367805684872,0.411201494293027,"dom","Republican","senate",NA,"Female",58,2,NA,"2","AZ","M001197"
"Rep. McSally, Martha [R-AZ-2]","116",11.8148,30.5352,28.1921,0.165488200560219,0.167487461263882,0.432869208719986,0.399653253266876,"dom","Republican","senate","Committee on Indian Affairs","Female",58,4,NA,"99","AZ","M001197"
