"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Labor and Employment",117,"Select Committee on Economic Disparity and Fairness in Growth","Republican",0,0.0300164837150109,0.1722,1.6535,1.4306,0.0528821054571139,0.507784909252833,0.439332985290053,"dom"
"Labor and Employment",117,"Select Committee on Ethics","Democratic",0,0.0307233075557395,0.1054,1.5988,1.3927,0.034034034034034,0.516258193677549,0.449707772288418,"dom"
"Labor and Employment",117,"Select Committee on Ethics","Republican",0,0.0302486520325961,0.2025,1.2896,1.2481,0.0738997153492446,0.470622582293263,0.455477702357492,"dom"
"Labor and Employment",117,"Select Committee on Intelligence","Democratic",0,0.0353949545652551,0.4843,2.9568,2.8485,0.0770001271940982,0.470109386924447,0.452890485881455,"dom"
"Labor and Employment",117,"Select Committee on Intelligence","Republican",0,0.0371397068633932,0.5709,2.8385,2.9364,0.089965016231208,0.447303728450314,0.462731255318478,"prof"
"Labor and Employment",117,"Select Committee on the Climate Crisis","Democratic",1,0.0894308945891294,3.7708,9.7336,10.478,0.157231970111415,0.405864300487024,0.436903729401561,"prof"
"Labor and Employment",117,"Select Committee on the Climate Crisis","Republican",0,0.0380838659437039,1.2287,5.2857,5.3373,0.103672890808913,0.445986651703975,0.450340457487111,"prof"
"Labor and Employment",117,"Select Committee on the Modernization of Congress","Democratic",0,0.0311730331613245,0.1001,1.6851,1.4646,0.0308018955012616,0.518524216874885,0.450673887623854,"dom"
"Labor and Employment",117,"Select Committee to Investigate the January 6th Attack on the United States Capitol","Republican",0,0.0369687731879781,0.1747,1.1592,1.1526,0.0702594007641263,0.466197466318118,0.463543132917756,"dom"
"Labor and Employment",117,"Select Subcommittee on the Coronavirus Pandemic","Democratic",0,0.0340882413999575,0.2129,1.299,1.2228,0.0778513182433174,0.475006399239405,0.447142282517278,"dom"
"Labor and Employment",117,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.0615157214302589,0.2827,1.499,1.058,0.0995527696587668,0.527872662605205,0.372574567736028,"dom"
"Labor and Employment",117,"Special Committee on Aging","Democratic",1,0.0523753091698908,0.6566,1.4536,1.8279,0.166730149056652,0.36911200832889,0.464157842614459,"prof"
"Labor and Employment",117,"Special Committee on Aging","Republican",0,0.0539279878866148,0.8075,1.4641,1.9984,0.189110070257611,0.34288056206089,0.468009367681499,"prof"
"Labor and Employment",117,NA,"Democratic",2,0.0571239928413872,4.1209,14.4434,14.7073,0.1238563820195,0.434105964245783,0.442037653734717,"prof"
"Labor and Employment",117,NA,"Republican",1,0.0394725759051957,3.4805,12.9042,13.7228,0.115602424645022,0.428604168396579,0.455793406958399,"prof"
"Labor and Employment",118,"Committee on Agriculture","Democratic",1,0.0560674862849313,5.777,13.7964,15.8791,0.162950426627177,0.389151681827798,0.447897891545025,"prof"
"Labor and Employment",118,"Committee on Agriculture","Republican",0,0.0482433634001961,1.8648,10.023,9.1569,0.0886113843390497,0.476271935451681,0.435116680209269,"dom"
"Labor and Employment",118,"Committee on Agriculture, Nutrition, and Forestry","Democratic",1,0.0648208378277801,2.9741,5.6735,6.8315,0.192136493723795,0.366526477637589,0.441337028638616,"prof"
"Labor and Employment",118,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.0512038784776238,0.8003,5.8939,5.0655,0.0680544571715265,0.501194758369686,0.430750784458787,"dom"
"Labor and Employment",118,"Committee on Appropriations","Democratic",1,0.0514944373705377,5.1501,22.0814,21.0462,0.106676581527289,0.45738301534663,0.435940403126081,"dom"
"Labor and Employment",118,"Committee on Appropriations","Independent",0,0.0268940348044641,0.3758,1.2686,1.4158,0.122802431213646,0.414548068753676,0.462649500032678,"prof"
"Labor and Employment",118,"Committee on Appropriations","Republican",0,0.0537010236769064,8.0863,30.8337,30.6963,0.116155268234594,0.442909203735332,0.440935528030073,"dom"
"Labor and Employment",118,"Committee on Armed Services","Democratic",2,0.0694019177334525,8.0813,24.587,26.1008,0.137509337389887,0.418366114165437,0.444124548444676,"prof"
"Labor and Employment",118,"Committee on Armed Services","Independent",0,0.0277190410347023,0.4229,1.2774,1.4225,0.135423338029973,0.409055975406686,0.455520686563341,"prof"
"Labor and Employment",118,"Committee on Armed Services","Republican",2,0.0445676769152949,6.5037,26.0314,25.6517,0.111772773206294,0.447376380897386,0.44085084589632,"dom"
"Labor and Employment",118,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.0960384871150866,0.9886,3.1411,2.758,0.143531222323853,0.456044833543854,0.400423944132294,"dom"
"Labor and Employment",118,"Committee on Banking, Housing, and Urban Affairs","Republican",1,0.0655050863597894,1.7912,4.0026,4.9154,0.167258058491764,0.373753408284466,0.45898853322377,"prof"
"Labor and Employment",118,"Committee on Commerce, Science, and Transportation","Democratic",0,0.0498718458942985,0.8921,3.8208,3.5824,0.107542825455378,0.4605981700481,0.431859004496522,"dom"
"Labor and Employment",118,"Committee on Commerce, Science, and Transportation","Republican",1,0.0978101340827042,1.2961,2.5812,3.2609,0.181572385195147,0.361603765655207,0.456823849149646,"prof"
"Labor and Employment",118,"Committee on Education and the Workforce","Democratic",0,0.0393807701485911,1.4047,4.4763,4.8536,0.13085722802899,0.416997372980828,0.452145398990181,"prof"
"Labor and Employment",118,"Committee on Education and the Workforce","Republican",0,0.0566674599463533,0.5902,3.6331,2.9767,0.0819722222222222,0.504597222222222,0.413430555555556,"dom"
"Labor and Employment",118,"Committee on Energy and Commerce","Democratic",1,0.05862391598683,3.6268,14.3868,14.2658,0.112356487419221,0.445696016654585,0.441947495926194,"dom"
"Labor and Employment",118,"Committee on Energy and Commerce","Republican",0,0.0429901769350029,3.4491,15.1822,14.9986,0.102560519061906,0.45144945420593,0.445990026732164,"dom"
"Labor and Employment",118,"Committee on Energy and Natural Resources","Democratic",0,0.0285385332710733,0.1956,1.4161,1.0705,0.0729252106479755,0.52796212064723,0.399112668704795,"dom"
"Labor and Employment",118,"Committee on Energy and Natural Resources","Republican",1,0.103832546260254,1.0179,1.68,2.3059,0.203425396698509,0.335744833926216,0.460829769375275,"prof"
"Labor and Employment",118,"Committee on Environment and Public Works","Democratic",0,0.0858267055498343,0.2732,0.8934,0.8986,0.132287429788882,0.432597327135386,0.435115243075731,"prof"
"Labor and Employment",118,"Committee on Environment and Public Works","Republican",0,0.0478258840544781,0.4149,2.9235,2.0805,0.0765653545922604,0.539500636660577,0.383934008747163,"dom"
"Labor and Employment",118,"Committee on Ethics","Republican",0,0.0497360201617371,0.1532,1.2823,1.0839,0.060808128919584,0.508970389775343,0.430221481305073,"dom"
"Labor and Employment",118,"Committee on Finance","Republican",1,0.0832421851983785,1.4849,3.0843,3.8148,0.177111164122137,0.36787929389313,0.455009541984733,"prof"
"Labor and Employment",118,"Committee on Financial Services","Democratic",1,0.0575052154577355,4.7517,17.3365,17.5188,0.119971217209079,0.437713030524907,0.442315752266014,"prof"
"Labor and Employment",118,"Committee on Financial Services","Republican",1,0.0408205181327517,4.651,20.7678,19.6681,0.103156349183466,0.460617163743793,0.436226487072742,"dom"
"Labor and Employment",118,"Committee on Foreign Affairs","Democratic",0,0.0496205025530372,0.3844,2.0991,2.0105,0.0855362705829996,0.467089452603471,0.447374276813529,"dom"
"Labor and Employment",118,"Committee on Foreign Affairs","Republican",1,0.066088992343915,0.4709,3.5704,2.6909,0.0699474168919521,0.530346692017468,0.39970589109058,"dom"
"Labor and Employment",118,"Committee on Foreign Relations","Democratic",0,0.0554749729647247,0.1587,1.067,1.0262,0.0704738221057774,0.473822105777344,0.455704072116879,"dom"
"Labor and Employment",118,"Committee on Foreign Relations","Republican",1,0.0714515601090314,0.2192,1.6072,1.0231,0.0769257764520091,0.564028776978417,0.359045446569574,"dom"
"Labor and Employment",118,"Committee on Health, Education, Labor, and Pensions","Independent",0,0.0877999898099936,0.0993,1.7758,1.4774,0.0296196868008949,0.529694258016406,0.4406860551827,"dom"
"Labor and Employment",118,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.033485946078936,0.1789,1.8866,1.6912,0.0476215827721138,0.502196076343599,0.450182340884287,"dom"
"Labor and Employment",118,"Committee on Homeland Security","Democratic",0,0.0471758597320404,0.8189,3.0309,3.2217,0.115802870678074,0.428607791840486,0.45558933748144,"prof"
"Labor and Employment",118,"Committee on Homeland Security and Governmental Affairs","Democratic",1,0.103378221352689,0.2141,0.3323,0.3884,0.229032948224219,0.355477107402653,0.415489944373128,"prof"
"Labor and Employment",118,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.0590738456575047,0.1856,1.1713,0.9343,0.0810055865921788,0.511216829608939,0.407777583798883,"dom"
"Labor and Employment",118,"Committee on House Administration","Democratic",0,0.0631119201917246,0.2155,1.0651,0.9495,0.0966324380072642,0.477601901260033,0.425765660732703,"dom"
"Labor and Employment",118,"Committee on House Administration","Republican",0,0.0253728733893749,0.7126,1.0812,1.4371,0.220557739329599,0.334643597759138,0.444798662911263,"prof"
"Labor and Employment",118,"Committee on Indian Affairs","Democratic",0,0.0519127665316684,0.2175,0.9792,0.994,0.0992833340941252,0.446980417218241,0.453736248687634,"prof"
"Labor and Employment",118,"Committee on Indian Affairs","Republican",0,0.0357748477626073,0.0957,1.341,1.1704,0.0367074527252503,0.514364619692378,0.448927927582371,"dom"
"Labor and Employment",118,"Committee on Natural Resources","Democratic",2,0.0617769727635784,5.5015,17.2062,18.1929,0.134509029207395,0.420683315159191,0.444807655633414,"prof"
"Labor and Employment",118,"Committee on Natural Resources","Republican",2,0.0591348626676931,5.0831,20.5353,19.7101,0.112139161895937,0.453032860121116,0.434827977982947,"dom"
"Labor and Employment",118,"Committee on Oversight and Accountability","Democratic",1,0.0599073478374391,2.6154,7.6569,7.9984,0.143147224791606,0.419080823394834,0.437771951813559,"prof"
"Labor and Employment",118,"Committee on Oversight and Accountability","Republican",1,0.0358504264393633,0.6141,3.5522,3.147,0.0839703006850533,0.485717801813135,0.430311897501812,"dom"
"Labor and Employment",118,"Committee on Rules","Democratic",0,0.0731924146404166,0.1993,1.5031,1.0169,0.0732909204574707,0.55275254661126,0.373956532931269,"dom"
"Labor and Employment",118,"Committee on Rules","Republican",0,0.0493052151990195,0.4186,2.7965,2.1789,0.0776047460140897,0.518446421950315,0.403948832035595,"dom"
"Labor and Employment",118,"Committee on Rules and Administration","Republican",0,0.0671132348378828,0.2193,1.5074,1.01,0.0801330069061278,0.550809368948003,0.369057624145869,"dom"
"Labor and Employment",118,"Committee on Science, Space, and Technology","Democratic",2,0.054714612024311,2.2361,10.1768,9.5946,0.101606270589572,0.46242417357719,0.435969555833239,"dom"
"Labor and Employment",118,"Committee on Science, Space, and Technology","Republican",0,0.0370604938571069,1.0588,5.7531,5.6087,0.0852454792844146,0.46319018404908,0.451564336666506,"dom"
"Labor and Employment",118,"Committee on Small Business","Democratic",0,0.0358716137950901,0.2658,1.207,1.1626,0.100857554830386,0.457994991272672,0.441147453896942,"dom"
"Labor and Employment",118,"Committee on Small Business and Entrepreneurship","Democratic",0,0.114244647544257,0.1904,0.395,0.3891,0.195382247306311,0.405336069779374,0.399281682914315,"dom"
"Labor and Employment",118,"Committee on Small Business and Entrepreneurship","Republican",0,0.102461093056967,0.3416,0.5384,0.6953,0.216847584587063,0.341776169618485,0.441376245794452,"prof"
"Labor and Employment",118,"Committee on Transportation and Infrastructure","Democratic",1,0.0724603690969191,5.7198,20.0505,19.28,0.126964748292464,0.445069178229668,0.427966073477868,"dom"
"Labor and Employment",118,"Committee on Transportation and Infrastructure","Republican",0,0.0604110620608141,6.1823,16.9624,18.4903,0.148488050918698,0.407407229494416,0.444104719586886,"prof"
"Labor and Employment",118,"Committee on Veterans' Affairs","Democratic",0,0.0323090764608132,1.7734,6.0957,6.3579,0.124650312785549,0.428459970478667,0.446889716735784,"prof"
"Labor and Employment",118,"Committee on Veterans' Affairs","Republican",0,0.0418964037084493,2.1487,5.7993,6.576,0.14794133847425,0.399290828972735,0.452767832553016,"prof"
"Labor and Employment",118,"Committee on Ways and Means","Democratic",2,0.0598297552236971,3.5745,15.6562,14.7855,0.105082284323352,0.460257171582952,0.434660544093697,"dom"
"Labor and Employment",118,"Committee on Ways and Means","Republican",0,0.055431769063673,3.027,13.1906,11.5977,0.108824999191093,0.474221022243154,0.416953978565753,"dom"
"Labor and Employment",118,"Committee on the Budget","Democratic",1,0.0668061151804314,0.1681,0.9329,0.8171,0.0876388092383087,0.486366717063761,0.42599447369793,"dom"
"Labor and Employment",118,"Committee on the Budget","Republican",0,0.0334622094022602,0.8495,2.0255,2.4117,0.160686250401952,0.3831312539013,0.456182495696748,"prof"
"Labor and Employment",118,"Committee on the Judiciary","Democratic",1,0.0612462088398278,2.1546,10.9329,9.719,0.0944730668888256,0.479376493543507,0.426150439567667,"dom"
"Labor and Employment",118,"Committee on the Judiciary","Republican",0,0.0496977197894446,0.8868,5.5265,4.8502,0.0787321880410174,0.490655657655258,0.430612154303724,"dom"
"Labor and Employment",118,"Joint Committee on Printing","Democratic",1,0.0793322590671315,0.447,2.3474,1.754,0.0982763169466186,0.516093571365755,0.385630111687626,"dom"
"Labor and Employment",118,"Joint Committee on Printing","Republican",0,0.0466483917789128,0.1695,1.2063,1.117,0.0679958279845956,0.483913671373556,0.448090500641849,"dom"
"Labor and Employment",118,"Joint Committee on Taxation","Democratic",0,0.079098119421227,0.2446,0.7638,0.735,0.140300562119995,0.438109441321556,0.421589996558449,"dom"
"Labor and Employment",118,"Joint Committee on the Library","Democratic",0,0.0675870550339061,0.9043,1.4474,1.8169,0.216931343856451,0.347214892289977,0.435853763853572,"prof"
"Labor and Employment",118,"Joint Committee on the Library","Republican",0,0.0371673224453116,0.2,1.0727,1.0848,0.0848356309650053,0.455015906680806,0.460148462354189,"prof"
"Labor and Employment",118,"Joint Economic Committee","Democratic",0,0.052925630409572,1.8143,5.1272,5.6319,0.144296689837276,0.407781506990949,0.447921803171775,"prof"
"Labor and Employment",118,"Joint Economic Committee","Republican",1,0.0615250046803316,1.0856,4.536,4.1161,0.111484231389342,0.465818417080009,0.422697351530649,"dom"
"Labor and Employment",118,"Permanent Select Committee on Intelligence","Democratic",0,0.0533550313115867,1.5805,6.4935,5.8582,0.113442241713441,0.466078580554399,0.42047917773216,"dom"
"Labor and Employment",118,"Permanent Select Committee on Intelligence","Republican",0,0.0259995137850485,0.9829,2.3326,2.7527,0.161975544642563,0.384397350120299,0.453627105237138,"prof"
"Labor and Employment",118,"Select Committee on Ethics","Democratic",0,0.0858267055498343,0.2732,0.8934,0.8986,0.132287429788882,0.432597327135386,0.435115243075731,"prof"
"Labor and Employment",118,"Select Committee on Ethics","Republican",0,0.0453882754760108,0.1823,0.915,0.9235,0.0902117973079968,0.452790973871734,0.456997228820269,"prof"
"Labor and Employment",118,"Select Committee on Intelligence","Democratic",1,0.0457657893833327,0.8938,2.1671,2.4414,0.162441160969049,0.393853479454046,0.443705359576904,"prof"
"Labor and Employment",118,"Select Committee on Intelligence","Republican",0,0.0414086596206072,0.8574,2.2335,2.3803,0.156711507530341,0.40822854218453,0.435059950285129,"prof"
"Labor and Employment",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Democratic",0,0.0969287304802582,0.2614,0.6458,0.7035,0.162289687713417,0.400943689079282,0.436766623207301,"prof"
"Labor and Employment",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Republican",0,0.0590738456575047,0.1856,1.1713,0.9343,0.0810055865921788,0.511216829608939,0.407777583798883,"dom"
"Labor and Employment",118,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.118828026611288,0.776,0.7551,1.2759,0.276451727823299,0.269006056287852,0.454542215888849,"prof"
"Labor and Employment",118,"Select Subcommittee on the Weaponization of the Federal Government","Democratic",1,0.0749891134445108,0.1063,0.6245,0.5473,0.0831703309600188,0.488615914247711,0.42821375479227,"dom"
"Labor and Employment",118,"Special Committee on Aging","Democratic",0,0.0268940348044641,0.384,1.2487,1.3989,0.126665787043146,0.41189470906452,0.461439503892334,"prof"
"Labor and Employment",118,"Special Committee on Aging","Republican",0,0.0429317868057275,0.1884,1.0106,1.0163,0.0850449149099445,0.456191035074256,0.458764050015799,"prof"
"Labor and Employment",118,NA,"Democratic",1,0.0514997530899525,1.2908,7.0615,6.2055,0.0886672436769292,0.48506642487189,0.426266331451181,"dom"
"Labor and Employment",118,NA,"Republican",2,0.0473862461499643,1.9062,11.4503,9.9927,0.0816387713497679,0.490393675158035,0.427967553492197,"dom"
"Law",115,"Committee on Agriculture","Democratic",0,0.359051337059165,5.0775,10.4869,9.3512,0.203787988248326,0.420896948096775,0.375315063654899,"dom"
"Law",115,"Committee on Agriculture","Republican",1,0.370483996660673,7.8495,16.6245,15.1947,0.197876411377232,0.41908355958224,0.383040029040528,"dom"
"Law",115,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.420174660217825,1.4869,2.167,2.2207,0.25310659449154,0.368876178803663,0.378017226704797,"prof"
"Law",115,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.338498950014555,1.8596,3.6846,3.3048,0.210148039326478,0.416386032320036,0.373465928353486,"dom"
"Law",115,"Committee on Appropriations","Democratic",4,0.353820991062531,12.5261,24.7646,21.3572,0.213581389955992,0.422258938512717,0.364159671531291,"dom"
"Law",115,"Committee on Appropriations","Republican",2,0.365708342108722,9.4403,17.6734,16.7482,0.215227794509586,0.402932841486575,0.381839364003839,"dom"
"Law",115,"Committee on Armed Services","Democratic",2,0.37693553128788,10.659,17.722,17.0725,0.234503393578052,0.389892967538253,0.375603638883694,"dom"
"Law",115,"Committee on Armed Services","Independent",0,0.471756340295621,0.5438,1.365,1.0291,0.185098199394125,0.464617583988563,0.350284216617312,"dom"
"Law",115,"Committee on Armed Services","Republican",1,0.3421704522064,8.3278,13.044,13.7851,0.236875264883991,0.371022473540045,0.392102261575964,"prof"
"Law",115,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.397137157028043,0.5585,1.027,0.8785,0.226663961038961,0.416801948051948,0.356534090909091,"dom"
"Law",115,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.33249963309684,0.8739,2.0297,1.6731,0.190945441038303,0.443485480804947,0.36556907815675,"dom"
"Law",115,"Committee on Commerce, Science, and Transportation","Democratic",0,0.431259300246519,1.2188,2.5579,1.7475,0.22062923138192,0.463035371637522,0.316335396980558,"dom"
"Law",115,"Committee on Commerce, Science, and Transportation","Republican",0,0.355487112154013,1.1056,1.696,2.0166,0.229463285044207,0.351998671703126,0.418538043252667,"prof"
"Law",115,"Committee on Education and the Workforce","Democratic",0,0.364933524915863,3.7994,5.0835,5.8701,0.257534060868976,0.344573984952213,0.397891954178811,"prof"
"Law",115,"Committee on Education and the Workforce","Republican",0,0.358144275259865,2.5553,4.8538,4.7803,0.209632959784731,0.398198434705564,0.392168605509705,"dom"
"Law",115,"Committee on Energy and Commerce","Democratic",0,0.298156860412249,4.5697,11.075,9.7736,0.179779922339417,0.435709705212386,0.384510372448197,"dom"
"Law",115,"Committee on Energy and Commerce","Republican",0,0.291702671659244,8.5034,19.8613,19.363,0.178164881190587,0.416137798385424,0.405697320423989,"dom"
"Law",115,"Committee on Energy and Natural Resources","Democratic",0,0.371586539222338,0.5271,1.1645,0.9838,0.19701726844584,0.43526201689467,0.36772071465949,"dom"
"Law",115,"Committee on Energy and Natural Resources","Republican",0,0.301850166395342,0.4713,1.062,0.9622,0.188859947906231,0.425566018833901,0.385574033259868,"dom"
"Law",115,"Committee on Environment and Public Works","Democratic",0,0.349495788854033,1.0796,2.1872,1.4938,0.226778137209595,0.459437885980759,0.313783976809646,"dom"
"Law",115,"Committee on Environment and Public Works","Republican",0,0.18731117036458,0.7187,0.8641,1.0572,0.272234848484849,0.327310606060606,0.400454545454545,"prof"
"Law",115,"Committee on Ethics","Republican",0,0.439505470993289,0.6026,1.1816,0.9473,0.220611385685521,0.432582829946916,0.346805784367564,"dom"
"Law",115,"Committee on Finance","Democratic",1,0.301107349191939,0.4805,1.1827,1.0895,0.174555890580158,0.42965088821884,0.395793221201003,"dom"
"Law",115,"Committee on Financial Services","Democratic",1,0.369052953641009,5.4208,8.7026,8.7837,0.236642787607336,0.379908412675546,0.383448799717118,"prof"
"Law",115,"Committee on Financial Services","Independent",0,0.341410941113262,0.4577,1.1083,0.7933,0.193998219810961,0.469757979061586,0.336243801127453,"dom"
"Law",115,"Committee on Financial Services","Republican",0,0.359716757362174,7.4507,14.6716,14.0212,0.2061421832418,0.405926376803575,0.387931439954625,"dom"
"Law",115,"Committee on Foreign Affairs","Democratic",0,0.363380770053448,5.3026,7.2688,8.6521,0.249845689919193,0.342488279501496,0.407666030579311,"prof"
"Law",115,"Committee on Foreign Affairs","Republican",0,0.358916979096898,3.6269,7.0072,6.7524,0.208604376959135,0.403025335749001,0.388370287291864,"dom"
"Law",115,"Committee on Foreign Relations","Democratic",0,0.349495788854033,0.5398,1.0936,0.7469,0.226778137209595,0.459437885980759,0.313783976809646,"dom"
"Law",115,"Committee on Foreign Relations","Republican",1,0.431062480930775,0.8865,0.8396,1.1798,0.305068997556695,0.288929419456967,0.406001582986338,"prof"
"Law",115,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.395086247725586,0.5242,1.1904,1.0077,0.192557763655732,0.437277302281159,0.370164934063108,"dom"
"Law",115,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.326177604577239,0.538,0.7482,0.7887,0.25928960431828,0.36059569135862,0.3801147043231,"prof"
"Law",115,"Committee on Homeland Security","Democratic",0,0.286814696466638,2.1886,3.6665,3.8363,0.225829085581031,0.378325112986772,0.395845801432198,"prof"
"Law",115,"Committee on Homeland Security","Republican",0,0.432735481466094,2.374,4.6426,4.3243,0.209330829122909,0.409367863220732,0.381301307656359,"dom"
"Law",115,"Committee on Homeland Security and Governmental Affairs","Republican",1,0.408000630723296,0.6411,1.1511,0.8935,0.238708716535726,0.428603343634807,0.332687939829467,"dom"
"Law",115,"Committee on House Administration","Democratic",0,0.422037478751287,0.702,0.9968,1.1476,0.246627318718381,0.350196739741428,0.403175941540191,"prof"
"Law",115,"Committee on House Administration","Republican",0,0.419385709627931,0.6502,1.0244,1.2658,0.221126377363624,0.348387974425248,0.430485648211128,"prof"
"Law",115,"Committee on Indian Affairs","Democratic",1,0.431176370077534,2.2385,3.2752,3.6369,0.244628767512513,0.357921884903722,0.397449347583765,"prof"
"Law",115,"Committee on Indian Affairs","Republican",0,0.322665487356895,1.5448,3.8722,3.4558,0.174105130285817,0.436412406455685,0.389482463258498,"dom"
"Law",115,"Committee on Natural Resources","Democratic",0,0.266261615419664,2.0006,3.1983,3.1701,0.239048870832835,0.382160353686223,0.378790775480942,"dom"
"Law",115,"Committee on Natural Resources","Republican",0,0.427485498664111,2.5752,4.4283,4.5576,0.222746970443989,0.383034486337805,0.394218543218206,"prof"
"Law",115,"Committee on Oversight and Accountability","Democratic",2,0.322008268888153,3.2483,5.5281,5.0841,0.23435662494138,0.398838425742217,0.366804949316403,"dom"
"Law",115,"Committee on Oversight and Accountability","Independent",0,0.417883188479506,0.4921,1.1778,0.9195,0.190044025643006,0.454854406426199,0.355101567930795,"dom"
"Law",115,"Committee on Oversight and Accountability","Republican",0,0.395076222985689,3.3892,6.3952,6.189,0.212177745501897,0.400365607823006,0.387456646675097,"dom"
"Law",115,"Committee on Rules","Democratic",0,0.173112398647686,0.438,0.649,0.7924,0.233053102053847,0.345322975417687,0.421623922528467,"prof"
"Law",115,"Committee on Rules and Administration","Democratic",1,0.459572203026928,0.8576,1.0394,1.3311,0.265667110684303,0.321985068616214,0.412347820699483,"prof"
"Law",115,"Committee on Science, Space, and Technology","Democratic",0,0.371378094297501,1.1471,1.7992,1.8262,0.240356207438449,0.376993190151912,0.382650602409639,"prof"
"Law",115,"Committee on Science, Space, and Technology","Republican",0,0.419385709627931,0.6502,1.0244,1.2658,0.221126377363624,0.348387974425248,0.430485648211128,"prof"
"Law",115,"Committee on Small Business","Democratic",0,0.283731836989339,0.6568,0.652,0.9311,0.293227376222153,0.291084423411759,0.415688200366088,"prof"
"Law",115,"Committee on Small Business","Republican",0,0.35073837245681,0.8392,1.9817,1.8394,0.180074244147372,0.425230135399009,0.394695620453619,"dom"
"Law",115,"Committee on Small Business and Entrepreneurship","Democratic",1,0.474984180610023,0.6026,1.3912,0.9988,0.201363362961973,0.46488003742565,0.333756599612377,"dom"
"Law",115,"Committee on Small Business and Entrepreneurship","Republican",0,0.256998635470384,0.2328,0.8786,0.7796,0.123109465891063,0.464621893178213,0.412268640930724,"dom"
"Law",115,"Committee on Transportation and Infrastructure","Democratic",0,0.376028925492913,1.7389,3.418,3.2952,0.205735852628341,0.404396540504727,0.389867606866933,"dom"
"Law",115,"Committee on Transportation and Infrastructure","Republican",0,0.426831996966228,0.7249,0.984,1.1818,0.250769709758882,0.34040197875947,0.408828311481648,"prof"
"Law",115,"Committee on Veterans' Affairs","Democratic",0,0.413675315050097,0.4645,1.2398,0.9549,0.174676594464501,0.466230445246691,0.359092960288809,"dom"
"Law",115,"Committee on Ways and Means","Democratic",2,0.372360558739471,5.5397,7.912,8.6692,0.25042832796134,0.357670800012658,0.391900872026003,"prof"
"Law",115,"Committee on Ways and Means","Republican",0,0.39066721591108,2.4496,5.8819,4.8426,0.185940595562505,0.446474521978731,0.367584882458764,"dom"
"Law",115,"Committee on the Budget","Democratic",0,0.359127910167063,2.3683,3.7664,3.9855,0.234017114286279,0.372166557973163,0.393816327740558,"prof"
"Law",115,"Committee on the Budget","Independent",0,0.45045693117233,0.5187,1.4543,0.9257,0.17894228447235,0.501707662055404,0.319350053472246,"dom"
"Law",115,"Committee on the Budget","Republican",0,0.343765364353999,4.1003,6.7034,7.33,0.226114913117566,0.369665319267441,0.404219767614993,"prof"
"Law",115,"Committee on the Judiciary","Democratic",2,0.342767872588432,1.19,1.8464,2.069,0.233086535824813,0.361656285501626,0.405257178673561,"prof"
"Law",115,"Committee on the Judiciary","Republican",0,0.374728428609784,1.3762,3.5049,2.8036,0.179083113198954,0.45608807110232,0.364828815698726,"dom"
"Law",115,"Permanent Select Committee on Intelligence","Democratic",0,0.334112072635506,4.7695,7.7196,8.3389,0.228994622623392,0.37063568273478,0.400369694641828,"prof"
"Law",115,"Permanent Select Committee on Intelligence","Republican",1,0.395100529177102,4.4128,8.58,7.9319,0.210889522908333,0.410041721028258,0.379068756063408,"dom"
"Law",115,"Select Committee on Intelligence","Democratic",1,0.312297638234783,2.6112,4.8313,3.6353,0.23571467258842,0.436124501254762,0.328160826156818,"dom"
"Law",115,"Select Committee on Intelligence","Independent",0,0.414584032952302,0.5716,1.4101,0.8772,0.199937038721186,0.493231662527545,0.306831298751268,"dom"
"Law",115,"Select Committee on Intelligence","Republican",0,0.416309744841475,1.9616,3.0598,3.4016,0.23288614507895,0.363267244449721,0.403846610471329,"prof"
"Law",115,"Special Committee on Aging","Democratic",2,0.40030522251355,2.8644,6.0202,4.0933,0.220713674785597,0.463880905231201,0.315405419983202,"dom"
"Law",115,"Special Committee on Aging","Republican",1,0.39342236950761,1.7122,3.3399,2.6132,0.223370252958136,0.435716801690736,0.340912945351128,"dom"
"Law",115,NA,"Democratic",2,0.34499152008924,17.6625,25.678,28.5213,0.245784269250144,0.35732475390263,0.396890976847226,"prof"
"Law",115,NA,"Republican",10,0.398228943225035,49.8612,98.7032,87.1781,0.211507046883782,0.418690732472931,0.369802220643287,"dom"
"Law",116,"Commission on Security and Cooperation in Europe","Democratic",0,0.308405211232933,0.7648,2.0584,2.0212,0.157873008009248,0.424902980761291,0.417224011229461,"dom"
"Law",116,"Commission on Security and Cooperation in Europe","Republican",0,0.210773628287157,1.4874,4.3061,3.9947,0.151958480619521,0.439927668008418,0.40811385137206,"dom"
