bioguide_id,congress,chamber,stateCode,district,gender,committees
A000364,111,House of Representatives,NJ,3.0,,
A000367,112,House of Representatives,MI,3.0,M,Committee on Oversight and Accountability|Committee on the Budget
A000367,113,House of Representatives,MI,3.0,M,Committee on Oversight and Accountability|Joint Economic Committee
A000367,114,House of Representatives,MI,3.0,M,Committee on Oversight and Accountability|Joint Economic Committee
A000367,115,House of Representatives,MI,3.0,M,Committee on Oversight and Accountability|Joint Economic Committee
A000367,116,House of Representatives,MI,3.0,,
B001318,118,House of Representatives,VT,,F,Committee on the Budget|Committee on the Judiciary
B001318,119,House of Representatives,VT,,F,Committee on the Budget|Committee on the Judiciary
A000371,114,House of Representatives,CA,31.0,M,Committee on Agriculture|Committee on Armed Services
A000371,115,House of Representatives,CA,31.0,M,Committee on Appropriations
A000371,116,House of Representatives,CA,31.0,M,Committee on Appropriations|Committee on House Administration
A000371,117,House of Representatives,CA,31.0,M,Committee on Appropriations|Committee on House Administration|Select Committee to Investigate the January 6th Attack on the United States Capitol
A000371,118,House of Representatives,CA,33.0,M,Committee on Appropriations
A000371,119,House of Representatives,CA,33.0,M,Committee on Appropriations
B001286,113,House of Representatives,IL,17.0,F,Committee on Agriculture|Committee on Transportation and Infrastructure
B001286,114,House of Representatives,IL,17.0,F,Committee on Agriculture|Committee on Transportation and Infrastructure
B001286,115,House of Representatives,IL,17.0,F,Committee on Agriculture|Committee on Transportation and Infrastructure
B001286,116,House of Representatives,IL,17.0,F,Committee on Agriculture|Committee on Appropriations
B001286,117,House of Representatives,IL,17.0,F,Committee on Agriculture|Committee on Appropriations
B001319,118,Senate,AL,,F,"Committee on Appropriations|Committee on Banking, Housing, and Urban Affairs|Committee on Rules and Administration"
B001319,119,Senate,AL,,F,"Commission on Security and Cooperation in Europe|Committee on Appropriations|Committee on Banking, Housing, and Urban Affairs|Committee on Rules and Administration|Committee on the Judiciary"
Z000013,95,Senate,NE,,,
Z000013,96,Senate,NE,,,
Z000013,97,Senate,NE,,,
Z000013,98,Senate,NE,,,
Z000013,99,Senate,NE,,,
Z000013,100,Senate,NE,,,
B001288,113,Senate,NJ,,M,"Committee on Commerce, Science, and Transportation|Committee on Environment and Public Works|Committee on Small Business and Entrepreneurship"
B001288,114,Senate,NJ,,M,"Committee on Commerce, Science, and Transportation|Committee on Environment and Public Works|Committee on Homeland Security and Governmental Affairs|Committee on Small Business and Entrepreneurship"
B001288,115,Senate,NJ,,M,Committee on Environment and Public Works|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Judiciary
B001288,116,Senate,NJ,,M,Committee on Environment and Public Works|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Judiciary
B001288,117,Senate,NJ,,M,"Committee on Agriculture, Nutrition, and Forestry|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Judiciary"
B001288,118,Senate,NJ,,M,"Committee on Agriculture, Nutrition, and Forestry|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Judiciary"
B001288,119,Senate,NJ,,M,"Committee on Agriculture, Nutrition, and Forestry|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Judiciary"
B001320,118,Senate,CA,,F,"Committee on Banking, Housing, and Urban Affairs|Committee on Homeland Security and Governmental Affairs|Committee on Rules and Administration|Committee on the Judiciary"
A000375,115,House of Representatives,TX,19.0,M,Committee on Agriculture|Committee on Veterans' Affairs|Committee on the Budget
A000375,116,House of Representatives,TX,19.0,M,Committee on Ways and Means
A000375,117,House of Representatives,TX,19.0,M,Committee on Ways and Means|Joint Economic Committee|Select Committee on Economic Disparity and Fairness in Growth
A000375,118,House of Representatives,TX,19.0,M,Committee on Ways and Means|Committee on the Budget|Joint Economic Committee
A000375,119,House of Representatives,TX,19.0,M,Committee on Ways and Means|Committee on the Budget|Joint Economic Committee
B001293,114,House of Representatives,MI,8.0,M,Committee on Education and the Workforce|Committee on the Judiciary
B001293,115,House of Representatives,MI,8.0,,
C000071,102,House of Representatives,MI,10.0,,
C000071,103,House of Representatives,MI,4.0,,
C000071,104,House of Representatives,MI,4.0,,
C000071,105,House of Representatives,MI,4.0,,
C000071,106,House of Representatives,MI,4.0,,
C000071,107,House of Representatives,MI,4.0,,
C000071,108,House of Representatives,MI,4.0,,
C000071,109,House of Representatives,MI,4.0,,
C000071,110,House of Representatives,MI,4.0,,
C000071,111,House of Representatives,MI,4.0,,
C000071,112,House of Representatives,MI,4.0,M,Committee on Ways and Means
C000071,113,House of Representatives,MI,4.0,M,Committee on Ways and Means|Joint Committee on Taxation
A000377,116,House of Representatives,ND,,M,Committee on Oversight and Accountability|Committee on the Judiciary|Select Committee on the Climate Crisis
A000377,117,House of Representatives,ND,,M,Committee on Energy and Commerce|Committee on Ethics|Select Committee on the Climate Crisis
A000377,118,House of Representatives,ND,,M,Committee on Energy and Commerce|Committee on the Judiciary|Select Subcommittee on the Weaponization of the Federal Government
A000378,116,House of Representatives,IA,3.0,F,Committee on Agriculture|Committee on Financial Services
A000378,117,House of Representatives,IA,3.0,F,Committee on Agriculture|Committee on Financial Services
C000077,100,House of Representatives,CO,3.0,,
C000077,101,House of Representatives,CO,3.0,,
C000077,102,House of Representatives,CO,3.0,,
C000077,103,Senate,CO,,,
C000077,104,Senate,CO,,,
C000077,105,Senate,CO,,,
C000077,106,Senate,CO,,,
C000077,107,Senate,CO,,,
C000077,108,Senate,CO,,,
B001296,114,House of Representatives,PA,13.0,M,Committee on Foreign Affairs|Committee on Oversight and Accountability
B001296,115,House of Representatives,PA,13.0,M,Committee on Foreign Affairs|Committee on the Budget
B001296,116,House of Representatives,PA,2.0,M,Committee on Ways and Means|Committee on the Budget
B001296,117,House of Representatives,PA,2.0,M,Committee on Ways and Means|Committee on the Budget
B001296,118,House of Representatives,PA,2.0,M,Committee on the Budget
B001296,119,House of Representatives,PA,2.0,M,Committee on Ways and Means|Committee on the Budget
B001298,115,House of Representatives,NE,2.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Homeland Security
B001298,116,House of Representatives,NE,2.0,M,Committee on Agriculture|Committee on Armed Services
B001298,117,House of Representatives,NE,2.0,M,Committee on Agriculture|Committee on Armed Services
B001298,118,House of Representatives,NE,2.0,M,Committee on Agriculture|Committee on Armed Services
B001298,119,House of Representatives,NE,2.0,M,Committee on Agriculture|Committee on Armed Services
A000379,118,House of Representatives,MO,4.0,M,Committee on Agriculture|Committee on Armed Services|Committee on Small Business
A000379,119,House of Representatives,MO,4.0,M,Committee on Appropriations|Committee on Small Business
A000380,118,House of Representatives,RI,1.0,M,"Committee on Foreign Affairs|Committee on Science, Space, and Technology"
A000380,119,House of Representatives,RI,1.0,M,"Committee on Foreign Affairs|Committee on Science, Space, and Technology|Committee on the Budget"
B001301,115,House of Representatives,MI,1.0,M,Committee on Natural Resources|Committee on Veterans' Affairs|Committee on the Budget
B001301,116,House of Representatives,MI,1.0,M,Committee on Armed Services|Committee on Veterans' Affairs
B001301,117,House of Representatives,MI,1.0,M,Committee on Armed Services|Committee on Veterans' Affairs
B001301,118,House of Representatives,MI,1.0,M,Committee on Armed Services|Committee on Veterans' Affairs|Committee on the Budget
B001301,119,House of Representatives,MI,1.0,M,Committee on Armed Services|Committee on Veterans' Affairs|Committee on the Budget
B000008,102,House of Representatives,FL,11.0,,
B000008,103,House of Representatives,FL,15.0,,
B001302,115,House of Representatives,AZ,5.0,M,"Committee on Science, Space, and Technology|Committee on the Judiciary"
B001302,116,House of Representatives,AZ,5.0,M,"Committee on Science, Space, and Technology|Committee on the Judiciary"
B001302,117,House of Representatives,AZ,5.0,M,Committee on Oversight and Accountability|Committee on the Judiciary
B001302,118,House of Representatives,AZ,5.0,M,Committee on Oversight and Accountability|Committee on the Judiciary
B001302,119,House of Representatives,AZ,5.0,M,Committee on Oversight and Accountability|Committee on the Judiciary
B001304,115,House of Representatives,MD,4.0,M,Committee on Armed Services|Committee on Ethics|Committee on Natural Resources
B001304,116,House of Representatives,MD,4.0,M,Committee on Armed Services|Committee on Ethics|Committee on Natural Resources|Committee on Transportation and Infrastructure
B001304,117,House of Representatives,MD,4.0,M,Committee on Armed Services|Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
B000024,95,House of Representatives,CA,40.0,,
B000024,96,House of Representatives,CA,40.0,,
B000024,97,House of Representatives,CA,40.0,,
B000024,98,House of Representatives,CA,40.0,,
B000024,99,House of Representatives,CA,40.0,,
B000024,100,House of Representatives,CA,40.0,,
B000025,92,House of Representatives,NY,21.0,,
B000025,93,House of Representatives,NY,21.0,,
B000025,94,House of Representatives,NY,21.0,,
B000025,95,House of Representatives,NY,21.0,,
B001307,116,House of Representatives,IN,4.0,M,"Committee on Agriculture|Committee on Science, Space, and Technology"
B001307,117,House of Representatives,IN,4.0,M,"Committee on Agriculture|Committee on Science, Space, and Technology"
B001307,118,House of Representatives,IN,4.0,M,"Committee on Agriculture|Committee on Foreign Affairs|Committee on Science, Space, and Technology"
B001307,119,House of Representatives,IN,4.0,M,"Committee on Agriculture|Committee on Foreign Affairs|Committee on Science, Space, and Technology"
B000029,93,House of Representatives,FL,10.0,,
B000029,94,House of Representatives,FL,10.0,,
B000029,95,House of Representatives,FL,10.0,,
B000029,96,House of Representatives,FL,10.0,,
B000029,97,House of Representatives,FL,10.0,,
B001311,116,House of Representatives,NC,9.0,,
B001311,117,House of Representatives,NC,9.0,M,Committee on Homeland Security|Committee on the Judiciary
B001311,118,House of Representatives,NC,8.0,M,Committee on Homeland Security|Committee on the Judiciary|Select Subcommittee on the Weaponization of the Federal Government
B001313,117,House of Representatives,OH,11.0,,
B001313,118,House of Representatives,OH,11.0,F,Committee on Agriculture|Committee on Oversight and Accountability|Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party
B001313,119,House of Representatives,OH,11.0,F,Committee on Agriculture|Committee on Oversight and Accountability|Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party
C000079,96,House of Representatives,SC,4.0,,
C000079,97,House of Representatives,SC,4.0,,
C000079,98,House of Representatives,SC,4.0,,
C000079,99,House of Representatives,SC,4.0,,
C000100,101,House of Representatives,CA,12.0,,
C000100,102,House of Representatives,CA,12.0,,
C000100,104,House of Representatives,CA,15.0,,
C000100,105,House of Representatives,CA,15.0,,
C000100,106,House of Representatives,CA,15.0,,
B001315,118,House of Representatives,IL,13.0,F,Committee on Agriculture|Committee on Veterans' Affairs
B001315,119,House of Representatives,IL,13.0,F,Committee on Agriculture|Committee on Veterans' Affairs
C000052,99,House of Representatives,AL,1.0,,
C000052,100,House of Representatives,AL,1.0,,
C000052,101,House of Representatives,AL,1.0,,
C000052,102,House of Representatives,AL,1.0,,
C000052,103,House of Representatives,AL,1.0,,
C000052,104,House of Representatives,AL,1.0,,
C000052,105,House of Representatives,AL,1.0,,
C000052,106,House of Representatives,AL,1.0,,
C000052,107,House of Representatives,AL,1.0,,
C000178,94,House of Representatives,MI,6.0,,
C000178,95,House of Representatives,MI,6.0,,
C000178,96,House of Representatives,MI,6.0,,
C000178,98,House of Representatives,MI,6.0,,
C000178,99,House of Representatives,MI,6.0,,
C000178,100,House of Representatives,MI,6.0,,
C000178,101,House of Representatives,MI,6.0,,
C000178,102,House of Representatives,MI,6.0,,
C000178,103,House of Representatives,MI,8.0,,
C000116,105,House of Representatives,UT,3.0,,
C000116,106,House of Representatives,UT,3.0,,
C000116,107,House of Representatives,UT,3.0,,
C000116,108,House of Representatives,UT,3.0,,
C000116,109,House of Representatives,UT,3.0,,
C000116,110,House of Representatives,UT,3.0,,
C000134,105,House of Representatives,CA,22.0,,
C000141,100,House of Representatives,MD,3.0,,
C000141,101,House of Representatives,MD,3.0,,
C000141,102,House of Representatives,MD,3.0,,
C000141,103,House of Representatives,MD,3.0,,
C000141,104,House of Representatives,MD,3.0,,
C000141,105,House of Representatives,MD,3.0,,
C000141,106,House of Representatives,MD,3.0,,
C000141,107,House of Representatives,MD,3.0,,
C000141,108,House of Representatives,MD,3.0,,
C000141,109,House of Representatives,MD,3.0,,
C000141,110,Senate,MD,,,
C000141,111,Senate,MD,,,
C000141,112,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Committee on the Budget
C000141,113,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000141,114,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000141,115,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000141,116,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000141,117,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000141,118,Senate,MD,,M,Commission on Security and Cooperation in Europe|Committee on Environment and Public Works|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship
C000165,96,House of Representatives,NY,1.0,,
C000165,97,House of Representatives,NY,1.0,,
C000165,98,House of Representatives,NY,1.0,,
C000165,99,House of Representatives,NY,1.0,,
C000191,105,House of Representatives,IN,10.0,,
C000191,106,House of Representatives,IN,10.0,,
C000191,107,House of Representatives,IN,10.0,,
C000191,108,House of Representatives,IN,7.0,,
C000191,109,House of Representatives,IN,7.0,,
C000191,110,House of Representatives,IN,7.0,,
C000261,95,House of Representatives,NE,2.0,,
C000261,96,House of Representatives,NE,2.0,,
C000269,95,Senate,RI,,,
C000269,96,Senate,RI,,,
C000269,97,Senate,RI,,,
C000269,98,Senate,RI,,,
C000269,99,Senate,RI,,,
C000269,100,Senate,RI,,,
C000269,101,Senate,RI,,,
C000269,102,Senate,RI,,,
C000269,103,Senate,RI,,,
C000269,104,Senate,RI,,,
C000269,105,Senate,RI,,,
C000269,106,Senate,RI,,,
C000344,96,House of Representatives,WY,,,
C000344,97,House of Representatives,WY,,,
C000344,98,House of Representatives,WY,,,
C000344,99,House of Representatives,WY,,,
C000344,100,House of Representatives,WY,,,
C000344,101,House of Representatives,WY,,,
C000243,103,House of Representatives,DE,,,
C000243,104,House of Representatives,DE,,,
C000243,105,House of Representatives,DE,,,
C000243,106,House of Representatives,DE,,,
C000243,107,House of Representatives,DE,,,
C000243,108,House of Representatives,DE,,,
C000243,109,House of Representatives,DE,,,
C000243,110,House of Representatives,DE,,,
C000243,111,House of Representatives,DE,,,
C000286,104,House of Representatives,GA,8.0,,
C000286,105,House of Representatives,GA,8.0,,
C000286,106,House of Representatives,GA,8.0,,
C000286,107,House of Representatives,GA,8.0,,
C000286,108,Senate,GA,,,
C000286,109,Senate,GA,,,
C000286,110,Senate,GA,,,
C000286,111,Senate,GA,,,
C000286,112,Senate,GA,,M,"Commission on Security and Cooperation in Europe|Committee on Agriculture, Nutrition, and Forestry|Committee on Armed Services|Committee on Rules and Administration|Joint Committee on Printing|Select Committee on Intelligence|Special Committee on Aging"
C000286,113,Senate,GA,,M,"Commission on Security and Cooperation in Europe|Committee on Agriculture, Nutrition, and Forestry|Committee on Armed Services|Committee on Rules and Administration|Joint Committee on Printing|Select Committee on Intelligence"
C000356,92,Senate,FL,,,
C000356,93,Senate,FL,,,
C000356,94,Senate,FL,,,
C000356,95,Senate,FL,,,
C000356,96,Senate,FL,,,
C000356,97,Senate,FL,,,
C000356,98,Senate,FL,,,
C000356,99,Senate,FL,,,
C000356,100,Senate,FL,,,
C000377,104,House of Representatives,NE,2.0,,
C000377,105,House of Representatives,NE,2.0,,
C000345,104,House of Representatives,ID,1.0,,
C000345,105,House of Representatives,ID,1.0,,
C000345,106,House of Representatives,ID,1.0,,
C000494,102,House of Representatives,NC,1.0,,
C000494,103,House of Representatives,NC,1.0,,
C000494,104,House of Representatives,NC,1.0,,
C000494,105,House of Representatives,NC,1.0,,
C000494,106,House of Representatives,NC,1.0,,
C000494,107,House of Representatives,NC,1.0,,
C000312,99,House of Representatives,TX,1.0,,
C000312,100,House of Representatives,TX,1.0,,
C000312,101,House of Representatives,TX,1.0,,
C000312,102,House of Representatives,TX,1.0,,
C000312,103,House of Representatives,TX,1.0,,
C000312,104,House of Representatives,TX,1.0,,
C000488,91,House of Representatives,MO,1.0,,
C000488,92,House of Representatives,MO,1.0,,
C000488,93,House of Representatives,MO,1.0,,
C000488,94,House of Representatives,MO,1.0,,
C000488,95,House of Representatives,MO,1.0,,
C000488,96,House of Representatives,MO,1.0,,
C000488,97,House of Representatives,MO,1.0,,
C000488,98,House of Representatives,MO,1.0,,
C000488,99,House of Representatives,MO,1.0,,
C000488,100,House of Representatives,MO,1.0,,
C000488,101,House of Representatives,MO,1.0,,
C000488,102,House of Representatives,MO,1.0,,
C000488,103,House of Representatives,MO,1.0,,
C000488,104,House of Representatives,MO,1.0,,
C000488,105,House of Representatives,MO,1.0,,
C000488,106,House of Representatives,MO,1.0,,
C000503,100,House of Representatives,TN,5.0,,
C000503,101,House of Representatives,TN,5.0,,
C000503,102,House of Representatives,TN,5.0,,
C000503,103,House of Representatives,TN,5.0,,
C000503,104,House of Representatives,TN,5.0,,
C000503,105,House of Representatives,TN,5.0,,
C000503,106,House of Representatives,TN,5.0,,
C000503,107,House of Representatives,TN,5.0,,
C000321,91,House of Representatives,FL,4.0,,
C000321,92,House of Representatives,FL,4.0,,
C000321,93,House of Representatives,FL,4.0,,
C000321,94,House of Representatives,FL,4.0,,
C000321,95,House of Representatives,FL,4.0,,
C000321,96,House of Representatives,FL,4.0,,
C000321,97,House of Representatives,FL,4.0,,
C000321,98,House of Representatives,FL,4.0,,
C000321,99,House of Representatives,FL,4.0,,
C000321,100,House of Representatives,FL,4.0,,
C000560,104,House of Representatives,OK,2.0,,
C000560,105,House of Representatives,OK,2.0,,
C000560,106,House of Representatives,OK,2.0,,
C000560,109,Senate,OK,,,
C000560,110,Senate,OK,,,
C000560,111,Senate,OK,,,
C000560,112,Senate,OK,,M,Committee on Finance|Committee on Homeland Security and Governmental Affairs|Committee on the Judiciary
C000560,113,Senate,OK,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Homeland Security and Governmental Affairs|Select Committee on Intelligence"
R000579,117,House of Representatives,NY,19.0,,
R000579,118,House of Representatives,NY,18.0,M,Committee on Armed Services|Committee on Transportation and Infrastructure
R000579,119,House of Representatives,NY,18.0,M,Committee on Armed Services|Committee on Transportation and Infrastructure
C000598,93,House of Representatives,ME,2.0,,
C000598,94,House of Representatives,ME,2.0,,
C000598,95,House of Representatives,ME,2.0,,
C000598,96,Senate,ME,,,
C000598,97,Senate,ME,,,
C000598,98,Senate,ME,,,
C000598,99,Senate,ME,,,
C000598,100,Senate,ME,,,
C000598,101,Senate,ME,,,
C000598,102,Senate,ME,,,
C000598,103,Senate,ME,,,
C000598,104,Senate,ME,,,
C000322,97,House of Representatives,CA,1.0,,
C000322,98,House of Representatives,CA,2.0,,
C000322,99,House of Representatives,CA,2.0,,
C000705,100,Senate,ND,,,
C000705,101,Senate,ND,,,
C000705,102,Senate,ND,,,
C000705,103,Senate,ND,,,
C000705,104,Senate,ND,,,
C000705,105,Senate,ND,,,
C000705,106,Senate,ND,,,
C000705,107,Senate,ND,,,
C000705,108,Senate,ND,,,
C000705,109,Senate,ND,,,
C000705,110,Senate,ND,,,
C000705,111,Senate,ND,,,
C000705,112,Senate,ND,,M,"Committee on Agriculture, Nutrition, and Forestry|Committee on Finance|Committee on Indian Affairs|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence"
S001223,118,House of Representatives,OH,13.0,F,"Committee on Science, Space, and Technology|Committee on Transportation and Infrastructure"
S001223,119,House of Representatives,OH,13.0,F,"Committee on Science, Space, and Technology|Committee on Transportation and Infrastructure"
C000722,105,House of Representatives,UT,2.0,,
C000722,106,House of Representatives,UT,2.0,,
C000709,86,House of Representatives,MA,1.0,,
C000709,87,House of Representatives,MA,1.0,,
C000709,88,House of Representatives,MA,1.0,,
C000709,89,House of Representatives,MA,1.0,,
C000709,90,House of Representatives,MA,1.0,,
C000709,91,House of Representatives,MA,1.0,,
C000709,92,House of Representatives,MA,1.0,,
C000709,93,House of Representatives,MA,1.0,,
C000709,94,House of Representatives,MA,1.0,,
C000709,95,House of Representatives,MA,1.0,,
C000709,96,House of Representatives,MA,1.0,,
C000709,97,House of Representatives,MA,1.0,,
C000709,98,House of Representatives,MA,1.0,,
C000709,99,House of Representatives,MA,1.0,,
C000709,100,House of Representatives,MA,1.0,,
C000709,101,House of Representatives,MA,1.0,,
C000709,102,House of Representatives,MA,1.0,,
S001224,118,House of Representatives,TX,3.0,M,Committee on Foreign Affairs|Committee on Veterans' Affairs
S001224,119,House of Representatives,TX,3.0,M,"Committee on Foreign Affairs|Committee on Science, Space, and Technology|Committee on Veterans' Affairs"
C000371,91,House of Representatives,NY,12.0,,
C000371,92,House of Representatives,NY,12.0,,
C000371,93,House of Representatives,NY,12.0,,
C000371,94,House of Representatives,NY,12.0,,
C000371,95,House of Representatives,NY,12.0,,
C000371,96,House of Representatives,NY,12.0,,
C000371,97,House of Representatives,NY,12.0,,
C000767,103,House of Representatives,AZ,1.0,,
C000735,105,House of Representatives,LA,5.0,,
C000735,106,House of Representatives,LA,5.0,,
C000735,107,House of Representatives,LA,5.0,,
C000380,105,House of Representatives,VI,,,
C000380,106,House of Representatives,VI,,,
C000380,107,House of Representatives,VI,,,
C000380,108,House of Representatives,VI,,,
C000380,109,House of Representatives,VI,,,
C000380,110,House of Representatives,VI,,,
C000380,111,House of Representatives,VI,,,
C000380,112,House of Representatives,VI,,F,Committee on Energy and Commerce
C000380,113,House of Representatives,VI,,F,Committee on Energy and Commerce
C000754,98,House of Representatives,TN,4.0,,
C000754,99,House of Representatives,TN,4.0,,
C000754,100,House of Representatives,TN,4.0,,
C000754,101,House of Representatives,TN,4.0,,
C000754,102,House of Representatives,TN,4.0,,
C000754,103,House of Representatives,TN,4.0,,
C000754,108,House of Representatives,TN,5.0,,
C000754,109,House of Representatives,TN,5.0,,
C000754,110,House of Representatives,TN,5.0,,
C000754,111,House of Representatives,TN,5.0,,
C000754,112,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability
C000754,113,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability
C000754,114,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability
C000754,115,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability
C000754,116,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability|Committee on the Budget
C000754,117,House of Representatives,TN,5.0,M,Committee on Armed Services|Committee on Oversight and Accountability|Committee on the Budget|Permanent Select Committee on Intelligence
C000737,104,House of Representatives,OR,2.0,,
C000385,104,House of Representatives,MI,8.0,,
C000794,100,House of Representatives,IL,21.0,,
C000794,101,House of Representatives,IL,21.0,,
C000794,102,House of Representatives,IL,21.0,,
C000794,103,House of Representatives,IL,12.0,,
C000794,104,House of Representatives,IL,12.0,,
C000794,105,House of Representatives,IL,12.0,,
C000794,106,House of Representatives,IL,12.0,,
C000794,107,House of Representatives,IL,12.0,,
C000794,108,House of Representatives,IL,12.0,,
C000794,109,House of Representatives,IL,12.0,,
C000794,110,House of Representatives,IL,12.0,,
C000794,111,House of Representatives,IL,12.0,,
C000794,112,House of Representatives,IL,12.0,M,"Committee on Science, Space, and Technology|Committee on Transportation and Infrastructure"
C000788,95,House of Representatives,PR,,,
C000788,96,House of Representatives,PR,,,
C000788,97,House of Representatives,PR,,,
C000788,98,House of Representatives,PR,,,
C000788,99,House of Representatives,PR,,,
C000807,91,House of Representatives,PA,13.0,,
C000807,92,House of Representatives,PA,13.0,,
C000807,93,House of Representatives,PA,13.0,,
C000807,94,House of Representatives,PA,13.0,,
C000807,95,House of Representatives,PA,13.0,,
C000807,96,House of Representatives,PA,13.0,,
C000807,97,House of Representatives,PA,13.0,,
C000807,98,House of Representatives,PA,13.0,,
C000807,99,House of Representatives,PA,13.0,,
C000807,100,House of Representatives,PA,13.0,,
C000807,101,House of Representatives,PA,13.0,,
C000807,102,House of Representatives,PA,13.0,,
C000388,85,Senate,ID,,,
C000388,86,Senate,ID,,,
C000388,87,Senate,ID,,,
C000388,88,Senate,ID,,,
C000388,89,Senate,ID,,,
C000388,90,Senate,ID,,,
C000388,91,Senate,ID,,,
C000388,92,Senate,ID,,,
C000388,93,Senate,ID,,,
C000388,94,Senate,ID,,,
C000388,95,Senate,ID,,,
C000388,96,Senate,ID,,,
C000809,96,House of Representatives,NJ,13.0,,
C000809,97,House of Representatives,NJ,13.0,,
C000809,98,House of Representatives,NJ,12.0,,
C000809,99,House of Representatives,NJ,12.0,,
C000809,100,House of Representatives,NJ,12.0,,
C000809,101,House of Representatives,NJ,12.0,,
C000475,88,House of Representatives,CA,1.0,,
C000475,89,House of Representatives,CA,1.0,,
C000475,90,House of Representatives,CA,1.0,,
C000475,91,House of Representatives,CA,1.0,,
C000475,92,House of Representatives,CA,1.0,,
C000475,93,House of Representatives,CA,1.0,,
C000475,94,House of Representatives,CA,2.0,,
C000475,95,House of Representatives,CA,2.0,,
C000475,96,House of Representatives,CA,2.0,,
C000475,97,House of Representatives,CA,2.0,,
C000846,97,House of Representatives,PA,14.0,,
C000846,98,House of Representatives,PA,14.0,,
C000846,99,House of Representatives,PA,14.0,,
C000846,100,House of Representatives,PA,14.0,,
C000846,101,House of Representatives,PA,14.0,,
C000846,102,House of Representatives,PA,14.0,,
C000846,103,House of Representatives,PA,14.0,,
C000846,104,House of Representatives,PA,14.0,,
C000846,105,House of Representatives,PA,14.0,,
C000846,106,House of Representatives,PA,14.0,,
C000846,107,House of Representatives,PA,14.0,,
C000868,102,House of Representatives,AL,5.0,,
C000868,103,House of Representatives,AL,5.0,,
C000868,104,House of Representatives,AL,5.0,,
C000868,105,House of Representatives,AL,5.0,,
C000868,106,House of Representatives,AL,5.0,,
C000868,107,House of Representatives,AL,5.0,,
C000868,108,House of Representatives,AL,5.0,,
C000868,109,House of Representatives,AL,5.0,,
C000868,110,House of Representatives,AL,5.0,,
C000880,103,House of Representatives,ID,2.0,,
C000880,104,House of Representatives,ID,2.0,,
C000880,105,House of Representatives,ID,2.0,,
C000880,106,Senate,ID,,,
C000880,107,Senate,ID,,,
C000880,108,Senate,ID,,,
C000880,109,Senate,ID,,,
C000880,110,Senate,ID,,,
C000880,111,Senate,ID,,,
C000880,112,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Environment and Public Works|Committee on Finance|Committee on Indian Affairs|Committee on the Budget"
C000880,113,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Environment and Public Works|Committee on Finance|Committee on Indian Affairs|Committee on the Budget"
C000880,114,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Environment and Public Works|Committee on Finance|Committee on Indian Affairs|Committee on the Budget|Joint Committee on Taxation"
C000880,115,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Finance|Committee on Indian Affairs|Committee on the Budget|Committee on the Judiciary|Joint Committee on Taxation"
C000880,116,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Finance|Committee on the Budget|Committee on the Judiciary|Joint Committee on Taxation"
C000880,117,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Finance|Committee on the Budget|Joint Committee on Taxation"
