"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"5001600US1201","Congressional District 1 (116th Congress), Florida","798305","1594","401151","2134","23824","1059","24648","2405","24803","2598","14189","985","11432","1008","6068","1525","4982","1256","18725","2282","31866","1768","29531","1534","27722","2803","21939","2308","22938","1273","22797","1247","29759","2118","10549","1669","14207","1596","9668","1698","11760","1436","16688","1562","9932","1190","7438","1107","5686","1093","397154","2279","23510","1283","22754","2260","24666","2133","12636","917","8487","1177","3827","1077","4032","1369","16201","1904","28477","1312","26894","1262","22372","2545","22630","2538","24266","1409","23768","1002","28830","2144","9700","1571","18043","1842","9489","1634","13522","1619","20640","2048","14552","1633","7799","1184","10059","1383",
"5001600US1202","Congressional District 2 (116th Congress), Florida","720777","9195","361170","5606","17843","1762","17101","2302","23761","2319","12847","1338","12126","1779","4332","1114","4489","1135","14306","1795","24021","2159","23491","2112","24205","2049","19669","2281","22425","1546","22586","1585","24104","1885","8689","1308","15451","1648","10243","1422","12282","1700","19434","1889","13528","1328","7954","1128","6283","1148","359607","5958","17960","2151","19536","2270","19501","2461","14352","1914","9733","1598","5114","1610","5246","1324","11994","1791","19376","1930","18761","1417","20271","2404","19032","2204","21686","1615","23961","1504","28556","2267","10617","1448","14313","1625","10223","1392","13357","1840","22089","2227","15581","1689","9297","1396","9051","1525",
"5001600US1203","Congressional District 3 (116th Congress), Florida","758939","6802","375217","4266","20902","2078","23525","2333","22815","2557","11082","1349","11660","1440","7477","1962","7434","2082","20509","2475","28902","1724","23804","1556","24761","2669","20913","2552","22001","1754","22791","1932","24052","2073","8943","1379","13220","1735","8717","1553","12346","1797","16173","1725","11164","1347","7609","1154","4417","1105","383722","4965","19252","1879","17432","2512","24663","2346","13654","1544","13269","1577","7944","1823","8065","1960","17080","2543","24674","2158","23236","2191","25638","2586","20862","2530","23718","2313","22437","1678","26142","2244","10960","1672","15175","1759","8257","1306","13582","1744","17423","2167","12431","1651","8550","1412","9278","1572",
"5001600US1204","Congressional District 4 (116th Congress), Florida","836235","15700","408488","8148","25503","2526","24730","2801","26437","2923","14613","1762","8926","1469","4662","1214","5823","1397","15176","1949","30596","2368","26999","2319","30865","2963","22632","2764","26733","2354","24945","1597","29287","2757","10294","2108","14146","1776","11943","1852","11217","1777","18514","1947","11889","1695","7014","1194","5544","1244","427747","9766","22362","2283","24744","2803","25012","2917","14113","1607","10562","1414","5021","1451","4969","1784","11654","2052","30932","2587","28604","2329","32318","2992","23661","2740","26663","1721","28790","1547","30081","2610","10449","2037","18849","2801","10883","2122","13539","2083","22095","2234","14671","1935","8192","1321","9583","1660",
"5001600US1205","Congressional District 5 (116th Congress), Florida","742643","16104","363916","8543","23543","2480","20265","2742","28079","2978","10981","1477","10775","1771","7470","1987","7423","1963","18796","3040","31682","2552","29620","2784","26330","2966","21361","3230","21349","2184","21727","1568","22051","2357","9722","1567","11090","1508","6739","1314","8045","1268","11110","1800","6728","1147","5802","1092","3228","1017","378727","10384","24033","2423","23075","2577","22600","2801","11458","1343","11186","1676","7908","2147","6165","1477","20048","2457","30308","2759","28805","2501","22177","2571","21842","2491","22791","2312","21162","1708","25333","2104","8704","1448","13090","1678","10396","1748","10349","1709","13407","1726","11284","1545","6773","1066","5833","970",
"5001600US1206","Congressional District 6 (116th Congress), Florida","790455","9332","381262","4636","17420","1304","19832","2251","20224","2088","11686","1266","8464","971","4883","1280","4557","1281","12907","1802","21068","1068","22486","1681","19408","1959","20657","2180","20859","1483","25834","2095","27291","2238","11875","1849","17905","2049","13619","1727","14798","1764","26345","1800","18803","1842","10522","1337","9819","1500","409193","6857","18465","1745","22526","2609","17859","2305","11679","1002","8566","1360","4649","1355","3983","1160","10017","1415","22558","1748","20300","1163","21475","2649","21583","2659","22584","1147","25148","1341","30366","2728","13571","2223","22687","2090","15705","1918","17061","1678","28608","2167","19839","1749","15584","2090","14380","1857",
"5001600US1207","Congressional District 7 (116th Congress), Florida","814980","19094","393697","10209","21059","2131","23859","2775","22595","2534","13124","1445","12954","1562","7680","1932","7405","1880","17056","2256","36008","2721","31426","2535","27325","3133","28899","3687","27359","2026","22876","1907","24137","2491","6603","1228","11905","1898","8473","1348","8862","1607","13677","1976","9695","1279","5951","1575","4769","1051","421283","10899","20845","2789","23110","2981","21253","3178","13182","1519","16109","2013","7421","1740","5505","1363","18413","2433","33681","3081","31266","2508","29504","3364","26177","3117","28070","2265","26234","2143","28871","2800","10895","1681","12152","1675","7212","1131","12454","1621","17656","2028","12564","1921","8767","1636","9942","1517",
"5001600US1208","Congressional District 8 (116th Congress), Florida","780036","5489","381168","4239","17789","1567","18519","2264","22239","2747","13929","2460","7419","1235","5257","2067","3456","1307","12223","1880","22139","1023","23777","2053","23371","2445","15403","2371","20164","1077","23089","833","30292","2224","11822","1691","17759","2197","10599","1341","15819","1926","24772","2234","18438","1384","14356","1783","8537","1185","398868","3393","17279","1651","17058","2400","20544","2417","12301","1735","7242","1173","5972","1942","2861","1016","9889","1963","21521","1536","19607","624","20454","2243","20659","2479","21755","807","26234","1147","35569","2304","11386","1685","18883","2132","12388","1992","19241","2138","25712","1730","19674","2489","16849","1880","15790","2164",
"5001600US1209","Congressional District 9 (116th Congress), Florida","931872","21323","462190","11848","33690","3590","25205","4411","36163","3417","21831","2489","9908","1724","6555","2122","6040","1480","18780","2587","32320","2976","30679","3718","34655","4265","29253","3229","27792","2626","27586","2326","25566","2672","11185","1813","15773","2425","7898","1709","14032","2296","17803","2159","13944","2016","8665","1870","6867","1734","469682","12801","24659","2645","27936","3737","31432","3490","18399","1869","10915","1546","5373","1810","8152","2341","14999","2846","32785","2946","28787","3012","35335","4810","33732","4595","28944","2726","29259","2473","27543","2706","11362","1965","15327","2310","10268","2080","16310","2864","22262","2532","14183","2148","11265","2119","10455","1591",
"5001600US1210","Congressional District 10 (116th Congress), Florida","811634","19731","395719","11066","24534","3130","26578","3694","28111","4039","14434","2126","8919","1598","4811","1479","5668","1728","12230","2109","32909","2852","35873","3393","29094","3700","27334","3453","24811","2192","27951","2154","25014","2958","9195","1977","14890","2318","7266","1255","10125","1875","10971","2023","7469","1306","4654","1171","2878","1157","415915","11819","26937","2664","27359","3437","23836","3224","16887","1715","7577","1755","3816","1309","6218","1598","18391","2414","34429","2992","34452","3041","29783","3696","28331","3199","28044","2474","26029","2052","26132","2889","12415","1997","12052","1793","8512","1369","10560","1790","13552","1857","7801","1407","6760","1518","6042","1539",
"5001600US1211","Congressional District 11 (116th Congress), Florida","813112","12773","394709","8195","18246","2062","15381","2148","20575","2356","11105","1885","6370","1480","3817","1423","4225","1592","8785","1472","16283","2238","19621","3008","19780","2924","16240","2341","19005","2036","21791","2117","24375","2415","8862","1900","18005","2019","15291","2059","21494","2467","36708","3076","33050","2401","22458","2464","13242","2131","418403","7743","15268","2217","16743","2188","16871","2866","10880","1730","9321","2009","3067","1269","2081","952","9604","2017","17607","2046","16671","1956","19059","2830","15531","2511","21025","2342","21548","1851","27453","2556","11390","1526","21794","2355","16774","2142","29251","3084","42321","3746","36689","2936","20039","2219","17416","2476",
"5001600US1212","Congressional District 12 (116th Congress), Florida","811308","9679","389777","6942","20785","1441","23104","2146","23578","2689","14293","1212","7938","986","3813","965","3868","1078","11324","1686","21100","2083","20991","1967","26481","2494","20878","2524","25173","1492","26052","1610","28163","1926","10265","1445","14152","1488","10965","1543","14839","1644","21620","1743","20590","1714","11749","1240","8056","1294","421531","5361","19132","1426","20498","2246","23780","2495","13496","1198","7537","1049","4295","1296","4654","1125","8562","1537","19903","1474","23441","1497","25802","2492","23724","2258","27775","1713","27659","1445","29663","2353","11691","1462","18646","1995","10584","1500","19042","1920","27770","2223","23509","1751","15801","1788","14567","1900",
"5001600US1213","Congressional District 13 (116th Congress), Florida","731658","8994","355339","6758","16059","1260","16223","2336","15958","2063","9948","1070","6782","965","3851","1244","2745","923","13985","1897","22185","2761","23476","1649","20389","2078","19203","2275","21465","1450","24031","1519","28039","2037","13051","1602","16839","1890","11557","1490","12896","1642","21686","1977","14544","1643","10458","1800","9969","1593","376319","4633","14935","1320","13045","2291","17636","2674","9522","1061","6762","778","3917","1872","4223","1145","11521","1805","25530","1472","22336","1414","24092","2285","18447","2128","21192","1667","25189","1251","29225","2153","14372","2244","19652","1852","12146","1512","16976","1748","21957","1900","16926","2293","11722","1975","14996","1878",
"5001600US1214","Congressional District 14 (116th Congress), Florida","831508","17116","414890","9051","26961","2341","25578","2905","28111","3237","15073","1979","11632","1315","7318","2130","6579","1537","14607","1985","36193","2774","33348","2840","27175","3083","25839","2874","30082","1948","27304","1803","22092","2391","11004","1881","14308","1988","7219","1404","10757","1690","14230","1709","9231","1422","5626","1081","4623","1145","416618","10313","25813","2188","21148","2865","22634","2788","15031","1732","11739","1399","6544","1622","6229","1669","16524","2171","35185","2450","32024","2268","27702","2621","27932","2569","28614","2183","27919","1929","27143","2528","8694","1486","15279","2341","7693","1123","11202","1692","15532","1891","12147","1427","4913","1005","8977","1494",
"5001600US1215","Congressional District 15 (116th Congress), Florida","801294","19880","388066","10499","19613","2588","23071","2543","28684","3037","16003","2047","9882","1531","6350","1760","4109","1248","13775","2858","29764","3296","25530","2804","27272","3551","28990","3199","28044","3235","21649","2378","25181","2576","10634","2076","12277","2294","7128","1539","10597","1613","16896","2311","11425","1805","5179","1019","6013","1342","413228","12579","19143","2472","22521","3220","28773","4206","15132","2304","8879","1412","5772","1737","5911","1542","11075","2412","26364","3206","31702","2942","28475","3586","27772","2906","25310","3042","26120","2518","29556","2812","10322","1848","15596","2253","9454","2157","13502","2151","18732","1994","14287","2107","9735","1621","9095","1993",
"5001600US1216","Congressional District 16 (116th Congress), Florida","873875","14734","418592","8145","20887","2124","19123","2790","24240","2761","15425","1971","10011","2101","5672","1695","3710","1328","12548","2118","22352","1969","22319","2031","25220","3551","22297","3086","23803","1956","25481","1869","29018","2300","10530","1528","18317","2464","11801","1864","16771","1885","29401","2495","23038","2044","13720","1771","12908","1780","455283","9582","19639","2068","21141","3774","24457","3118","12673","1998","7391","1254","5000","1412","4657","1418","11999","2161","23300","1823","22797","1738","24722","2746","24566","2805","27795","2571","27464","2025","31969","2461","12482","1682","20969","2134","14721","2004","24189","2564","32616","2822","24175","2058","17645","2206","18916","2659",
"5001600US1217","Congressional District 17 (116th Congress), Florida","804754","13912","397974","9271","17385","2819","16883","2655","22952","3397","11744","1937","8316","1986","4201","1465","4073","1412","11736","2211","17904","2627","21199","2772","20964","2589","18991","2887","19701","2431","21982","2160","26176","2391","11699","1828","16619","2161","13271","2047","19805","2463","32867","2643","28749","2465","18447","2398","12310","1503","406780","8706","16732","2081","17021","2974","20354","2857","10495","1524","6785","1688","5709","1913","4142","999","9651","2352","17450","2284","17074","2148","16919","2368","18557","3454","23455","2466","22545","1922","29734","2712","12543","2118","19200","2171","13570","1885","22310","2102","34432","2599","28129","2618","21708","2527","18265","2347",
"5001600US1218","Congressional District 18 (116th Congress), Florida","795742","10675","387878","6033","17757","2141","21170","2647","21724","2856","13195","2052","8899","2081","3839","1343","4683","1493","11847","2321","23961","2331","21581","2751","20583","3004","20436","2619","22530","2711","22612","1298","27642","2743","11819","1774","16966","2567","10569","1599","15063","2253","24911","2430","21594","2356","13710","1995","10787","1561","407864","7414","17687","1522","15432","1959","25471","2664","13410","1750","6324","1423","4121","1412","3788","1624","11460","2278","20038","1945","21807","1947","22311","3135","22640","3203","22656","2325","26552","2634","28977","2554","12259","1816","19690","2253","10755","1672","14641","1904","31651","2602","25673","2203","14588","2117","15933","2068",
"5001600US1219","Congressional District 19 (116th Congress), Florida","833013","12133","407942","7445","17994","2070","18054","2334","21891","2628","12560","1673","8029","1316","3353","1313","3690","1220","13285","2271","21660","2027","19477","1773","25541","3081","16557","2487","22514","1712","21204","1984","23039","2265","14250","2100","16852","1977","12603","1829","20565","1990","31965","2104","30103","2168","17635","1990","15121","1903","425071","7371","15268","1252","18107","2508","18036","2400","11074","1357","7536","995","4507","1298","3292","1090","11357","2198","21250","1481","19826","1461","20460","2506","20599","2856","22088","1609","24665","1327","29572","2462","14507","2089","19504","2165","16392","2028","20812","2145","38692","2603","27441","2838","22089","2888","17997","2424",
"5001600US1220","Congressional District 20 (116th Congress), Florida","802463","16017","390343","10404","28569","3137","26097","3363","27797","3801","15423","2438","9186","1505","7070","2563","4410","1454","13317","2052","31266","3022","26559","2841","28138","3454","25890","3618","26073","2412","25130","3059","25652","2967","10645","2139","12131","2532","6919","1248","7718","1602","11069","1849","9662","1888","5145","1295","6477","1357","412120","10812","26321","3506","27409","3895","26308","3532","15262","2466","10091","2041","7710","2958","4132","1303","13412","2651","30445","3117","30873","3241","26407","2862","25531","3755","27179","2264","24961","2813","25252","2774","10286","2296","14756","2463","9186","1610","10041","1732","14576","2297","11898","1907","9186","1989","10898","2033",
"5001600US1221","Congressional District 21 (116th Congress), Florida","786566","14424","379353","9909","17784","2323","18373","2734","22085","2544","10969","1656","8211","1232","4707","1561","3709","1523","11283","2158","22593","2252","23933","2678","21605","2330","23324","2753","24692","2354","24651","1404","25264","2648","9114","1624","13779","2108","11226","1846","11858","1376","21685","1861","21146","1874","13213","1788","14149","1865","407213","8110","19072","2050","19740","2861","20424","2872","9957","1802","7345","1411","2894","937","3304","1080","12397","2466","20714","2090","22326","1889","23946","2893","23413","2537","23475","1931","24577","2471","25582","2450","13040","1554","16820","2290","12472","1849","18726","2202","25684","2305","23321","2138","15762","2189","22222","2343",
"5001600US1222","Congressional District 22 (116th Congress), Florida","760953","12049","375088","9529","16566","2466","15830","2464","19763","3460","13356","2551","9461","1686","5712","1691","2437","822","11476","2257","22598","3225","26873","3551","23301","2942","23267","3328","24515","2863","26952","2598","27845","2357","11055","2265","15965","2020","11473","2031","12238","1722","20214","2212","14853","1609","9071","1368","10267","1630","385865","9373","20269","2648","16198","2436","17090","2501","14090","2116","7724","2127","2411","1095","5397","2658","8017","1843","23836","2672","22028","2495","23237","2644","22236","2458","25153","2107","29775","2337","29413","2422","11036","1836","15548","1882","9519","1444","16977","2414","20296","2001","16703","1911","12709","2159","16203","2292",
"5001600US1223","Congressional District 23 (116th Congress), Florida","762858","8912","364893","7605","23024","2632","22543","2956","24616","2916","13431","2135","7706","1251","4371","1887","2299","814","14301","2173","23165","3172","22695","2809","18428","2222","27755","3605","26140","3085","27813","2713","26326","2732","10454","2100","13319","2183","6354","1587","11347","2036","15481","1941","9410","1307","5043","1194","8872","1850","397965","7897","18984","2972","23960","3719","22773","3312","12675","2150","7834","1829","7458","2373","4153","1549","13426","2299","22577","2678","24019","2691","24000","3094","32593","3733","28959","2588","29299","2825","27175","2579","10076","2002","15073","2259","9775","1616","11426","1572","19909","2244","10577","1496","10996","1779","10248","1848",
"5001600US1224","Congressional District 24 (116th Congress), Florida","754731","20042","371611","11837","24856","3080","22971","3820","25924","3817","12347","1909","8723","1697","5503","1479","5291","1290","14302","2464","29953","2905","32131","2805","27053","3428","26720","3331","23154","2440","21962","2159","22563","3136","9791","2057","10349","2319","8402","1820","9874","1824","11912","1912","9105","1632","4473","1207","4252","1322","383120","12102","26057","3305","20419","2865","23045","2929","11857","1919","7500","1581","5679","1653","3625","1309","12519","2248","26932","2680","32509","2696","26446","3295","26782","3169","23586","2634","22196","2606","25179","2966","9468","1997","16064","2390","8459","1830","10539","1863","15187","1877","11992","1656","8132","1224","8948","2088",
"5001600US1225","Congressional District 25 (116th Congress), Florida","796422","19963","389403","12156","20430","2550","19022","2743","23576","2965","14414","2112","9402","1495","4624","1250","6801","2165","12863","2504","26829","2991","23843","2617","26633","3445","24403","3314","30649","2938","28734","3556","28506","3413","8453","1747","11873","1854","6546","1395","9865","1802","18900","1872","13089","1768","9263","1730","10685","1855","407019","11174","19957","2397","20308","2889","25141","2988","13542","1998","8758","1781","4673","1427","3915","1551","15020","2073","22073","2686","25321","2610","23241","2532","27353","3033","28698","2719","28664","2433","31809","3249","10525","1885","14368","2586","9189","1556","11986","1815","19057","2404","17383","2552","12555","2316","13483","2379",
"5001600US1226","Congressional District 26 (116th Congress), Florida","780951","18280","384064","11330","25287","3247","23169","2803","27001","3268","16402","1794","10556","1655","5360","1682","7307","1778","10911","2276","22974","2785","27063","3057","23657","3351","28724","3647","30940","3018","27710","3097","26589","2490","9844","1860","11125","1799","5821","1237","9803","1599","15073","2091","10122","1583","4922","1189","3704","887","396887","10669","23386","2820","20050","2605","24511","2861","14379","1925","9025","1496","6059","1804","3828","1049","12467","2208","24218","2597","24630","2299","24017","3111","27997","2941","28723","2977","30122","2770","29878","2863","8764","1467","13504","2031","8733","1634","12538","1654","18633","2360","12701","2139","8837","1823","9887","2166",
"5001600US1227","Congressional District 27 (116th Congress), Florida","750653","17949","364105","10765","20910","3072","17106","2486","17600","2827","10126","1655","8504","1689","2859","927","4199","1677","12886","2030","27834","3156","29475","3132","29039","3196","23065","3094","26384","3066","27820","3116","24690","2661","9772","1767","12493","2208","7390","1564","8793","1491","13174","2036","14450","2117","8056","1525","7480","1443","386548","10776","18963","2951","16418","2503","18275","2489","12246","2260","8509","1607","4413","1347","5440","1690","12479","1961","29950","3100","23926","2593","21507","2490","26764","2916","29153","3318","26245","2441","27703","3020","7812","1682","14147","2289","8385","1645","12855","1827","17918","2507","15429","2309","12353","1733","15658","2583",
"5001600US1301","Congressional District 1 (116th Congress), Georgia","749949","5021","374386","3907","23547","1983","24532","3068","30909","2970","17402","1705","11590","1399","5761","1522","6649","2082","16416","2362","28731","1989","24539","1738","24390","2387","23157","2688","23405","1901","21047","1720","21218","1978","9062","1477","11546","1596","8509","1403","9115","1417","15460","1707","8289","1212","6092","991","3020","822","375563","4209","20104","1293","21706","2306","24290","2305","12151","1412","12624","1921","4762","1200","4689","1393","13119","2378","27670","1590","28262","2200","24639","2459","23199","2866","22051","1581","22105","1416","24436","2042","9189","1509","13629","1905","10972","1670","13310","1641","15443","1985","12098","1285","7221","1417","7894","1280",
"5001600US1302","Congressional District 2 (116th Congress), Georgia","671831","7318","327714","5185","19986","1633","21698","2310","23819","2483","14192","1575","12421","1700","6250","1793","4735","1106","14415","2143","24211","2158","19193","2173","24865","3050","19629","2290","17008","1731","19546","1599","21416","1687","7969","1461","10662","1472","7954","1523","8150","1206","12817","1599","7586","1091","5622","995","3570","813","344117","5643","20531","2283","22008","2399","23041","2288","11098","1236","11390","1594","4967","1273","4988","1218","11707","1810","23899","1979","19567","1655","23732","2579","18176","2259","18867","1515","21427","1672","22230","1919","9511","1443","14648","1651","8520","1383","10559","1654","16966","1819","11006","1379","7627","1115","7652","1215",
"5001600US1303","Congressional District 3 (116th Congress), Georgia","750998","10108","366888","5749","23127","1715","27272","2270","26111","2798","18382","2343","9045","1285","6043","1569","6463","1595","13823","2651","23448","2143","19773","2000","21569","2835","26114","2644","23839","1803","23518","1636","26725","2283","6471","1279","13291","2081","8024","1277","10584","1428","14170","1458","8893","1302","5556","1113","4647","1044","384110","6811","19680","1931","22544","2998","25973","2388","14617","1536","10466","1567","4515","1275","4078","1464","14023","2237","25778","2588","23941","2369","23826","2572","25567","2650","27272","2198","25366","1578","26356","2273","8535","1357","15337","2103","9164","1559","12005","1484","18203","2041","10705","1545","9051","1622","7108","1304",
"5001600US1304","Congressional District 4 (116th Congress), Georgia","782142","16974","369739","9720","26109","2661","25684","3344","29460","3904","18024","1955","10911","1848","7205","1654","5147","1660","12119","1695","30389","3008","24382","2853","25399","3116","24234","2971","22189","2065","24103","2530","22952","2650","10134","1861","10270","1805","6739","1550","10512","1479","10222","1798","7052","1372","3416","875","3087","1076","412403","10580","22820","2584","23055","3626","32333","3747","13731","1993","9534","2192","5882","1658","4736","1925","15188","2539","29337","2317","28298","2393","32739","3644","27154","3949","27196","2571","29527","2090","29732","3075","11641","2133","12864","2271","9644","1849","10823","1864","14928","1710","9089","1658","5291","1256","6861","1684",
"5001600US1305","Congressional District 5 (116th Congress), Georgia","788996","15443","379883","10125","24814","3025","21665","3383","19253","2823","8808","1585","12593","2131","5480","1436","8443","2221","16503","2230","38832","3008","40718","3217","26153","2943","27389","3498","26054","2380","23090","2146","22655","2399","7116","1614","9050","1740","6585","1309","7917","1508","10817","1707","7139","1106","4511","1226","4298","1204","409113","10024","23852","3315","25387","3211","21296","3228","11813","2243","13036","2096","5962","1895","7655","2070","21700","3237","43717","3471","33494","3038","30271","3776","25093","2697","25927","3114","19225","2551","22125","2750","7390","1588","13428","2229","8623","1542","10395","1647","15922","2121","8690","1597","8017","1639","6095","1271",
"5001600US1306","Congressional District 6 (116th Congress), Georgia","742932","9005","361074","6732","20414","2493","20114","2524","29922","2909","16906","1737","7655","1362","2667","1080","3101","1043","12731","2276","25270","2504","23642","2633","27898","2533","24455","3009","26572","2448","26382","1950","28558","2810","7763","1493","11776","1734","7167","1154","8362","1581","13156","1636","8310","1458","2677","718","5576","1124","381858","7422","22565","2602","20185","2192","24022","2082","15402","1705","9403","1773","2205","866","2505","919","15374","2530","23668","3112","26589","2600","28330","2885","27863","2819","30290","2201","27433","1992","29434","2533","8666","1573","12160","1913","7519","1565","10392","1608","13881","1853","10931","1370","6530","1246","6511","1212",
"5001600US1307","Congressional District 7 (116th Congress), Georgia","844773","15129","407092","9094","29080","2257","30837","2670","31338","3071","19539","1680","11050","1731","5475","1785","5317","1922","15707","2441","25301","2246","26039","1725","31746","3322","29209","3347","32157","1802","29226","2146","28123","2802","6500","1292","11238","1951","6618","1248","8877","1461","10425","1536","6940","1351","3241","950","3109","794","437681","9145","29967","2103","32654","3600","32889","3116","20900","1745","12139","1235","4958","1716","5678","2093","12863","2561","27258","1701","29038","1890","33198","2952","30336","3391","34137","2243","29071","1804","29107","2441","7982","1707","13356","2093","9012","1833","10061","1581","13708","1766","8221","1360","5432","1202","5716","1308",
"5001600US1308","Congressional District 8 (116th Congress), Georgia","706237","5953","347277","4771","26517","2091","24544","2288","23827","2578","13748","1740","10516","2047","6218","1803","5268","1423","13424","1898","24086","2440","23847","2348","21034","2211","22086","2429","19906","1841","20771","1426","21216","2107","8469","1349","12326","1506","8398","1439","8268","1217","13057","1453","9379","1346","6598","1302","3774","884","358960","4852","16846","1647","21837","1765","25767","2537","11726","1701","9202","1918","5218","1660","7601","1749","15548","2570","21809","1855","21281","2060","26716","2719","21979","2314","19560","1558","23426","1527","21524","2009","9302","1620","13677","1624","9711","1690","11527","1288","16029","1814","12650","1641","8135","1426","7889","1385",
"5001600US1309","Congressional District 9 (116th Congress), Georgia","771168","7048","376624","5179","20142","1297","23452","2464","27324","2658","13536","1153","12288","1658","4133","998","6019","1334","13391","2006","23099","1376","21203","1466","21650","2154","21213","2206","24532","1378","25170","1389","25216","2374","10487","1592","16061","2059","9771","1370","13812","1633","17568","1645","14052","1497","7562","1292","4943","1062","394544","4882","22209","1502","21947","2226","26672","2464","14989","1234","9433","1454","4794","1282","4747","1278","16292","1897","22558","1694","22110","1627","22084","1860","21548","1768","26850","1618","25506","1058","28257","1918","9025","1463","15873","1580","10662","1446","15213","1384","20894","1635","16930","1458","8484","1242","7467","1219",
"5001600US1310","Congressional District 10 (116th Congress), Georgia","757807","15641","374341","9999","22171","2636","25195","2813","31562","3898","16193","2122","13432","2597","6744","2198","5125","1503","15983","2633","24589","2869","22360","2491","21048","2998","23943","2647","25896","2347","23992","2811","24252","2321","9334","1897","11802","1944","7196","1291","10855","1682","14806","1398","9629","1213","4489","875","3745","882","383466","8414","20792","2045","23627","3155","25577","3071","13634","1734","16415","2537","6699","1952","5485","1313","14401","2212","23091","2446","23545","2088","23387","3183","24278","2369","26024","2551","26411","2545","22077","2005","9189","1477","14104","1861","8674","1384","10977","1543","18073","1497","13054","1995","6991","1318","6961","1170",
"5001600US1311","Congressional District 11 (116th Congress), Georgia","782704","13541","383285","8580","23568","2284","25971","2667","25955","2833","16500","1606","9102","1384","5145","1597","4967","1392","15481","2382","31390","2826","26489","2211","26888","3247","25716","2658","30453","1949","25765","2383","23637","2378","9492","1968","12448","1710","6104","1479","9831","1787","13578","1410","8804","1187","3103","743","2898","851","399419","7238","21715","2439","24177","2912","26751","2808","15358","1740","11076","1349","4346","1334","3080","1024","15708","1878","27662","2080","29246","2159","28509","3059","26202","2763","28993","2423","28584","1867","24169","2658","9397","1547","14794","2345","9204","1534","11482","1728","16646","2197","11063","1578","7672","1484","3585","934",
"5001600US1312","Congressional District 12 (116th Congress), Georgia","732810","7412","364090","5822","20867","1724","24532","2480","27238","2517","15973","1851","15998","2463","7477","1559","6568","1692","17449","2952","27016","2321","25531","1685","20290","2244","21445","2507","21043","1649","22583","1800","20190","2043","11032","1573","10549","1610","7693","1377","9675","1412","13324","1589","10636","1395","4321","1086","2660","818","368720","4967","20904","1702","22208","2366","23975","2937","13038","1770","13407","2379","5358","1286","5075","1242","15024","2192","25065","1659","25393","2562","20046","2667","25849","3128","22468","1864","21279","1527","25463","2257","10266","1840","12318","1978","8130","1520","11995","1980","16101","1819","10799","1554","6961","1076","7598","1189",
"5001600US1313","Congressional District 13 (116th Congress), Georgia","802943","18611","377238","12130","28458","3529","27014","4535","34240","4626","17606","2540","13313","2702","4657","1644","6880","2460","16303","3250","25439","3810","25765","2960","24812","3723","24202","3264","21016","2491","27081","2882","20342","2642","8308","1782","13063","2098","4485","1319","9610","1791","12182","2155","5696","989","2987","710","3779","910","425705","10208","24996","2957","26638","3958","32534","3674","19291","2497","11581","2480","5381","1992","4462","1986","14177","2740","31417","3207","31101","3264","29583","3450","31268","3311","29928","2892","29844","3064","27456","3224","11433","2251","14702","1879","7003","1499","10149","1791","14442","1912","8207","1583","5545","1471","4567","1583",
"5001600US1314","Congressional District 14 (116th Congress), Georgia","732133","3809","360495","3542","23129","2260","24239","2396","27856","2780","16578","1582","10006","1560","6627","1689","5927","1561","12306","1786","22975","1728","21113","1510","24109","2363","23275","2220","25339","1720","24321","1728","22428","2301","10421","1562","11527","1514","7612","1278","9415","1433","12781","1473","10719","1000","5393","837","2399","588","371638","3479","20803","1887","23291","2402","24991","2362","15243","1863","10146","1908","4410","1394","5139","1348","13359","2182","22336","1860","22096","1200","24502","2864","23942","2312","26451","1631","25792","1171","24062","1796","10344","1755","13203","2081","7287","1294","11108","1633","16164","1789","11251","1411","8547","1339","7171","1456",
