"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"5001800US2401","Congressional District 1 (118th Congress), Maryland","782957","5047","384624","3507","20708","1608","23742","2305","25864","2636","15530","1118","10661","1483","5109","1686","4311","1155","13676","1727","22272","1604","22362","1307","25238","2435","23796","2720","23105","1480","23470","1339","27395","1879","12252","1706","14609","1701","10499","1399","14667","1479","18072","1531","15759","1236","5679","1096","5848","733","398333","3954","19334","1773","20116","1979","24013","2162","15126","1302","11377","1834","3847","995","5098","1512","13477","1798","19575","1833","22231","1278","26496","2552","24612","2263","21628","1449","25135","1392","30507","2177","11855","1589","17470","1844","11358","1455","15654","1904","23356","1913","16461","1602","11529","1645","8078","1454",
"5001800US2402","Congressional District 2 (118th Congress), Maryland","767891","14288","363005","7660","19899","1972","21440","2928","25560","3314","14563","1268","11261","1368","4705","1170","3352","1130","13468","2044","21145","1787","25376","2049","23925","2308","23532","2330","22528","1549","22678","1984","23338","2400","7875","1329","14351","2239","8708","1375","13122","1505","16835","1516","12529","1536","6763","1104","6052","1355","404886","8939","21600","1884","23600","2624","22012","2488","15245","1597","9770","1405","6448","1108","6404","1584","11681","1944","22708","2151","27578","1691","28163","2743","24915","2120","24299","1401","23854","1814","24803","2269","11179","1680","16876","2205","9504","1633","15070","1771","21314","1745","15921","1967","11639","1489","10303","1743",
"5001800US2403","Congressional District 3 (118th Congress), Maryland","778152","11056","379351","6275","22134","1462","21531","2110","27515","2527","16541","1295","9766","924","4696","1319","4070","1286","12475","2081","23335","1335","26405","2184","25580","2351","27929","2287","24232","1177","24181","1463","26552","2353","9965","1785","14865","1864","8357","1092","8626","1113","17594","1470","11073","1285","7417","1107","4512","955","398801","6098","22680","1447","23797","2564","25036","2169","16688","1251","8090","1175","1617","699","4248","1015","16429","1689","22965","1248","25238","1480","26598","2323","31260","2301","24831","1300","25599","1375","25559","2412","11369","1726","15175","1844","9130","1634","13631","1607","17500","1328","13474","1480","10301","1419","7586","1395",
"5001800US2404","Congressional District 4 (118th Congress), Maryland","723299","15277","354541","8199","24696","1232","22588","3557","21933","2795","13244","1462","12141","1121","5374","1270","4469","1388","14667","2011","23389","1267","26865","2102","22580","2832","26788","2846","22909","1793","22723","2085","19927","2371","8571","1436","14546","2353","7894","1453","7822","1610","14414","1782","7430","1183","5959","1091","3612","734","368758","8578","19742","1987","21546","2361","19491","2453","12443","1363","11307","1299","5667","1634","4835","1440","14543","1995","23253","2092","27957","1957","25111","2481","21976","2681","22500","1788","23846","1772","21819","2613","10293","1815","17522","2333","10235","1806","12236","1581","16571","1730","11285","1462","8082","1244","6498","1155",
"5001800US2405","Congressional District 5 (118th Congress), Maryland","812172","18363","395690","9361","19367","1876","30347","3086","26579","3250","16352","1749","7560","1426","2897","919","5793","1596","16248","2173","22595","1751","27343","2768","29430","3159","27678","2942","25057","2328","27892","2179","28667","2665","13269","2120","13939","1926","8202","1406","11823","1716","14905","1936","10903","1559","5009","1041","3835","980","416482","10796","24580","2682","23908","2843","30522","3329","16796","1736","8159","1712","3003","940","5417","1435","10021","1822","24019","2442","26895","2291","28557","3116","31357","2999","25253","2315","29185","2340","32609","3204","12254","1693","15304","1958","7946","1188","11906","1558","20851","2224","12670","1679","7763","1275","7507","1387",
"5001800US2406","Congressional District 6 (118th Congress), Maryland","799719","11404","396725","6883","23479","1933","23673","2160","23857","2054","17285","1481","9118","1495","5762","1691","7460","1934","12541","2171","22269","2036","26413","1842","31741","2717","27707","2357","26090","1996","26428","1703","24561","1879","11474","1748","14914","1899","10600","1528","11766","1424","15263","1832","12763","1802","5661","935","5900","1088","402994","7670","22863","2011","25666","2501","24598","2432","15358","1351","9727","1503","3942","1292","3925","967","14342","2126","22442","1804","26186","1648","27667","2514","27411","2290","25333","1640","25111","1288","27425","2305","10807","1607","15433","1771","9680","1375","12648","1485","20228","1797","15041","1694","8679","1257","8482","1331",
"5001800US2407","Congressional District 7 (118th Congress), Maryland","744512","13752","349215","7692","22591","2119","21600","3105","22085","2752","14417","1445","8343","1356","6688","2113","4917","1627","12400","2120","27332","1766","31185","1762","27452","2894","22925","2639","17108","1599","18312","1970","20155","2409","9137","1994","13147","1965","6427","1553","11153","1554","13617","1594","8528","1413","5646","1150","4050","910","395297","8506","21683","1934","22554","3063","20180","2895","13905","1471","11249","1390","3643","1219","4445","1520","17155","1923","30852","2277","34123","1604","30271","3133","25039","2679","19883","1249","22169","1519","21827","2409","9266","1868","17584","2282","8641","1613","13625","1667","18361","2060","12761","1408","7716","1120","8365","1335",
"5001800US2408","Congressional District 8 (118th Congress), Maryland","771551","11840","376953","6559","21832","1826","27919","2544","25838","2561","16653","1427","9344","1048","2724","943","2901","1159","15223","1804","21216","1478","22790","1663","23465","2228","26111","2135","25201","1552","24497","1742","26237","1939","8600","1454","13513","1947","8243","1313","10855","1254","17003","1498","12518","1684","8094","1351","6176","1311","394598","7877","19648","1819","21788","2220","25780","2477","15261","1329","8315","895","4079","1550","3169","946","14344","1834","21578","1596","22260","1605","27623","2279","27543","2711","25168","1593","28006","1238","23920","2250","9824","1443","17423","2071","8912","1368","11984","1476","19268","1809","16924","1963","9280","1333","12501","1574",
"5001800US2501","Congressional District 1 (118th Congress), Massachusetts","767012","8900","375214","5285","19057","1533","19528","2334","20837","2738","15601","1135","11958","1169","5814","1526","4647","1568","14873","2143","22649","1139","24271","1510","22460","2745","25352","2604","20352","1057","22151","1194","23625","1691","11392","1703","17286","1887","11264","1463","13278","1773","19631","1885","14553","1341","9096","1255","5539","1037","391798","5293","16905","1579","18716","1994","20685","2636","12580","1221","11932","1621","5694","1306","5072","1281","15612","2225","21698","1185","24718","1492","24391","2573","23460","2425","21520","1175","24723","1171","24408","2193","12875","2029","18824","1965","11090","1561","15447","1694","23402","2030","16876","1685","11305","1449","9865","1112",
"5001800US2502","Congressional District 2 (118th Congress), Massachusetts","798884","12578","388140","7325","17535","1688","22351","2176","23911","2749","15679","1369","13701","1122","7137","1644","4749","1011","19710","2114","23951","1912","25042","1869","25739","2536","22857","2510","24693","1512","26152","1751","25494","2272","11872","1893","16313","2112","10208","1576","11650","1666","17375","1689","12087","1430","5951","914","3983","723","410744","8041","19376","1749","19689","2528","23900","2453","13915","1529","18330","2238","7111","1349","6769","1361","17260","2301","25068","1622","23924","2006","25393","2515","26730","2351","24796","1446","24415","1680","28360","2487","12013","1745","16087","1996","11741","1710","13872","1696","19472","1895","13366","1342","8273","1115","10884","1423",
"5001800US2503","Congressional District 3 (118th Congress), Massachusetts","767022","11107","378087","7119","19440","2650","22695","2686","21022","2385","16539","1948","11648","1797","4273","888","5317","1272","16285","2257","22136","2310","25236","2637","29090","2748","24677","2620","23270","1943","24312","2221","27374","2810","10520","1816","15809","2346","10535","1785","10943","1538","15200","2289","10570","1544","6781","1487","4415","1030","388935","7856","20034","2407","23588","2913","23397","2881","14002","2134","10046","1855","4342","1315","2473","686","16174","2366","21715","2415","26011","2172","24424","2163","26289","2548","22705","2383","29659","2528","26188","2514","10678","1584","16599","1876","8052","1221","12986","2129","20051","1846","13017","1921","7264","1437","9241","1558",
"5001800US2504","Congressional District 4 (118th Congress), Massachusetts","783039","9347","381885","6418","19203","2129","22858","2485","24313","2736","19011","1708","9380","1658","3637","1032","5352","1524","15134","1992","22524","2298","23091","1969","24780","2440","27068","2351","23951","1658","26175","2274","27637","2294","10392","1639","14854","1767","8355","1623","13275","1877","17432","2067","11478","1300","6648","1062","5337","1082","401154","6567","18259","2177","22210","2751","23707","2685","16918","2110","9947","1340","5159","1408","4920","1248","14348","1850","23976","2563","24711","2251","28027","2289","24769","2665","23019","2140","29766","2228","25634","2172","12489","2023","16342","2065","10361","1795","14231","1648","18434","2228","14235","1575","10700","1773","8992","1376",
"5001800US2505","Congressional District 5 (118th Congress), Massachusetts","776923","10719","378030","7229","18741","2221","22161","2909","23632","2956","13978","1915","8901","1695","4001","903","3565","990","15400","2264","28979","2744","29523","2540","27494","2777","27479","2752","23816","2028","24630","2101","23592","2249","11805","2066","12636","1662","8554","1403","10380","1720","14496","1922","9970","1458","7688","1466","6609","1122","398893","8162","20651","1733","20512","2822","21078","2836","14190","1901","11607","1625","5764","1451","5830","1431","14663","2018","25866","2469","27513","2430","30112","2548","28963","2798","23947","2219","23043","2031","24979","2472","9738","1615","15177","1786","8659","1614","12338","1837","17867","2292","16381","2215","9478","1490","10537","1609",
"5001800US2506","Congressional District 6 (118th Congress), Massachusetts","785015","6978","384786","4420","22096","2416","22535","2651","22919","2705","13914","1568","9920","1251","4703","1148","5162","1304","13724","1789","20342","1688","24541","2068","24615","3120","28547","3033","22898","1966","23563","1543","24609","2546","12818","2032","16222","2023","9747","1785","16952","1761","17602","1742","13361","1341","8235","1100","5761","1027","400229","5239","17663","2019","21513","2166","22335","2214","15710","1387","9237","1401","4072","1057","4045","1134","14268","2145","19548","1751","23508","1689","26375","2266","25523","2552","23446","1770","24069","1960","28018","2620","12839","1422","17924","2015","10978","1562","15902","2008","23513","1980","17193","1833","10083","1421","12467","1682",
"5001800US2507","Congressional District 7 (118th Congress), Massachusetts","744098","11321","362064","7801","20149","2258","14933","2661","16836","2312","9549","1184","15983","2125","6659","1731","7589","1334","21649","2512","44789","2929","40214","3173","29396","3023","21544","2498","18490","1857","18370","1929","19109","2297","6626","1463","8797","1731","6390","1253","8905","1606","10590","1480","5882","1359","4457","964","5158","1291","382034","7044","16737","1978","13338","2162","16086","1914","9981","1253","17913","1787","10072","2096","7753","1861","23271","2647","46484","3125","40322","2541","26220","2532","21359","2851","19948","2267","20165","1561","18664","2141","8967","1612","12478","1966","5932","1025","8818","1506","14503","1930","11075","1478","5525","1100","6423","1474",
"5001800US2508","Congressional District 8 (118th Congress), Massachusetts","791775","11603","387421","8010","18868","2271","18180","2456","21118","2696","12550","1632","10628","1761","3252","1235","4118","1265","17727","2536","32325","2656","34935","2378","29733","3531","24120","2741","21924","2077","25887","2256","25231","2221","11219","1776","14668","1804","9812","1599","10786","1955","17386","1866","11864","1628","5652","1200","5438","1123","404354","7775","21261","1945","17035","2310","17680","2346","10019","1638","7855","1702","2916","861","5376","1446","18748","2287","33128","3509","32875","2384","33812","2875","23898","2738","24684","2413","24133","1885","25693","2354","10554","1721","15635","1885","8795","1583","13676","1781","19802","2070","14773","1798","10940","1737","11066","1559",
"5001800US2509","Congressional District 9 (118th Congress), Massachusetts","787631","7718","385559","5387","20021","1968","22788","2477","20162","2554","14738","2144","7729","1617","5402","1190","3464","1290","13672","2149","19477","2127","20933","1837","24496","3137","23460","2346","19332","1597","24270","1936","25717","2467","12700","2034","20128","2232","12325","1571","15462","1995","23570","2031","18732","1716","9620","1187","7361","1340","402072","5422","16149","1974","18408","2231","20544","2112","13220","1369","8749","1282","2969","1282","6482","2588","11166","2303","17868","1330","22555","1888","23764","2306","20971","2044","21732","1759","25147","2035","29826","2663","11713","1845","22135","2241","11903","1552","19853","1761","29298","2482","21375","1793","14738","1716","11507","1454",
"5001800US2601","Congressional District 1 (118th Congress), Michigan","786329","1187","399095","1929","16542","812","19749","1099","20515","1235","13126","927","9405","1072","3561","847","5298","1054","14787","1549","22138","1096","23007","668","23405","1568","23588","1590","20518","687","23695","543","25434","1652","12400","1271","21506","1673","14177","1107","19234","1152","28994","1165","18490","903","11232","773","8294","789","387234","1790","17346","818","16838","1242","20069","1165","13164","794","9245","1227","4411","1149","3818","1067","11677","1238","18544","820","20188","639","21724","1534","21710","1596","20030","667","22714","511","26345","1382","13006","1240","20071","1453","14258","1204","20776","1247","27994","1444","18898","1169","12501","1026","11907","1013",
"5001800US2602","Congressional District 2 (118th Congress), Michigan","791423","7804","403351","3829","19867","1244","23972","1990","24554","1595","16659","1251","11413","1086","5454","1400","5831","1068","14774","1691","24264","1263","26364","1739","23675","1828","26549","2152","21971","1089","25166","1263","25132","1658","11043","1292","19981","1483","10551","1076","16351","1363","22361","1464","13342","1103","8519","890","5558","715","388072","5316","21261","1867","23545","2115","23056","1830","15551","1051","10194","965","5533","1309","5450","1243","13386","1657","19413","1212","22102","1170","24392","1931","24468","1920","20750","1187","22494","1127","25354","1394","11250","1148","18184","1290","10700","1035","16213","1410","21641","1459","14623","1109","9735","1254","8777","996",
"5001800US2603","Congressional District 3 (118th Congress), Michigan","771917","8876","383520","4888","23690","1507","26381","2775","24577","2238","15508","1418","11325","908","5119","1430","5358","1390","16835","1969","30294","1079","31125","1764","25075","2214","25431","2460","20837","1357","21314","1271","21190","1837","9688","1466","12878","1545","6853","1190","11564","1248","17178","1499","10062","1302","6398","950","4840","937","388397","5563","20784","1778","21982","2524","24146","2087","14652","1333","12978","1393","6530","2373","5141","1261","16479","1863","29422","1355","30474","1253","25880","2498","22542","2347","21495","1412","21207","1122","21671","2197","10700","1512","13034","1762","8891","1290","12639","1388","18590","1473","11652","1258","9369","1368","8139","1063",
"5001800US2604","Congressional District 4 (118th Congress), Michigan","777277","7742","382361","4522","21812","1872","23035","2237","26683","2055","17388","1408","10482","1113","8153","2054","5661","1565","19819","2308","24189","1972","27198","1756","24054","2209","21702","2154","22257","1534","22099","1425","22294","1702","10053","1558","14382","1439","8262","1409","11977","1435","17678","1506","11342","1082","6719","882","5122","960","394916","5352","22011","2180","21130","2266","25678","2291","15503","1194","10761","1223","5566","1360","7016","1630","19259","2105","23371","1528","26229","1750","24064","2280","23467","2193","22445","1415","22673","1376","24102","1852","10070","1339","15605","1521","8867","1324","15457","1389","19647","1557","13586","1428","9183","1412","9226","1198",
"5001800US2605","Congressional District 5 (118th Congress), Michigan","775722","6319","391433","3683","20223","1024","22780","1982","25981","1821","15403","1034","10454","703","3717","845","4777","927","13296","1161","22190","1050","24576","1317","22892","2076","25211","1910","23453","1152","25982","1102","26883","1520","10047","1317","17397","1307","10091","1180","17492","1405","20145","1422","14977","1095","7353","935","6113","874","384289","3664","20160","1012","22063","2157","24397","1929","14725","910","9160","807","4794","968","4675","1023","12767","1493","19298","988","21874","999","22734","2345","23622","1882","20964","883","23737","925","24195","1563","11811","1354","17131","1361","11424","1177","16487","1302","21123","1197","16004","1439","11071","1275","10073","1122",
"5001800US2606","Congressional District 6 (118th Congress), Michigan","764009","7188","377726","4333","18763","1551","18039","1979","26237","3562","13147","1526","12832","1206","6469","1666","6493","1691","19339","1991","25854","1858","24864","1935","24415","2215","23272","2235","23343","1906","23496","1792","26856","2355","8642","1425","13417","1719","8116","1304","12234","1611","17098","1718","12588","1149","6965","1148","5247","1015","386283","5769","16648","1527","21669","2306","21589","2622","14173","1664","14201","1099","5230","1336","6816","1833","17413","2456","23761","1851","24897","1483","22856","2224","24634","2282","24976","1797","23932","1767","24044","2312","10104","1469","15324","1822","9119","1279","13431","1862","18745","1760","13472","1487","9542","1208","9707","1367",
"5001800US2607","Congressional District 7 (118th Congress), Michigan","781761","3985","385468","2786","19193","1120","23615","1821","23302","1834","14245","1161","15688","1754","6335","1705","7835","1748","18996","2132","24943","1249","23802","757","24329","2312","24480","2023","20879","1056","22775","861","25022","1920","10678","1576","14266","1562","8964","1163","13207","1466","18591","1533","12068","1006","7102","966","5153","848","396293","3292","18791","1230","21258","2067","22045","1815","15419","1152","13481","1325","8051","1610","7084","1567","18868","2042","24367","1034","23955","812","23552","1818","23220","1799","22554","1036","24088","1223","25887","1804","10872","1275","14066","1373","10242","1185","13892","1524","22541","1787","14274","1372","9925","1171","7861","1040",
"5001800US2608","Congressional District 8 (118th Congress), Michigan","766628","1695","372459","1737","19953","765","24292","1841","22874","1823","15473","803","9328","1017","5103","1230","3972","955","13465","1305","23494","944","24947","701","22432","1889","21895","2065","21490","834","23805","901","24001","1604","9719","1207","15158","1558","11423","1530","12896","1331","19665","1707","13875","1174","7794","1012","5405","1038","394169","1512","19939","916","21614","1946","24209","2142","14724","839","7896","669","4511","965","4717","1177","13348","1495","23765","1053","25960","919","20939","1987","26584","1972","21896","948","24386","600","24615","1782","11686","1272","17419","1632","11107","1336","16230","1261","21929","1699","14668","1391","12072","1213","9955","1299",
"5001800US2609","Congressional District 9 (118th Congress), Michigan","769261","8839","386251","5732","19268","2013","21101","2053","23661","2473","15887","1572","8151","944","3910","944","3994","818","14523","1666","22541","1747","22840","1638","21600","1881","23131","2099","23500","1776","26804","1691","30794","2175","12655","1574","18437","1803","10663","1482","14619","1510","22076","1922","13332","1224","7366","986","5398","1015","383010","5635","16889","1430","22530","2242","25263","2384","14885","1545","8003","1118","3350","1066","4453","1050","13746","1520","18526","1345","20172","1449","21572","1817","23278","1964","23412","1506","27031","1693","30932","1833","12480","1701","17463","1847","11851","1527","15022","1674","21085","1595","14245","1225","8617","1001","8205","998",
"5001800US2610","Congressional District 10 (118th Congress), Michigan","769945","6844","375489","4360","20453","1271","22807","2508","22695","2362","14822","1240","8318","808","4925","1335","3893","1024","14402","1692","26441","1812","29336","1491","24762","1782","22952","2129","23142","1515","24767","1435","23673","2384","10158","1467","14983","1657","9223","1302","12176","1344","17509","1863","11904","1333","5662","952","6486","1258","394456","4604","19734","1076","19390","1988","21605","2186","13562","1359","6170","1118","3144","1029","4882","1289","15379","1844","28180","1287","29008","1258","23894","1992","23383","2270","23012","1632","27205","1748","24605","2385","11285","1686","17869","1854","10646","1523","13595","1770","20634","1916","13403","1465","12781","1524","11090","1486",
"5001800US2611","Congressional District 11 (118th Congress), Michigan","769154","6378","383416","4939","20617","1716","20022","2187","22453","2307","14515","1434","7585","972","3794","902","3597","989","13417","1934","27971","2130","30310","1514","27124","2777","25521","2611","22449","1345","27937","1461","24397","2322","10953","1862","15544","1600","10043","1356","12959","1443","17030","1410","12480","1359","7671","1322","5027","957","385738","4572","19812","1300","20682","2382","17958","2141","13371","1390","6019","1110","2655","1033","4493","1294","14146","1867","27421","1841","27469","1833","27563","2492","23790","2201","22504","1529","25532","1663","23795","2178","10984","1647","15760","1812","11551","1598","13645","1431","22471","1784","15445","1433","9771","1122","8901","1303",
"5001800US2612","Congressional District 12 (118th Congress), Michigan","740559","12695","354118","8301","22058","2712","23843","3029","21809","3052","16514","2416","8446","1520","3795","1184","5804","1580","13086","2217","24722","2496","26488","2980","21856","2796","21334","2953","17754","2237","22843","2146","21176","1927","9034","1499","14681","1647","8703","1565","11322","1714","15694","1759","12457","1542","5624","1137","5075","1134","386441","8815","25281","2414","20419","3362","21194","2754","13266","1857","9596","1740","4490","1408","4622","1491","13427","2245","20599","2261","29905","2726","22666","2691","20418","2669","20560","2170","25678","2451","24808","2554","10058","1563","18113","1816","11771","1771","13994","2001","21136","2080","14561","1656","9411","1245","10468","1305",
"5001800US2613","Congressional District 13 (118th Congress), Michigan","773276","13210","370830","8174","25654","2869","28852","3333","27713","3235","15913","2019","9833","1259","5733","1618","4319","983","14302","1938","25944","2487","31509","3460","22671","3108","21157","2904","20153","1961","21752","2175","22634","1892","8150","1508","12441","1806","9127","1375","12098","1682","13442","1905","7858","1308","5327","1030","4248","1093","402446","9273","22710","2467","29672","3311","27466","3360","16408","1760","8055","1529","4692","1459","5404","1797","14551","2251","32051","2529","32050","2519","27349","3404","24639","2875","20714","2067","24166","2315","20356","2381","9514","1583","15145","1990","8792","1530","12721","1688","17357","2168","11209","1376","8450","1328","8975","1482",
"5001800US2701","Congressional District 1 (118th Congress), Minnesota","713000","1694","356844","2303","21386","1068","21102","1460","23430","1501","13298","871","10670","1118","6881","1338","5464","1228","13040","1406","20843","1074","23282","1310","21689","1435","23437","1653","20850","1142","20158","1029","21506","1883","9263","1044","13631","1056","12027","1824","11989","1166","17159","1324","11897","911","7196","874","6646","967","356156","2135","19091","943","23705","1855","20988","1545","14729","877","12783","1430","6086","1767","4950","1810","11370","1909","21374","1314","21885","1302","21708","1538","22316","1569","18594","893","18113","776","20431","1771","9471","1238","14464","1310","10021","1094","13216","1225","16820","1084","14286","1225","9220","1252","10535","1278",
"5001800US2702","Congressional District 2 (118th Congress), Minnesota","733289","3556","364409","2706","22229","1329","24196","2292","28021","2454","15539","720","10329","1134","4478","1163","4828","775","11770","1189","21839","972","21396","1106","29148","2387","24856","2371","23345","1693","24022","1344","22964","1739","9611","1227","14011","1621","8332","855","9793","1228","14300","1245","10066","1197","4583","892","4753","971","368880","2317","20987","840","22751","2137","27205","2203","15600","824","9328","1149","3244","1111","4596","1169","14429","1632","19996","717","23117","1048","29138","2021","24987","2008","22510","1296","21752","832","23229","1621","10329","1395","13142","1352","8572","1056","12324","1295","15456","1262","11268","1279","7232","1432","7688","1262",
"5001800US2703","Congressional District 3 (118th Congress), Minnesota","699786","7383","339473","5544","20661","1820","22086","2197","22060","2429","13673","1434","7249","1004","2652","1347","2953","847","10098","1668","18370","2199","21762","2265","25994","2596","22111","2470","21226","1820","20721","1934","22961","2200","11605","1814","14714","1673","8156","1107","11654","1827","17320","1844","10155","1239","5666","1023","5626","1033","360313","5344","20804","2236","21982","2493","26351","2867","15039","1553","5468","1195","1415","725","3094","1082","8526","1579","20562","2260","21482","2195","25027","2100","24490","2518","20753","1638","21256","1589","23613","1956","12406","1806","14555","1493","9638","1598","12646","1208","20228","1794","12338","1420","8778","1343","9862","1207",
"5001800US2704","Congressional District 4 (118th Congress), Minnesota","699739","4392","342319","2633","20793","1051","21495","2081","24821","2324","13610","798","9112","1035","4413","1202","4080","984","12853","1666","23310","923","27294","624","25025","2167","23634","1976","19706","941","19457","696","18641","1883","8624","1392","13607","1613","7150","1072","10228","1294","14983","1317","9491","1247","5833","1023","4159","907","357420","2653","20339","873","22562","2334","22133","2325","14636","774","9057","1007","4436","1001","4321","1335","12808","1703","24953","638","26353","963","25756","2187","23050","2396","18117","857","20746","935","21427","1706","8769","1390","12530","1299","7788","1161","13373","1415","15900","1608","11948","1297","8156","1083","8262","1295",
"5001800US2705","Congressional District 5 (118th Congress), Minnesota","702050","7171","358096","5393","19950","1910","17701","2524","22904","2861","12584","1600","10199","1303","5106","1711","5584","2261","15463","2362","36109","2587","36025","2294","31118","2288","25802","2871","20209","1636","19420","2100","17058","2031","6315","1298","11854","1603","5878","1139","9575","1596","11826","1718","7604","1220","5999","1187","3813","876","343954","5770","18658","2254","14919","2502","18570","2392","11481","1510","10430","1101","6133","1775","5896","1529","17385","2208","32632","2265","32096","2091","27545","3126","24209","2605","19485","1611","17641","1653","15369","1962","6935","1275","11944","1855","6857","1187","9489","1193","13022","1901","9128","1481","7001","1248","7129","1257",
"5001800US2706","Congressional District 6 (118th Congress), Minnesota","747036","6029","377283","4610","22014","1466","26982","1874","30476","1967","17167","955","12582","1255","4554","994","4614","1279","15242","1754","19853","1240","22725","1463","26682","2055","26878","1915","23967","1298","25466","1483","22859","1981","10214","1405","13505","1457","8341","1320","10163","1232","14136","1368","9976","1029","5829","845","3058","820","369753","3881","23397","1364","24053","1571","27914","1826","17190","1368","9966","871","4068","1108","4591","1307","13406","1456","20229","1385","22404","1508","28056","2369","24689","2053","23567","1485","23534","1217","20978","1733","11341","1584","13402","1612","6295","1004","11576","1444","15353","1469","11121","1236","7019","912","5604","876",
"5001800US2707","Congressional District 7 (118th Congress), Minnesota","715239","3763","361923","2947","20874","1073","23251","1113","24057","1232","15118","587","8390","603","4462","1008","3973","759","12038","1145","21675","1417","21422","805","21131","1432","23324","1528","19162","624","20890","827","21872","1313","10341","802","16390","938","9874","878","14041","938","20467","1033","13031","822","8618","692","7522","795","353316","2906","20406","1154","22702","1452","22810","1534","14574","732","7774","637","3807","946","3260","724","12012","1164","19869","1320","19659","834","20097","1384","21697","1299","18365","593","18750","536","20498","1115","10106","888","15942","965","10133","711","13886","893","19189","879","14421","831","11235","846","12124","997",
"5001800US2708","Congressional District 8 (118th Congress), Minnesota","727776","3865","369661","2509","17367","819","19836","1130","23451","1274","14898","649","10054","802","5412","904","5337","1210","12797","1606","20033","855","20571","791","24840","1620","22031","1653","21245","741","22042","803","24121","1412","11057","1066","16798","1199","11033","1219","15249","1093","22600","1028","13628","863","8092","901","7169","755","358115","2431","18039","837","19273","1429","20718","1466","14339","820","9136","754","4170","934","4565","1045","12178","1684","17617","771","18938","648","20263","1321","24046","1592","19726","850","21067","796","20971","1552","12006","1238","17956","1155","11141","1034","14999","1114","22265","1197","13907","1136","10915","1065","9880","941",
"5001800US2801","Congressional District 1 (118th Congress), Mississippi","745641","2669","365112","3092","21376","2140","23803","2099","26653","1864","17923","1517","14816","2100","6239","1840","5386","1446","12512","1976","21024","1540","21414","2121","25732","2850","24135","3061","21375","1348","22516","1717","22279","2173","8937","1792","13507","1850","7192","1275","11589","1842","16647","1685","10179","1076","4785","829","5093","1105","380529","3201","18653","2057","22406","2546","24473","2444","16869","1697","12115","2084","4598","1434","4608","1510","14658","2283","19839","1289","26503","2234","26289","2761","27418","2389","23040","1834","21601","1298","22580","1923","9861","1455","14710","1946","8960","1469","12966","1816","18808","1915","13246","1496","9527","1330","6801","1066",
"5001800US2802","Congressional District 2 (118th Congress), Mississippi","701580","5661","341391","4910","20847","2579","23655","2507","21215","2506","17790","1880","11716","2000","4594","1177","4012","1231","14120","2015","18471","1916","19189","2106","21801","2341","24662","2361","21741","2047","19272","1969","19787","1971","8687","1404","13753","1720","8862","1291","12904","1496","15090","1617","10678","1308","4687","767","3858","838","360189","4231","18950","2149","20976","2989","24081","2502","14048","1686","11273","1389","4913","1122","3485","1247","13409","2312","22738","2591","17030","2609","18534","2433","25257","3162","24177","2118","21493","2161","20763","2124","8736","1427","17864","1829","9325","1203","15440","1661","18325","1439","12860","1201","8757","1218","7755","1139",
"5001800US2803","Congressional District 3 (118th Congress), Mississippi","740675","6398","354685","4674","22691","2427","22584","2693","25640","2830","15855","2015","11160","1545","7584","1671","4209","1283","16047","2427","20515","2017","22250","2165","18744","2074","25369","2555","21713","1822","22470","1758","18876","1950","9821","1342","11932","1567","7109","1409","11093","1433","17507","1963","11545","1316","5003","966","4968","932","385990","4796","21473","2315","21884","2799","24279","2588","16900","1784","9100","1404","5310","1593","4917","1490","15594","2025","22226","1894","27085","2652","24865","2927","25421","2707","22871","1906","23217","1617","21233","1867","9623","1568","15464","1803","9222","1304","12856","1777","20523","1870","13054","1435","9829","1288","9044","1441",
