"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Native","Margin of Error!!Total:!!Native","Estimate!!Total:!!Foreign-Born","Margin of Error!!Total:!!Foreign-Born",
"5001600US2504","Congressional District 4 (116th Congress), Massachusetts","757680","1549","654683","3281","102997","2887",
"5001600US2505","Congressional District 5 (116th Congress), Massachusetts","768212","1258","582328","3973","185884","3761",
"5001600US2506","Congressional District 6 (116th Congress), Massachusetts","770005","525","664525","2647","105480","2616",
"5001600US2507","Congressional District 7 (116th Congress), Massachusetts","802775","3309","544165","4435","258610","4390",
"5001600US2508","Congressional District 8 (116th Congress), Massachusetts","767105","3031","629412","3188","137693","3040",
"5001600US2509","Congressional District 9 (116th Congress), Massachusetts","741094","1076","670298","2511","70796","2468",
"5001600US2601","Congressional District 1 (116th Congress), Michigan","698033","301","684286","767","13747","670",
"5001600US2602","Congressional District 2 (116th Congress), Michigan","739228","526","696703","1710","42525","1624",
"5001600US2603","Congressional District 3 (116th Congress), Michigan","742923","121","700828","1572","42095","1580",
"5001600US2604","Congressional District 4 (116th Congress), Michigan","701512","729","687143","1109","14369","824",
"5001600US2605","Congressional District 5 (116th Congress), Michigan","676131","830","660676","1242","15455","953",
"5001600US2606","Congressional District 6 (116th Congress), Michigan","717930","449","684893","1465","33037","1400",
"5001600US2607","Congressional District 7 (116th Congress), Michigan","705993","437","685988","1199","20005","1121",
"5001600US2608","Congressional District 8 (116th Congress), Michigan","739522","454","679361","1983","60161","2044",
"5001600US2609","Congressional District 9 (116th Congress), Michigan","717778","825","636007","2440","81771","2471",
"5001600US2610","Congressional District 10 (116th Congress), Michigan","718572","907","674863","2058","43709","1939",
"5001600US2611","Congressional District 11 (116th Congress), Michigan","730595","745","625136","2216","105459","2110",
"5001600US2612","Congressional District 12 (116th Congress), Michigan","710371","734","623610","2161","86761","2023",
"5001600US2613","Congressional District 13 (116th Congress), Michigan","675497","3477","622819","4151","52678","2119",
"5001600US2614","Congressional District 14 (116th Congress), Michigan","691180","3348","618755","3750","72425","2157",
"5001600US26ZZ","Congressional Districts not defined (116th Congress), Michigan","null","null","null","null","null","null",
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","675187","304","629642","1463","45545","1429",
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","703966","424","642949","1693","61017","1650",
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","716887","498","629271","2305","87616","2208",
"5001600US2704","Congressional District 4 (116th Congress), Minnesota","711057","357","611016","2546","100041","2473",
"5001600US2705","Congressional District 5 (116th Congress), Minnesota","712914","456","604840","2477","108074","2445",
"5001600US2706","Congressional District 6 (116th Congress), Minnesota","710595","484","674959","1760","35636","1746",
"5001600US2707","Congressional District 7 (116th Congress), Minnesota","666100","493","643467","1161","22633","1051",
"5001600US2708","Congressional District 8 (116th Congress), Minnesota","666672","312","654385","801","12287","708",
"5001600US2801","Congressional District 1 (116th Congress), Mississippi","762562","610","744976","1272","17586","1051",
"5001600US2802","Congressional District 2 (116th Congress), Mississippi","703564","1645","692780","1812","10784","957",
"5001600US2803","Congressional District 3 (116th Congress), Mississippi","748578","1771","729320","2080","19258","1136",
"5001600US2804","Congressional District 4 (116th Congress), Mississippi","769714","387","746873","1371","22841","1352",
"5001600US2901","Congressional District 1 (116th Congress), Missouri","727393","2482","680338","2802","47055","2334",
"5001600US2902","Congressional District 2 (116th Congress), Missouri","764022","3570","706908","3563","57114","2337",
"5001600US2903","Congressional District 3 (116th Congress), Missouri","788763","3129","770282","3357","18481","1212",
"5001600US2904","Congressional District 4 (116th Congress), Missouri","767364","1189","741378","1640","25986","1120",
"5001600US2905","Congressional District 5 (116th Congress), Missouri","768223","2180","720799","2543","47424","1952",
"5001600US2906","Congressional District 6 (116th Congress), Missouri","772869","2225","750042","2607","22827","1259",
"5001600US2907","Congressional District 7 (116th Congress), Missouri","777375","602","751605","1329","25770","1199",
"5001600US2908","Congressional District 8 (116th Congress), Missouri","738901","1533","727839","1757","11062","734",
"5001600US3000","Congressional District (at Large) (116th Congress), Montana","1050649","*****","1027601","1298","23048","1298",
"5001600US3101","Congressional District 1 (116th Congress), Nebraska","644886","868","600016","1441","44870","1305",
"5001600US3102","Congressional District 2 (116th Congress), Nebraska","668413","871","609640","1645","58773","1418",
"5001600US3103","Congressional District 3 (116th Congress), Nebraska","601272","90","567016","1238","34256","1257",
"5001600US3201","Congressional District 1 (116th Congress), Nevada","692355","5080","473324","5243","219031","4086",
"5001600US3202","Congressional District 2 (116th Congress), Nevada","716367","623","629022","1992","87345","1956",
"5001600US3203","Congressional District 3 (116th Congress), Nevada","811145","4114","663086","4502","148059","3742",
"5001600US3204","Congressional District 4 (116th Congress), Nevada","752515","3748","630221","4546","122294","2929",
"5001600US3301","Congressional District 1 (116th Congress), New Hampshire","680153","183","638640","1492","41513","1469",
"5001600US3302","Congressional District 2 (116th Congress), New Hampshire","667971","183","626790","1853","41181","1841",
"5001600US3401","Congressional District 1 (116th Congress), New Jersey","725599","366","655315","2267","70284","2210",
"5001600US3402","Congressional District 2 (116th Congress), New Jersey","714910","830","642291","2069","72619","1825",
"5001600US3403","Congressional District 3 (116th Congress), New Jersey","737334","982","674212","2277","63122","2152",
"5001600US3404","Congressional District 4 (116th Congress), New Jersey","740712","844","650203","2984","90509","2961",
"5001600US3405","Congressional District 5 (116th Congress), New Jersey","736353","764","588479","3015","147874","3018",
"5001600US3406","Congressional District 6 (116th Congress), New Jersey","733994","1022","525218","2753","208776","2603",
"5001600US3407","Congressional District 7 (116th Congress), New Jersey","739089","1104","598518","2769","140571","2830",
"5001600US3408","Congressional District 8 (116th Congress), New Jersey","762459","3146","423318","4244","339141","4068",
