"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Human Rights","117","Special Committee on Aging",0,0.267157346932131,1.5562,1.2964,2.2027,0.307835341127134,0.256443732320535,0.435720926552331,"prof"
"Human Rights","117",NA,5,0.205441173248866,10.637,16.0522,16.3398,0.247205373120454,0.373055381254503,0.379739245625044,"prof"
"Human Rights","118","Committee on Agriculture",1,0.1929572432472,13.6341,16.8842,19.787,0.271027108475648,0.335634615040562,0.39333827648379,"prof"
"Human Rights","118","Committee on Agriculture, Nutrition, and Forestry",2,0.197238065466186,6.7066,8.2338,9.9226,0.269742187185778,0.331166794031292,0.39909101878293,"prof"
"Human Rights","118","Committee on Appropriations",7,0.240959646199283,18.4617,38.2142,31.8098,0.208640492192524,0.431868652222901,0.359490855584575,"dom"
"Human Rights","118","Committee on Armed Services",10,0.238665397506749,24.2521,37.084,37.885,0.244424824961626,0.373751147689352,0.381824027349021,"prof"
"Human Rights","118","Committee on Banking, Housing, and Urban Affairs",1,0.23477858397633,4.3344,6.0869,6.7725,0.252090869964755,0.354017145715316,0.393891984319929,"prof"
"Human Rights","118","Committee on Commerce, Science, and Transportation",3,0.275468670879412,2.6799,5.2186,4.3719,0.21840363802321,0.425299908723432,0.356296453253358,"dom"
"Human Rights","118","Committee on Education and the Workforce",2,0.209816601627558,3.2412,5.4757,5.2125,0.232687696526771,0.393103794851178,0.374208508622051,"dom"
"Human Rights","118","Committee on Energy and Commerce",5,0.204264239685866,12.5613,21.8784,20.9807,0.226654805811578,0.39477160034933,0.378573593839092,"dom"
"Human Rights","118","Committee on Energy and Natural Resources",1,0.250517123213617,0.8202,2.2656,1.6692,0.172492113564669,0.476466876971609,0.351041009463722,"dom"
"Human Rights","118","Committee on Environment and Public Works",1,0.265700143787972,0.58,2.1286,1.4775,0.138553785146079,0.508492391486109,0.352953823367813,"dom"
"Human Rights","118","Committee on Ethics",0,0.288788763444086,0.2511,0.9842,0.4796,0.14642253192606,0.573911015219546,0.279666452854394,"dom"
"Human Rights","118","Committee on Finance",2,0.246069104907578,1.46,2.0502,2.1526,0.257822985095712,0.362047043865226,0.380129971039062,"prof"
"Human Rights","118","Committee on Financial Services",7,0.208840495764722,14.5454,25.6486,23.3124,0.229038333144376,0.403874255193177,0.367087411662447,"dom"
"Human Rights","118","Committee on Foreign Affairs",3,0.329378534510243,2.9956,6.1913,7.0163,0.18487706132122,0.382103535104177,0.433019403574603,"prof"
"Human Rights","118","Committee on Foreign Relations",2,0.377963259383912,0.8696,3.8768,3.3897,0.106881675495631,0.47649365174961,0.41662467275476,"dom"
"Human Rights","118","Committee on Health, Education, Labor, and Pensions",0,0.212663167990234,0.3573,1.9933,1.1875,0.100986405132698,0.563381475933411,0.335632118933891,"dom"
"Human Rights","118","Committee on Homeland Security",1,0.213652254289984,1.2529,3.1,2.1479,0.192730125523013,0.476864385921733,0.330405488555255,"dom"
"Human Rights","118","Committee on Homeland Security and Governmental Affairs",1,0.168646166426453,1.5866,1.3174,1.9876,0.324351950282116,0.269318832283915,0.406329217433968,"prof"
"Human Rights","118","Committee on House Administration",0,0.215600917300639,0.9774,1.1716,1.546,0.264519621109608,0.317077131258457,0.418403247631935,"prof"
"Human Rights","118","Committee on Indian Affairs",1,0.397455952308228,1.2988,1.7362,1.8642,0.265104506858263,0.354384389288047,0.38051110385369,"prof"
"Human Rights","118","Committee on Natural Resources",2,0.221377460159936,20.7088,27.731,30.013,0.263965084738849,0.353473680990353,0.382561234270797,"prof"
"Human Rights","118","Committee on Oversight and Accountability",3,0.203379064382889,4.4556,8.2,6.9922,0.226773481000417,0.417349525137674,0.355876993861908,"dom"
"Human Rights","118","Committee on Rules",1,0.25429777788699,0.6934,2.2351,1.5807,0.153774505455513,0.495675507850617,0.35054998669387,"dom"
"Human Rights","118","Committee on Rules and Administration",0,0.275305117678352,0.134,0.6515,0.448,0.108633968382651,0.528171868666396,0.363194162950953,"dom"
"Human Rights","118","Committee on Science, Space, and Technology",3,0.225249878524021,5.0945,11.3478,9.3854,0.197249464721985,0.439365487441778,0.363385047836238,"dom"
"Human Rights","118","Committee on Small Business",0,0.233294194632297,0.4174,0.5433,0.571,0.27250767121499,0.354703923744859,0.372788405040151,"prof"
"Human Rights","118","Committee on Small Business and Entrepreneurship",0,0.132157373742772,1.7926,1.3964,2.2761,0.328008636621471,0.255512250462023,0.416479112916507,"prof"
"Human Rights","118","Committee on Transportation and Infrastructure",6,0.190432585233823,22.1364,27.8597,31.134,0.272850643595903,0.34339536127775,0.383753995126346,"prof"
"Human Rights","118","Committee on Veterans' Affairs",0,0.154600972444882,6.633,8.6511,9.569,0.266888235270449,0.348089373156669,0.385022391572882,"prof"
"Human Rights","118","Committee on Ways and Means",3,0.231335014968224,12.0149,19.3725,19.0834,0.238056460369164,0.383835802087544,0.378107737543292,"dom"
"Human Rights","118","Committee on the Budget",0,0.198157007831718,1.7401,1.9519,2.4729,0.282259241836851,0.31661503025191,0.401125727911239,"prof"
"Human Rights","118","Committee on the Judiciary",4,0.244561855962554,6.789,13.7674,11.0873,0.21454507532305,0.435075544263155,0.350379380413795,"dom"
"Human Rights","118","Joint Committee on Printing",1,0.289983006598018,0.5407,1.9797,1.3444,0.139903746636307,0.512238666942662,0.347857586421031,"dom"
"Human Rights","118","Joint Committee on Taxation",1,0.302374940224635,0.2386,0.6334,0.4355,0.182485659655832,0.484435946462715,0.333078393881453,"dom"
"Human Rights","118","Joint Committee on the Library",0,0.122630161871866,2.3381,2.5524,3.1173,0.291977821623917,0.31873922925148,0.389282949124604,"prof"
"Human Rights","118","Joint Economic Committee",3,0.196687595688821,5.1795,6.199,7.6721,0.271881200592107,0.325396575435944,0.402722223971948,"prof"
"Human Rights","118","Permanent Select Committee on Intelligence",2,0.23567379552562,3.554,4.9581,5.6456,0.25102947512661,0.350205188695904,0.398765336177486,"prof"
"Human Rights","118","Select Committee on Ethics",2,0.257947646897855,0.3177,1.4089,0.9265,0.119746711394218,0.531039161735329,0.349214126870453,"dom"
"Human Rights","118","Select Committee on Intelligence",1,0.220494988138238,2.0312,2.6317,3.1921,0.258586887332909,0.335035009548059,0.406378103119032,"prof"
"Human Rights","118","Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party",2,0.244140776346646,0.6911,1.6509,1.3396,0.187717296827466,0.448419165580183,0.363863537592351,"dom"
"Human Rights","118","Select Subcommittee on the Coronavirus Pandemic",0,0.256033082401035,0.4721,0.7698,0.7966,0.23159185675742,0.377630610743194,0.390777532499387,"prof"
"Human Rights","118","Select Subcommittee on the Weaponization of the Federal Government",0,0.0604827829720147,1.3875,0.5411,1.5474,0.399165707710011,0.155667433831991,0.445166858457998,"prof"
"Human Rights","118","Special Committee on Aging",0,0.116868001985954,1.1695,1.9718,1.604,0.246454386445536,0.415526942448317,0.338018671106147,"dom"
"Human Rights","118",NA,7,0.233549196780949,5.3718,12.1086,9.5888,0.198446943389535,0.44732020155749,0.354232855052975,"dom"
"Immigration","115","Committee on Agriculture",1,0.136395048946672,8.3247,27.443,22.0763,0.143916395823249,0.47443122882235,0.381652375354402,"dom"
"Immigration","115","Committee on Agriculture, Nutrition, and Forestry",1,0.154955463274064,1.7085,5.7887,4.5354,0.141989262503532,0.481084719844423,0.376926017652045,"dom"
"Immigration","115","Committee on Appropriations",12,0.129013645087579,12.4931,42.4711,33.7288,0.140857790355496,0.478855152041311,0.380287057603193,"dom"
"Immigration","115","Committee on Armed Services",8,0.118688418531066,10.8285,31.6116,28.5439,0.152548461625155,0.445334159810662,0.402117378564184,"dom"
"Immigration","115","Committee on Banking, Housing, and Urban Affairs",0,0.17735187150587,0.967,3.0235,2.4411,0.150351390011817,0.470100752534362,0.379547857453822,"dom"
"Immigration","115","Committee on Commerce, Science, and Transportation",0,0.16361782846601,1.1897,4.2229,3.2916,0.136681142436984,0.485156591070977,0.378162266492038,"dom"
"Immigration","115","Committee on Education and the Workforce",0,0.132340829942607,2.9707,11.3395,8.9047,0.12796522922778,0.488457843884746,0.383576926887473,"dom"
"Immigration","115","Committee on Energy and Commerce",4,0.114198261436463,11.0104,32.6386,29.3478,0.150834009162045,0.447123709532473,0.402042281305482,"dom"
"Immigration","115","Committee on Energy and Natural Resources",0,0.102709753358099,0.3799,2.6486,1.6346,0.0814694087624113,0.567991250455705,0.350539340781883,"dom"
"Immigration","115","Committee on Environment and Public Works",0,0.135065994178339,0.9412,3.1121,2.3921,0.146026623638564,0.482840475377789,0.371132900983647,"dom"
"Immigration","115","Committee on Ethics",0,0.15272253326216,0.3366,2.0937,1.3147,0.0898798397863818,0.559065420560748,0.35105473965287,"dom"
"Immigration","115","Committee on Finance",0,0.0807477661986452,0.1931,1.3259,0.9386,0.0785725911458333,0.539510091145833,0.381917317708333,"dom"
"Immigration","115","Committee on Financial Services",2,0.133051038133739,8.16,29.1399,24.1562,0.132777706362753,0.474157976181372,0.393064317455875,"dom"
"Immigration","115","Committee on Foreign Affairs",2,0.10118099485502,6.4308,20.1395,18.8322,0.141639777545289,0.4435768955454,0.414783326909311,"dom"
"Immigration","115","Committee on Foreign Relations",1,0.133980426430617,0.6153,2.1616,1.9107,0.131261199761072,0.461131495861422,0.407607304377507,"dom"
"Immigration","115","Committee on Health, Education, Labor, and Pensions",1,0.121625989515567,0.3923,2.215,1.4905,0.0957342964517546,0.540533945043682,0.363731758504563,"dom"
"Immigration","115","Committee on Homeland Security",0,0.115897430908583,2.4916,8.0474,7.1404,0.140932384583187,0.455185130717106,0.403882484699707,"dom"
"Immigration","115","Committee on Homeland Security and Governmental Affairs",0,0.105858319046187,0.4197,0.8811,1.0809,0.176218667338456,0.36994583700718,0.453835495654365,"prof"
"Immigration","115","Committee on House Administration",1,0.0722964465101587,0.5666,2.1532,2.2539,0.113919215071275,0.432917144178378,0.453163640750347,"prof"
"Immigration","115","Committee on Indian Affairs",1,0.124889844650128,1.749,7.6742,6.1891,0.112027055590784,0.491548330483017,0.396424613926199,"dom"
"Immigration","115","Committee on Natural Resources",2,0.108976471212355,2.8445,8.9273,8.0237,0.14369427395115,0.450976231971913,0.405329494076937,"dom"
"Immigration","115","Committee on Oversight and Accountability",1,0.148364936002825,4.6078,13.9354,11.3735,0.154020998305294,0.465806723335127,0.380172278359578,"dom"
"Immigration","115","Committee on Rules",0,0.265471988943449,1.0537,0.6702,1.3899,0.338396814182028,0.215235403686814,0.446367782131158,"prof"
"Immigration","115","Committee on Rules and Administration",0,0.0992037165809618,0.2884,0.8865,0.7858,0.14709032488397,0.452134441780997,0.400775233335033,"dom"
"Immigration","115","Committee on Science, Space, and Technology",0,0.198106302650721,1.0292,2.7486,2.2351,0.171165327878395,0.457117198024248,0.371717474097357,"dom"
"Immigration","115","Committee on Small Business",1,0.15182170289468,0.8142,2.84,2.2656,0.137538430352377,0.479745937362749,0.382715632284874,"dom"
"Immigration","115","Committee on Small Business and Entrepreneurship",0,0.181195982129916,0.4437,2.1913,1.3667,0.110877876902317,0.547592273283854,0.341529849813829,"dom"
"Immigration","115","Committee on Transportation and Infrastructure",0,0.083420158131152,0.8038,4.6896,3.702,0.087413271853318,0.509994127498532,0.40259260064815,"dom"
"Immigration","115","Committee on Veterans' Affairs",1,0.291745207615414,0.2101,1.3376,0.5601,0.0996773887465604,0.634595312648259,0.265727298605181,"dom"
"Immigration","115","Committee on Ways and Means",2,0.157375969003694,5.5637,14.9301,13.1721,0.165262179237745,0.443478415845113,0.391259404917142,"dom"
"Immigration","115","Committee on the Budget",4,0.101150207141422,5.1471,14.0561,13.1921,0.158884159121848,0.433893188209401,0.407222652668751,"dom"
"Immigration","115","Committee on the Judiciary",1,0.133233981093879,1.5422,6.0502,4.9876,0.122591414944356,0.48093799682035,0.396470588235294,"dom"
"Immigration","115","Permanent Select Committee on Intelligence",3,0.118115652326643,4.8044,17.5943,14.4137,0.130510371505254,0.477944931599135,0.391544696895611,"dom"
"Immigration","115","Select Committee on Intelligence",3,0.135787277565789,3.1098,9.4511,7.8725,0.152191999373575,0.462531933011638,0.385276067614787,"dom"
"Immigration","115","Special Committee on Aging",2,0.184652775370274,1.9588,8.5596,5.2646,0.124108217702591,0.542330355445733,0.333561426851676,"dom"
"Immigration","115",NA,40,0.139814571042528,35.72,130.3545,104.9207,0.131810452731266,0.481021435066009,0.387168112202725,"dom"
"Immigration","116","Commission on Security and Cooperation in Europe",1,0.142682847642595,1.676,6.4977,4.6425,0.130771991698007,0.506991151823473,0.362236856478519,"dom"
"Immigration","116","Committee on Agriculture",3,0.135926303695814,10.1735,30.048,25.5392,0.154704861718321,0.456929442661042,0.388365695620637,"dom"
"Immigration","116","Committee on Agriculture, Nutrition, and Forestry",2,0.145900608801444,1.9247,6.4392,5.1438,0.142489098810308,0.476705878869089,0.380805022320602,"dom"
"Immigration","116","Committee on Appropriations",8,0.133632897684886,13.735,44.4457,35.8238,0.146110026647661,0.472803961512481,0.381086011839859,"dom"
"Immigration","116","Committee on Armed Services",6,0.120679125398659,12.8805,44.27,36.592,0.137402992239379,0.472251113422407,0.390345894338214,"dom"
"Immigration","116","Committee on Banking, Housing, and Urban Affairs",0,0.171295528635306,1.0522,3.0027,2.4446,0.161889376105854,0.461989383798754,0.376121240095392,"dom"
"Immigration","116","Committee on Commerce, Science, and Transportation",0,0.115167617429119,0.5654,3.7999,2.4121,0.0834243220113908,0.560672234190102,0.355903443798507,"dom"
"Immigration","116","Committee on Education and the Workforce",1,0.118422190380034,3.1911,13.574,10.7076,0.11615531054465,0.494090497111678,0.389754192343672,"dom"
"Immigration","116","Committee on Energy and Commerce",0,0.127554059560551,11.6305,36.6877,30.6843,0.147216860225942,0.464386570045252,0.388396569728806,"dom"
"Immigration","116","Committee on Energy and Natural Resources",0,0.10745383158161,0.8423,1.9193,1.7192,0.187979825031244,0.428338689519729,0.383681485449027,"dom"
"Immigration","116","Committee on Environment and Public Works",1,0.134270373956781,1.014,3.0414,2.4062,0.156927076884982,0.470688374396434,0.372384548718584,"dom"
"Immigration","116","Committee on Ethics",0,0.113040056192408,0.1279,1.1287,0.7141,0.0649007966712336,0.572740650530268,0.362358552798498,"dom"
"Immigration","116","Committee on Finance",0,0.123598861981148,0.1936,1.0974,0.8034,0.092436974789916,0.523968678380443,0.383594346829641,"dom"
"Immigration","116","Committee on Financial Services",7,0.143774589616088,14.4302,42.1464,36.5425,0.154964985701108,0.452607467211346,0.392427547087547,"dom"
"Immigration","116","Committee on Foreign Affairs",2,0.119610682554907,5.36,22.9019,18.6925,0.114153306186428,0.487747687117714,0.398099006695858,"dom"
"Immigration","116","Committee on Foreign Relations",2,0.125130306015761,1.2988,4.6618,4.2306,0.127443284402229,0.457433864510558,0.415122851087213,"dom"
"Immigration","116","Committee on Health, Education, Labor, and Pensions",0,0.142793180073622,0.3957,1.9397,1.336,0.107779048864193,0.528327068693142,0.363893882442665,"dom"
"Immigration","116","Committee on Homeland Security",2,0.116251778604253,3.6383,10.44,9.7235,0.152858187195926,0.438622289070574,0.408519523733499,"dom"
"Immigration","116","Committee on Homeland Security and Governmental Affairs",0,0.084295023736916,0.6272,2.3645,2.292,0.118704695573178,0.447508374813105,0.433786929613718,"dom"
"Immigration","116","Committee on House Administration",1,0.109246410719421,1.5459,4.2354,3.7288,0.162553495757142,0.445358092974837,0.39208841126802,"dom"
"Immigration","116","Committee on Indian Affairs",1,0.132705921396059,2.1151,8.7693,6.7167,0.120168625824522,0.498224542784258,0.38160683139122,"dom"
"Immigration","116","Committee on Natural Resources",2,0.109823715020818,3.8076,12.6276,11.2561,0.137501670199666,0.456013260482534,0.4064850693178,"dom"
"Immigration","116","Committee on Oversight and Accountability",3,0.12233196007118,6.1153,14.995,14.7355,0.170600181890207,0.418319579978687,0.411080238131106,"dom"
"Immigration","116","Committee on Rules",0,0.201689433711304,1.5925,1.7247,2.4497,0.276144895871265,0.299068823804817,0.424786280323918,"prof"
"Immigration","116","Committee on Rules and Administration",1,0.0992037165809618,0.2884,0.8865,0.7858,0.14709032488397,0.452134441780997,0.400775233335033,"dom"
"Immigration","116","Committee on Science, Space, and Technology",0,0.0845616937179168,0.8015,3.2964,2.9395,0.113891494017677,0.46841162929491,0.417696876687413,"dom"
"Immigration","116","Committee on Small Business",0,0.144907810079027,0.6118,1.7002,1.4804,0.161322645290581,0.448317688007594,0.390359666701825,"dom"
"Immigration","116","Committee on Small Business and Entrepreneurship",1,0.169811565574639,0.2386,1.0392,0.6576,0.123282008887052,0.536943267541593,0.339774723571355,"dom"
"Immigration","116","Committee on Transportation and Infrastructure",1,0.112189963991385,3.3751,15.5257,12.0249,0.109135767339139,0.502032290295773,0.388831942365088,"dom"
"Immigration","116","Committee on Veterans' Affairs",0,0.187075950722564,0.4989,3.9414,2.0096,0.0773500364346734,0.611079241538628,0.311570722026698,"dom"
"Immigration","116","Committee on Ways and Means",1,0.134714001761577,8.6374,23.4682,21.827,0.160151744955741,0.435139414751004,0.404708840293255,"dom"
"Immigration","116","Committee on the Budget",2,0.128171824049124,8.3146,22.4568,20.5619,0.161972832449891,0.437470413941827,0.400556753608282,"dom"
"Immigration","116","Committee on the Judiciary",1,0.135289395563182,1.8048,5.9697,5.1775,0.139345274861025,0.460909512044472,0.399745213094503,"dom"
"Immigration","116","Joint Committee on Taxation",0,0.150262914641813,0.2211,1.0108,0.688,0.115162248033752,0.526485754466378,0.35835199749987,"dom"
"Immigration","116","Joint Committee on the Library",0,0.134171787984819,0.2067,0.8077,0.6195,0.126507130179326,0.494338698818777,0.379154171001897,"dom"
"Immigration","116","Joint Economic Committee",2,0.144185526819208,1.6648,7.6396,5.3838,0.113342683242331,0.52011819011179,0.366539126645879,"dom"
"Immigration","116","Permanent Select Committee on Intelligence",2,0.128894863878738,5.0187,19.8633,15.1851,0.125257380743802,0.495750877902319,0.378991741353879,"dom"
"Immigration","116","Select Committee on Ethics",0,0.131151823342686,0.6781,3.1842,2.4663,0.107148500458237,0.503144455329773,0.38970704421199,"dom"
"Immigration","116","Select Committee on Intelligence",2,0.160667142482281,2.7647,8.3472,6.3505,0.158323025471871,0.478009895547004,0.363667078981125,"dom"
"Immigration","116","Select Committee on the Modernization of Congress",0,0.118817316054521,0.2236,0.6442,0.7085,0.141851170462475,0.408678551037239,0.449470278500285,"prof"
"Immigration","116","Special Committee on Aging",4,0.163273493778902,2.1777,11.3653,6.9202,0.106420305719536,0.555401892177177,0.338177802103288,"dom"
"Immigration","116","United States Senate Caucus on International Narcotics Control",3,0.148613383032796,0.5955,2.9494,1.9289,0.108790967883372,0.538821294164931,0.352387737951697,"dom"
"Immigration","116",NA,7,0.154164743244548,5.0435,16.2358,13.4144,0.145372214551922,0.467975453756734,0.386652331691345,"dom"
"Immigration","117","Committee on Agriculture",2,0.140765966432927,7.4494,28.3381,23.8832,0.124841840300181,0.474908120735973,0.400250038963847,"dom"
"Immigration","117","Committee on Agriculture, Nutrition, and Forestry",4,0.147184390156703,3.5544,14.1923,11.6772,0.120799758019841,0.482339186851505,0.396861055128654,"dom"
"Immigration","117","Committee on Appropriations",5,0.130513488684242,12.2731,47.9585,41.1568,0.121050337119434,0.473017623317855,0.405932039562711,"dom"
"Immigration","117","Committee on Armed Services",8,0.131523768504954,11.2156,50.9545,41.8167,0.107855997107325,0.490009308873818,0.402134694018856,"dom"
"Immigration","117","Committee on Banking, Housing, and Urban Affairs",2,0.16902072013085,2.0062,5.981,5.4174,0.14966504035928,0.446190113841517,0.404144845799203,"dom"
"Immigration","117","Committee on Commerce, Science, and Transportation",4,0.123504449387051,1.9545,7.6259,6.6488,0.120431074852735,0.469887609986937,0.409681315160328,"dom"
"Immigration","117","Committee on Education and the Workforce",3,0.137442567983748,5.0188,17.9037,15.3009,0.131301768026915,0.468396322671453,0.400301909301632,"dom"
"Immigration","117","Committee on Energy and Commerce",1,0.137517087406361,6.3698,25.9626,21.7166,0.117852319191844,0.480353013006716,0.401794667801439,"dom"
"Immigration","117","Committee on Energy and Natural Resources",1,0.172569977793422,0.7483,2.6132,2.1212,0.136483849198388,0.476626479654185,0.386889671147427,"dom"
"Immigration","117","Committee on Environment and Public Works",1,0.188651702408673,0.809,2.6104,2.0862,0.146941296134845,0.474135425748329,0.378923278116827,"dom"
"Immigration","117","Committee on Ethics",0,0.0976131088860747,0.2161,0.7756,0.7456,0.124388418810798,0.446439877971565,0.429171703217637,"dom"
"Immigration","117","Committee on Finance",2,0.142257173674192,1.2294,4.6947,3.9214,0.124869229597278,0.476837133715911,0.398293636686811,"dom"
"Immigration","117","Committee on Financial Services",2,0.131935107226705,7.0826,29.1109,24.049,0.117568162011869,0.483228617670249,0.399203220317882,"dom"
"Immigration","117","Committee on Foreign Affairs",0,0.10006292506739,6.4757,25.7396,23.4933,0.116242375503962,0.462039972284351,0.421717652211687,"dom"
"Immigration","117","Committee on Foreign Relations",1,0.0973719918818768,0.6281,3.555,2.9605,0.0879248558149952,0.497648244582563,0.414426899602441,"dom"
"Immigration","117","Committee on Health, Education, Labor, and Pensions",1,0.135389434296715,0.4665,1.7977,1.5763,0.121468558781409,0.468090092435881,0.410441348782711,"dom"
"Immigration","117","Committee on Homeland Security",1,0.160802261907106,1.9271,6.2469,5.4415,0.141537218611142,0.458807976203592,0.399654805185267,"dom"
"Immigration","117","Committee on Homeland Security and Governmental Affairs",0,0.141713018770218,0.5394,1.8476,1.6131,0.134846628834279,0.46188845278868,0.403264918377041,"dom"
"Immigration","117","Committee on House Administration",0,0.173468018388552,0.2432,0.8214,0.6891,0.138678223185265,0.468381137024577,0.392940639790158,"dom"
"Immigration","117","Committee on Indian Affairs",0,0.124303799814153,0.4687,1.8147,1.6356,0.119596835927533,0.463051798928298,0.41735136514417,"dom"
"Immigration","117","Committee on Natural Resources",0,0.113190106547184,1.9274,8.3239,7.2616,0.110056015851173,0.475301063787265,0.414642920361562,"dom"
"Immigration","117","Committee on Oversight and Accountability",0,0.119244648858092,3.9137,17.4195,14.6451,0.10877945872929,0.484166845014912,0.407053696255799,"dom"
"Immigration","117","Committee on Rules",0,0.12008673704879,0.428,2.0894,1.5858,0.10430883213102,0.509212322090076,0.386478845778904,"dom"
"Immigration","117","Committee on Rules and Administration",0,0.169221935526348,0.4878,1.6831,1.3816,0.137311752287122,0.47377902885292,0.388909218859958,"dom"
"Immigration","117","Committee on Science, Space, and Technology",0,0.103300080681358,0.5875,3.3206,2.7024,0.0888737614401331,0.50232206338401,0.408804175175857,"dom"
"Immigration","117","Committee on Small Business",0,0.145366010988712,0.6476,2.7708,2.1534,0.116228148892638,0.49728992426146,0.386481926845903,"dom"
"Immigration","117","Committee on Small Business and Entrepreneurship",1,0.172144685455534,0.4836,1.7274,1.3774,0.134767584438747,0.481384461041133,0.38384795452012,"dom"
"Immigration","117","Committee on Transportation and Infrastructure",0,0.115243333097674,2.4995,10.6501,9.116,0.112258371658523,0.478320817763725,0.409420810577752,"dom"
"Immigration","117","Committee on Veterans' Affairs",1,0.146343365104128,1.0048,3.4888,3.0747,0.132764293170197,0.460975384168175,0.406260322661628,"dom"
"Immigration","117","Committee on Ways and Means",2,0.103024509437354,2.9414,12.4356,11.0263,0.111402741324001,0.470986581222802,0.417610677453197,"dom"
"Immigration","117","Committee on the Budget",3,0.122538802548393,4.8005,20.3458,16.9643,0.113997425826276,0.483151510546038,0.402851063627685,"dom"
"Immigration","117","Committee on the Judiciary",2,0.150510569379048,1.7381,7.1581,5.7974,0.118289595470137,0.4871576740894,0.394552730440464,"dom"
"Immigration","117","Joint Committee on Printing",1,0.12720954737113,0.7528,3.7802,3.0143,0.0997442794111802,0.500867860029415,0.399387860559405,"dom"
"Immigration","117","Joint Committee on Taxation",0,0.141576135945641,0.618,3.008,2.2844,0.104561451001624,0.508933405522469,0.386505143475907,"dom"
"Immigration","117","Joint Committee on the Library",1,0.179517485865799,0.5774,1.8572,1.466,0.1480285084346,0.476131877147106,0.375839614418295,"dom"
"Immigration","117","Joint Economic Committee",0,0.112532231485303,2.1321,8.8426,7.4832,0.115511515394492,0.479068583099919,0.405419901505588,"dom"
"Immigration","117","Permanent Select Committee on Intelligence",1,0.154394986019218,1.0868,3.481,2.9258,0.145030425963489,0.464529732038006,0.390439841998505,"dom"
"Immigration","117","Select Committee on Economic Disparity and Fairness in Growth",0,0.136387015019293,0.4371,1.5744,1.3629,0.12953413940256,0.466571834992888,0.403894025604552,"dom"
"Immigration","117","Select Committee on Ethics",1,0.172491677278845,0.4496,1.7375,1.3389,0.127509926262053,0.49276800907544,0.379722064662507,"dom"
"Immigration","117","Select Committee on Intelligence",2,0.176939557573423,0.959,3.4512,2.7018,0.134842519685039,0.485264341957255,0.379893138357705,"dom"
"Immigration","117","Select Committee on the Climate Crisis",0,0.111777712459134,2.2327,10.3737,8.894,0.103844579635728,0.48248869788469,0.413666722479582,"dom"
"Immigration","117","Select Committee on the Modernization of Congress",0,0.0696911742439997,0.1507,1.1834,0.8456,0.0691379547644171,0.542918750286737,0.387943294948846,"dom"
"Immigration","117","Select Committee to Investigate the January 6th Attack on the United States Capitol",0,0.174261374382926,0.2405,0.8903,0.6982,0.131492618917441,0.486768726079825,0.381738655002734,"dom"
"Immigration","117","Select Subcommittee on the Coronavirus Pandemic",0,0.165848150394247,0.4766,1.8185,1.3875,0.129419431923098,0.493808722098517,0.376771845978385,"dom"
"Immigration","117","Special Committee on Aging",0,0.175186687134462,0.6586,1.4802,1.5022,0.180884372425158,0.406536665751167,0.412578961823675,"prof"
"Immigration","117",NA,5,0.158936463380101,5.5535,18.5142,15.7225,0.139569542249096,0.465295474765143,0.39513498298576,"dom"
"Immigration","118","Committee on Agriculture",1,0.142338586332219,5.4608,21.1919,17.5392,0.123570156521897,0.479542631115657,0.396887212362447,"dom"
"Immigration","118","Committee on Agriculture, Nutrition, and Forestry",0,0.151906875367669,2.7611,11.3529,9.0726,0.119081710988243,0.489631942587529,0.391286346424228,"dom"
"Immigration","118","Committee on Appropriations",7,0.136847013452553,10.4136,44.5074,36.2109,0.114269536792276,0.488384418628384,0.39734604457934,"dom"
"Immigration","118","Committee on Armed Services",9,0.139413922340152,10.224,46.9371,37.3355,0.108194368897929,0.49670675981993,0.395098871282141,"dom"
"Immigration","118","Committee on Banking, Housing, and Urban Affairs",2,0.161002862832038,1.944,7.2988,5.7861,0.12935078415586,0.485650979113575,0.384998236730566,"dom"
"Immigration","118","Committee on Commerce, Science, and Transportation",1,0.127197424447834,1.3148,5.4992,4.6783,0.114407037755715,0.478511699137683,0.407081263106602,"dom"
"Immigration","118","Committee on Education and the Workforce",1,0.139649140298974,1.9039,7.3542,5.8798,0.125770417296983,0.485813752237761,0.388415830465256,"dom"
"Immigration","118","Committee on Energy and Commerce",0,0.122155651852223,4.6436,24.8983,19.9464,0.0938322795489035,0.503114877657951,0.403052842793145,"dom"
"Immigration","118","Committee on Energy and Natural Resources",0,0.172569977793422,0.7483,2.6132,2.1212,0.136483849198388,0.476626479654185,0.386889671147427,"dom"
"Immigration","118","Committee on Environment and Public Works",0,0.202124999515625,0.8078,3.101,2.0662,0.135196652719665,0.518995815899582,0.345807531380753,"dom"
"Immigration","118","Committee on Ethics",0,0.178860290729856,0.2421,0.8673,0.6909,0.134477587068822,0.481753041159807,0.383769371771371,"dom"
"Immigration","118","Committee on Finance",0,0.115246080874334,0.8071,3.2018,2.7901,0.118708633622592,0.470922194440359,0.41036917193705,"dom"
"Immigration","118","Committee on Financial Services",3,0.137772937750138,6.9023,30.6343,24.4411,0.111367475721106,0.494279394040114,0.394353130238779,"dom"
"Immigration","118","Committee on Foreign Affairs",2,0.116552137169296,1.1806,5.7804,4.7058,0.10119312922138,0.495457194774917,0.403349676003703,"dom"
