"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"H001052","M","116","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001052","M","117","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001052","M","118","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001052","M","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001053","F","112","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"H001053","F","113","[HSAG,HSAS,HSBU]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on the Budget""]"
"H001053","F","114","[HSAG,HSAS,HSBU]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on the Budget""]"
"H001053","F","115","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"H001053","F","116","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"H001053","F","117","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"H001054","F","112","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001055","M","112","[HLIG,HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Permanent Select Committee on Intelligence""]"
"H001055","M","113","[HLIG,HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Permanent Select Committee on Intelligence""]"
"H001055","M","114","[HLIG,HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Permanent Select Committee on Intelligence""]"
"H001056","F","112","[HSPW,HSSM]","[00]","[""Committee on Small Business"",""Committee on Transportation and Infrastructure""]"
"H001056","F","113","[HSAP,HSSM]","[00]","[""Committee on Appropriations"",""Committee on Small Business""]"
"H001056","F","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001056","F","115","[HSAP]","[00]","[""Committee on Appropriations""]"
"H001056","F","116","[HSAP,HSSY]","[00]","[""Committee on Appropriations"",""Committee on Science, Space, and Technology""]"
"H001056","F","117","[HSAP,JSEC]","[00]","[""Committee on Appropriations"",""Joint Economic Committee""]"
"H001057","M","112","[HSAG,HSBU,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Veterans' Affairs"",""Committee on the Budget""]"
"H001057","M","113","[HSSM,HSVR]","[00]","[""Committee on Small Business"",""Committee on Veterans' Affairs""]"
"H001057","M","114","[HSSM,HSVR]","[00]","[""Committee on Small Business"",""Committee on Veterans' Affairs""]"
"H001058","M","112","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","113","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","115","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","116","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","117","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001058","M","118","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"H001058","M","119","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"H001059","M","112","[HSAG,HSPW,HSSY]","[00]","[""Committee on Agriculture"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"H001059","M","113","[HSBA,HSSY]","[00]","[""Committee on Financial Services"",""Committee on Science, Space, and Technology""]"
"H001059","M","114","[HSBA,HSSY]","[00]","[""Committee on Financial Services"",""Committee on Science, Space, and Technology""]"
"H001060","M","112","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001060","M","113","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001060","M","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001061","M","112","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","113","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","114","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","115","[SLIA,SSAF,SSAP,SSEG,SSGA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Indian Affairs""]"
"H001061","M","116","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","117","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","118","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001061","M","119","[SLIA,SSAF,SSAP,SSEG]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Energy and Natural Resources"",""Committee on Indian Affairs""]"
"H001062","F","112","[HSAS,HSHM]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security""]"
"H001063","F","112","[HSHM,HSSM]","[00]","[""Committee on Homeland Security"",""Committee on Small Business""]"
"H001063","F","113","[HSPW,HSSM]","[00]","[""Committee on Small Business"",""Committee on Transportation and Infrastructure""]"
"H001064","M","113","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001064","M","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"H001064","M","115","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"H001064","M","116","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"H001065","M","113","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"H001065","M","114","[HSWM]","[00]","[""Committee on Ways and Means""]"
"H001065","M","115","[HSWM]","[00]","[""Committee on Ways and Means""]"
"H001065","M","116","[HSBU,HSSO,HSWM]","[00]","[""Committee on Ethics"",""Committee on Ways and Means"",""Committee on the Budget""]"
"H001066","M","113","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"H001066","M","116","[HSBU,HSII,HSWM]","[00]","[""Committee on Natural Resources"",""Committee on Ways and Means"",""Committee on the Budget""]"
"H001066","M","117","[HSAS,HSBU,HSWM]","[00]","[""Committee on Armed Services"",""Committee on Ways and Means"",""Committee on the Budget""]"
"H001066","M","118","[HSAS,HSBA]","[00]","[""Committee on Armed Services"",""Committee on Financial Services""]"
"H001066","M","119","[HSWM]","[00]","[""Committee on Ways and Means""]"
"H001067","M","113","[HSAG,HSED,HSHM]","[00]","[""Committee on Agriculture"",""Committee on Education and the Workforce"",""Committee on Homeland Security""]"
"H001067","M","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001067","M","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001067","M","116","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001067","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001067","M","118","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001067","M","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"H001068","M","113","[HSBU,HSII]","[00]","[""Committee on Natural Resources"",""Committee on the Budget""]"
"H001068","M","114","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001068","M","115","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001068","M","116","[HSCN,HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure"",""Select Committee on the Climate Crisis""]"
"H001068","M","117","[HSCN,HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure"",""Select Committee on the Climate Crisis""]"
"H001068","M","118","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001068","M","119","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"H001069","F","113","[SLIA,SSAF,SSBK,SSGA,SSSB]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Indian Affairs"",""Committee on Small Business and Entrepreneurship""]"
