"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"5001600US2104","Congressional District 4 (116th Congress), Kentucky","519602","3799","5439","1420","89","106","638","635","132","198","162","140","524","327","311","230","727","472","2665","1306","1938","807","7477","1468","5236","1000","12850","1931","9103","1782","7337","1324","131699","5472","28725","2975","38970","3099","68296","4481","46638","3575","93848","4345","41567","3023","10461","1560","4770","1249",
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","481489","4094","7329","1252","0","201","87","117","61","103","282","270","1725","721","521","344","2448","824","3575","1027","5771","1329","24774","2815","15878","2334","19165","2285","15632","2206","8662","2130","146789","6552","40001","3830","26998","2608","59949","4199","35288","3622","36223","4056","22379","2593","6153","1384","1799","763",
"5001600US2106","Congressional District 6 (116th Congress), Kentucky","516859","4220","4188","1238","0","201","0","201","0","201","72","113","345","308","626","453","1574","911","3055","1084","2037","780","8398","1653","8088","1404","8923","1483","8275","1433","6359","1256","117884","5411","28726","2661","28951","2909","75951","4610","41107","2986","97832","4745","48888","3086","14187","1943","11393","1591",
"5001600US2201","Congressional District 1 (116th Congress), Louisiana","550828","9131","6553","1465","40","70","226","225","24","41","0","224","1407","1338","838","586","703","498","4203","1466","3484","1017","8375","1954","8063","1615","11912","2189","12065","2205","8491","1424","124232","7812","31812","3426","34637","3408","82558","5188","33762","4225","111581","5951","42664","3911","16479","2485","6719","1351",
"5001600US2202","Congressional District 2 (116th Congress), Louisiana","546309","8915","5712","1294","71","88","70","86","21","35","246","212","429","302","1324","966","1104","576","3344","1157","2918","896","6942","1946","13335","2644","14147","2168","23494","3061","10927","1618","149103","7395","22106","2599","29628","2873","90660","6334","31329","3102","84434","4918","36596","4009","11832","1597","6537","1502",
"5001600US2203","Congressional District 3 (116th Congress), Louisiana","524549","3574","7594","1794","0","224","0","224","43","92","78","131","386","310","1048","769","1622","742","4516","1535","3800","1191","7765","1870","11356","2260","13921","2487","13759","2144","10336","2144","162012","8235","29691","3484","27693","2915","68594","5089","38042","3602","84785","5649","26505","3096","7220","1875","3783","1228",
"5001600US2204","Congressional District 4 (116th Congress), Louisiana","497940","4065","5244","1420","45","78","92","115","43","57","232","275","743","391","757","500","702","411","3401","1542","3753","1283","6802","1383","9444","1673","15982","2636","17356","2275","8498","1824","160964","6075","28910","3368","30890","2949","72383","5454","35749","4097","60163","4622","27725","3173","5532","1481","2530","844",
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","491876","6550","5381","1304","25","42","0","224","242","281","174","291","307","220","663","511","853","479","2724","763","3761","1111","10419","1647","13157","2217","17059","2270","22171","3471","6667","1240","154911","6489","34022","3388","24710","3049","75171","5688","29955","2783","57648","3997","23383","2680","5651","1650","2822","725",
"5001600US2206","Congressional District 6 (116th Congress), Louisiana","528699","7801","6174","1621","86","146","79","131","109","122","0","224","562","442","196","236","1783","1588","1169","483","2142","645","5095","1361","8892","2430","11854","2247","11179","2706","8135","1631","142203","8124","26060","3430","31103","3358","78719","5155","33473","3553","105336","6173","37197","2931","9028","1898","8125","1966",
"5001600US2301","Congressional District 1 (116th Congress), Maine","509126","2852","2509","681","141","238","138","140","68","115","352","342","352","320","134","178","77","126","848","566","902","504","3269","963","5759","1994","5394","1241","4425","1081","5874","1223","118153","5100","21345","2401","29763","2638","58170","4142","45019","3810","126423","5256","56030","3853","14284","1839","9697","1388",
"5001600US2302","Congressional District 2 (116th Congress), Maine","482026","2783","2501","756","43","54","91","83","296","304","113","128","261","304","31","42","772","472","859","399","784","288","6242","1269","6686","940","6649","1265","6633","1212","5111","1022","146026","5413","25584","2005","31383","2438","65407","3503","53989","3034","79299","4217","31292","2583","6776","1194","5198","1092",
"5001600US2401","Congressional District 1 (116th Congress), Maryland","518325","6479","3904","1138","0","210","0","210","0","210","546","392","426","373","387","265","342","376","2241","1026","1010","492","5094","1474","4589","1210","9088","1377","11253","2015","6650","1515","138976","5862","17713","2117","35369","3464","65286","3858","43853","3376","98786","5103","54253","3320","10517","1537","8042","1060",
"5001600US2402","Congressional District 2 (116th Congress), Maryland","515050","12428","6386","1559","192","263","211","211","0","210","333","411","105","126","92","151","913","499","2115","885","2357","1031","4070","1409","4822","1156","10062","1896","9326","1806","9580","1658","127450","7163","21430","2315","33232","2900","71084","5629","41654","4542","97298","5782","53016","4131","10474","1840","8848","1464",
"5001600US2403","Congressional District 3 (116th Congress), Maryland","533093","12689","8057","1796","52","88","0","210","0","210","83","137","248","234","584","562","1163","714","1786","738","1094","457","2801","1061","4883","1559","5338","1230","6148","1678","7269","1690","82613","6084","14893","2161","26772","2292","58475","4378","32322","2877","143468","6422","87862","4867","25988","2995","21194","2705",
