"full_name","congress","importance_intl","importance_dom","importance_prof","pred","intl_percentage","dom_percentage","prof_percentage","decision","party","chamber","committee_el","gender","age","seniority","ideology","district","state_code","bioguide_id"
"David Joyce","117",27.0215,42.4177,50.9996,0.325121277812661,0.224356339790485,0.352189179517453,0.423443686944797,"prof","Republican","house of representatives","Committee on Appropriations","Male",67,8,0.547497472617918,"14","OH","J000295"
"David Joyce","118",24.2754,46.6412,45.381,0.385505044485111,0.208735714414694,0.401051443154742,0.390215422026135,"dom","Republican","house of representatives","Committee on Appropriations","Male",67,10,0.533995179534049,"14","OH","J000295"
"Del. Moylan, James C. [R-GU-At Large]","118",35.6023,33.0432,50.5459,0.370160239954008,0.298699566242418,0.277228985409972,0.424074804305694,"prof","Republican","house of representatives","Committee on Natural Resources","Male",62,0,0.555708478719314,"At Large","GU","M001219"
"Del. Norton, Eleanor Holmes [D-DC-At Large]","115",24.1561,38.9169,36.0234,0.500257446405575,0.243763402340143,0.392717199901106,0.363518388641375,"dom","Democratic","house of representatives","Committee on Oversight and Accountability","Female",87,26,0,"At Large","DC","N000147"
"Del. Norton, Eleanor Holmes [D-DC-At Large]","116",28.0189,33.5199,43.0713,0.447731620685195,0.267842274664778,0.32042822032756,0.411733328744849,"prof","Democratic","house of representatives","Committee on Oversight and Accountability","Female",87,28,0.0323303991077242,"At Large","DC","N000147"
"Del. Norton, Eleanor Holmes [D-DC-At Large]","117",38.3153,30.8925,53.6527,0.285269283069816,0.311861214503325,0.251444529184007,0.436697512048257,"prof","Democratic","house of representatives","Committee on Oversight and Accountability","Female",87,30,0,"At Large","DC","N000147"
"Del. Plaskett, Stacey E. [D-VI-At Large]","116",28.6681,32.8521,43.6081,0.454455195265289,0.27269761185909,0.312496789621774,0.414810354635025,"prof","Democratic","house of representatives","Committee on Agriculture","Female",58,4,0.301092707374864,"At Large","VI","P000610"
"Del. Plaskett, Stacey E. [D-VI-At Large]","117",43.5258,31.3224,59.1482,0.287308904550005,0.324828129710947,0.233755533730757,0.441416336558296,"prof","Democratic","house of representatives","Committee on Agriculture","Female",58,6,0.233564721858697,"At Large","VI","P000610"
"Del. Plaskett, Stacey E. [D-VI-At Large]","118",34.222,32.1832,48.4038,0.35308987688326,0.298079753885175,0.280321440454602,0.421605773803613,"prof","Democratic","house of representatives","Select Subcommittee on the Weaponization of the Federal Government","Female",58,8,0.303017675689977,"At Large","VI","P000610"
"J. Hill","116",19.6808,44.9535,40.7768,0.417291979563796,0.186704486702115,0.426457265099159,0.38683445354634,"dom","Republican","house of representatives","Committee on Financial Services","Male",68,4,0.679738928548085,"2","AR","H001072"
"J. Hill","117",28.8459,45.8692,52.9583,0.324213780492091,0.225933842494288,0.359267854639273,0.414792820156947,"prof","Republican","house of representatives","Committee on Financial Services","Male",68,6,0.575359114591751,"2","AR","H001072"
"J. Hill","118",21.9776,46.2566,42.8817,0.336371499039758,0.197790587271803,0.416292956428221,0.385920056157782,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",68,8,0.625160317699662,"2","AR","H001072"
"John Reed","115",18.7753,45.9335,39.4464,0.405797515335397,0.180262550249483,0.441009722980972,0.378726766664778,"dom","Democratic","senate","Select Committee on Intelligence","Male",75,26,0.122672333265687,"99","RI","R000122"
"John Reed","116",21.3254,48.8124,46.0794,0.412153154263229,0.183496232482139,0.420010480385417,0.396494147591017,"dom","Democratic","senate","Select Committee on Intelligence","Male",75,28,0.180294985551713,"99","RI","R000122"
"John Reed","117",26.1705,40.8345,48.2918,0.272903521652168,0.226983749765822,0.354168545874647,0.418847704359531,"prof","Democratic","senate","Committee on Armed Services","Male",75,30,0.145861826443275,"99","RI","R000122"
"John Reed","118",27.5112,42.2245,48.4469,0.337051213537663,0.232784158167863,0.357279751030814,0.409930167798666,"prof","Democratic","senate","Committee on Armed Services","Male",75,32,0.219025611587794,"99","RI","R000122"
"Marjorie Greene","117",32.0744,40.3745,52.3406,0.268939406561478,0.257027623273395,0.323540324241504,0.419430449788725,"prof","Republican","house of representatives",NA,"Female",50,0,0.539172024217259,"14","GA","G000596"
"Marjorie Greene","118",31.2624,40.4205,50.2657,0.26426573258293,0.256355084395521,0.331452501689222,0.412184213806359,"prof","Republican","house of representatives","Committee on Oversight and Accountability","Female",50,2,0.642429084637705,"14","GA","G000596"
"Rep. Abraham, Ralph Lee [R-LA-5]","115",21.4204,36.776,36.495,0.373164539468088,0.226210340006167,0.38837330134203,0.385405798142195,"dom","Republican","house of representatives","Committee on Agriculture","Male",70,2,0.920653799043318,"5","LA","A000374"
"Rep. Adams, Alma S. [D-NC-12]","116",25.959,39.3117,47.5881,0.407457360460471,0.230013893516123,0.348327638881997,0.421662011866197,"prof","Democratic","house of representatives","Committee on Agriculture","Female",78,5,0.221419673884268,"12","NC","A000370"
"Rep. Aderholt, Robert B. [R-AL-4]","115",35.8568,36.9066,57.3525,0.266605106058858,0.275575851990418,0.283644043502754,0.440780104506828,"prof","Republican","house of representatives","Committee on Appropriations","Male",59,20,0.74366420957811,"4","AL","A000055"
"Rep. Aderholt, Robert B. [R-AL-4]","118",56.9497,35.9983,73.1037,0.116167689787268,0.342964700044324,0.216790363454163,0.440247947620975,"prof","Republican","house of representatives","Committee on Appropriations","Male",59,26,0.641557449200289,"4","AL","A000055"
"Rep. Aguilar, Pete [D-CA-33]","115",17.3046,36.0888,33.105,0.347098768207257,0.200056648381186,0.41721879570166,0.382723399827743,"dom","Democratic","house of representatives","Committee on Appropriations","Male",45,2,0.315694524593858,"31","CA","A000371"
"Rep. Aguilar, Pete [D-CA-33]","117",26.1111,39.5749,46.6917,0.261948510215921,0.232350844783538,0.352159098897559,0.415488276609547,"prof","Democratic","house of representatives","Committee on Appropriations","Male",45,6,0.153879888260907,"31","CA","A000371"
"Rep. Alford, Mark [R-MO-4]","118",35.8569,42.03,58.3725,0.279806186440268,0.263150980700104,0.30845487810785,0.428391205623376,"prof","Republican","house of representatives","Committee on Armed Services","Male",61,0,0.662390232299895,"4","MO","A000379"
"Rep. Allen, Rick W. [R-GA-12]","116",16.4606,48.8288,41.3505,0.3832703629198,0.154356424687876,0.45788361237132,0.38775714974278,"dom","Republican","house of representatives","Committee on Agriculture","Male",73,4,0.818320861767018,"12","GA","A000372"
"Rep. Allen, Rick W. [R-GA-12]","117",29.2324,38.1797,46.7295,0.260321580149893,0.256106225857859,0.3344938790994,0.40939901893874,"prof","Republican","house of representatives","Committee on Agriculture","Male",73,6,0.715966264567218,"12","GA","A000372"
"Rep. Allen, Rick W. [R-GA-12]","118",28.7787,44.5211,49.3382,0.344454252408145,0.234664955388813,0.363030364309746,0.402309572773069,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",73,8,0.714705170886453,"12","GA","A000372"
"Rep. Allred, Colin Z. [D-TX-32]","118",20.6832,49.0063,44.5533,0.382466373774998,0.181045982766529,0.428966201808779,0.389987815424692,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",41,4,0.295105878539414,"32","TX","A000376"
"Rep. Amash, Justin [R-MI-3]","115",18.2485,34.417,32.9602,0.405689057143937,0.213120670083106,0.40194942610353,0.384935743215782,"dom","Independent","house of representatives","Committee on Oversight and Accountability","Male",44,6,0.532636406865488,"3","MI","A000367"
"Rep. Amash, Justin [R-MI-3]","116",16.8679,39.5202,37.0441,0.404914128915828,0.180536067291504,0.422982202086431,0.396480660328387,"dom","Independent","house of representatives",NA,"Male",44,8,0.398563082021018,"3","MI","A000367"
"Rep. Amodei, Mark E. [R-NV-2]","115",16.989,42.3737,38.1245,0.392554845124865,0.174268674721041,0.434658222498497,0.391071051233287,"dom","Republican","house of representatives","Committee on Appropriations","Male",66,6,0.723699326363736,"2","NV","A000369"
"Rep. Amodei, Mark E. [R-NV-2]","116",44.164,85.0569,93.0759,0.390064538835661,0.198670432186014,0.382625918924974,0.418699150418943,"prof","Republican","house of representatives","Committee on Appropriations","Male",63,4,0.669702207325373,"2","NV","A000369"
"Rep. Amodei, Mark E. [R-NV-2]","117",51.7323,93.1379,99.7854,0.27804414602081,0.211448877466062,0.380688745803807,0.40785951557348,"prof","Republican","house of representatives","Committee on Appropriations","Male",63,6,0.509046957511402,"2","NV","A000369"
"Rep. Amodei, Mark E. [R-NV-2]","118",51.5971,92.7767,97.2848,0.347487658275232,0.213512368274913,0.383916401071594,0.402571230653492,"prof","Republican","house of representatives","Committee on Appropriations","Male",63,8,0.637693792107993,"2","NV","A000369"
"Rep. Armstrong, Kelly [R-ND-At Large]","117",25.2182,44.8002,45.4323,0.288357353258831,0.218433386487519,0.388047497494593,0.39352258071222,"prof","Republican","house of representatives","Select Committee on the Climate Crisis","Male",48,2,0.520141459930887,"At Large","ND","A000377"
"Rep. Arrington, Jodey C. [R-TX-19]","116",31.4768,38.9776,50.5594,0.324606589700784,0.260109607515188,0.322092723462487,0.417799321729128,"prof","Republican","house of representatives","Committee on Ways and Means","Male",52,2,0.707269745758434,"19","TX","A000375"
"Rep. Arrington, Jodey C. [R-TX-19]","117",23.2248,41.2351,44.9256,0.318935120120702,0.212319481177225,0.376968371666967,0.410706661998188,"prof","Republican","house of representatives","Joint Economic Committee","Male",52,4,0.597432807065914,"19","TX","A000375"
"Rep. Arrington, Jodey C. [R-TX-19]","118",28.8379,44.2612,52.2159,0.372686982546719,0.230122371135255,0.353198127925117,0.41667551101021,"prof","Republican","house of representatives","Committee on the Budget","Male",52,6,0.666190818206862,"19","TX","A000375"
"Rep. Auchincloss, Jake [D-MA-4]","117",22.4306,44.2343,44.1664,0.328617451508927,0.202384883706242,0.39911342814401,0.39850078587837,"dom","Democratic","house of representatives","Committee on Financial Services","Male",36,0,0.15063913129147,"4","MA","A000148"
"Rep. Auchincloss, Jake [D-MA-4]","118",23.7704,46.4847,42.2882,0.322225517947479,0.211211714633518,0.413039460472886,0.375751490541393,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",36,2,0.32218806808716,"4","MA","A000148"
"Rep. Babin, Brian [R-TX-36]","115",23.8033,38.8724,47.0562,0.336530008589631,0.216922137571538,0.354248532788977,0.428828418328291,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",76,2,0.970894266985589,"36","TX","B001291"
"Rep. Babin, Brian [R-TX-36]","117",28.7399,41.5151,50.2106,0.252666112502716,0.23857330343824,0.344621747103117,0.416804119346835,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",76,6,0.97368294424122,"36","TX","B001291"
"Rep. Bacon, Don [R-NE-2]","117",39.8665,35.2817,57.5893,0.293485634793672,0.300340219590803,0.265799945456381,0.433857574858104,"prof","Republican","house of representatives","Committee on Agriculture","Male",61,4,0.638343477349169,"2","NE","B001298"
"Rep. Bacon, Don [R-NE-2]","118",32.3328,39.6574,50.5369,0.37783930934965,0.263883493243927,0.323663067998185,0.41245588720182,"prof","Republican","house of representatives","Committee on Armed Services","Male",61,6,0.686443983021116,"2","NE","B001298"
"Rep. Balderson, Troy [R-OH-12]","117",23.9193,37.6576,41.7521,0.376251001400301,0.231488148466443,0.364445786443998,0.404071871818397,"prof","Republican","house of representatives","Committee on Agriculture","Male",62,3,0.63142712896372,"12","OH","B001306"
"Rep. Balint, Becca [D-VT-At Large]","118",21.6247,48.8581,40.765,0.298237334890752,0.194382645636195,0.439181433210994,0.366433224477542,"dom","Democratic","house of representatives","Committee on the Judiciary","Female",56,0,0.178854752573583,"At Large","VT","B001318"
"Rep. Barr, Andy [R-KY-6]","115",19.0688,40.5151,36.1162,0.372517388545603,0.19925496731992,0.423353065031008,0.377387787942592,"dom","Republican","house of representatives","Committee on Financial Services","Male",51,4,0.871516711748572,"6","KY","B001282"
"Rep. Barr, Andy [R-KY-6]","116",16.8222,48.1666,42.0825,0.398916451327803,0.157111102809325,0.449852435744172,0.393029923789599,"dom","Republican","house of representatives","Committee on Financial Services","Male",51,6,0.767090684934958,"6","KY","B001282"
"Rep. Barr, Andy [R-KY-6]","117",27.6969,43.7025,51.514,0.314912150141525,0.225334500539399,0.35555174080215,0.419103995782438,"prof","Republican","house of representatives","Committee on Financial Services","Male",51,8,0.576662176856939,"6","KY","B001282"
"Rep. Barr, Andy [R-KY-6]","118",23.4435,50.4215,45.9966,0.371777905503846,0.195588404607321,0.42066503478184,0.383748229204731,"dom","Republican","house of representatives","Committee on Financial Services","Male",51,10,0.715087475085811,"6","KY","B001282"
"Rep. Barragán, Nanette Diaz [D-CA-44]","116",49.239,32.9798,65.2257,0.15442136146122,0.333949157853187,0.223675875549189,0.442374288376787,"prof","Democratic","house of representatives","Committee on Homeland Security","Female",48,2,0.169169131773314,"44","CA","B001300"
"Rep. Barragán, Nanette Diaz [D-CA-44]","118",41.1604,35.1621,56.1857,0.21853838718185,0.310623429351969,0.265356315420085,0.42401421790218,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Female",48,6,0.108232286401089,"44","CA","B001300"
"Rep. Bera, Ami [D-CA-6]","115",16.9711,45.6143,34.997,0.428194336443287,0.173915404913791,0.467443445289883,0.358640125022417,"dom","Democratic","house of representatives","Committee on Foreign Affairs","Male",59,4,0.443516398648151,"7","CA","B001287"
"Rep. Bera, Ami [D-CA-6]","116",16.8607,43.1287,37.6262,0.469204037564823,0.172725112123242,0.441820893748758,0.38545194527935,"dom","Democratic","house of representatives","Committee on Science, Space, and Technology","Male",59,6,0.382811891098113,"7","CA","B001287"
"Rep. Bera, Ami [D-CA-6]","117",25.7295,39.3472,49.3417,0.327766891968043,0.224872245086669,0.343889045720833,0.431239583178565,"prof","Democratic","house of representatives","Committee on Science, Space, and Technology","Male",59,8,0.22205853956696,"7","CA","B001287"
"Rep. Bera, Ami [D-CA-6]","118",24.2169,43.9798,46.6425,0.346709756440065,0.210877150512588,0.382969533842626,0.406155928000007,"prof","Democratic","house of representatives","Permanent Select Committee on Intelligence","Male",59,10,0.349465597399333,"6","CA","B001287"
"Rep. Bergman, Jack [R-MI-1]","115",17.0377,40.1604,34.2412,0.361624459116443,0.186327775554083,0.439202356970846,0.374468773854597,"dom","Republican","house of representatives","Committee on the Budget","Male",77,0,0.709404110391342,"1","MI","B001301"
"Rep. Bergman, Jack [R-MI-1]","116",17.1944,43.4059,39.4508,0.410086805184478,0.17185566618758,0.433836008291738,0.39430532706189,"dom","Republican","house of representatives","Committee on Armed Services","Male",77,2,0.673174675098906,"1","MI","B001301"
"Rep. Bergman, Jack [R-MI-1]","117",24.4339,46.0476,47.5884,0.327587408536365,0.206944536198079,0.390003201496064,0.403053109262487,"prof","Republican","house of representatives","Committee on Armed Services","Male",77,4,0.580023974449884,"1","MI","B001301"
"Rep. Bergman, Jack [R-MI-1]","118",21.8784,48.4606,47.5977,0.379685640951901,0.185508426073132,0.410900688924218,0.403584101748808,"dom","Republican","house of representatives","Committee on Armed Services","Male",77,6,0.677603671913228,"1","MI","B001301"
"Rep. Beyer, Donald S. [D-VA-8]","115",23.6831,33.7082,35.6641,0.313570159731151,0.254505380665711,0.362237978666472,0.383256640667817,"prof","Democratic","house of representatives","Committee on Natural Resources","Male",74,2,0.242568128976142,"8","VA","B001292"
"Rep. Beyer, Donald S. [D-VA-8]","116",31.8029,37.1904,49.1628,0.29663258678504,0.269160490504494,0.314757028637588,0.416084173536827,"prof","Democratic","house of representatives","Committee on Science, Space, and Technology","Male",74,4,0.248257117505797,"8","VA","B001292"
"Rep. Beyer, Donald S. [D-VA-8]","117",22.1868,44.691,46.1879,0.331720596221708,0.196228577796528,0.395264363058423,0.408503521391469,"prof","Democratic","house of representatives","Joint Economic Committee","Male",74,6,0.14354283233982,"8","VA","B001292"
"Rep. Beyer, Donald S. [D-VA-8]","118",26.2649,41.6867,48.4931,0.333218868282921,0.22555704601158,0.357995991226729,0.41644782153917,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",74,8,0.225829294176251,"8","VA","B001292"
"Rep. Bice, Stephanie I. [R-OK-5]","117",24.5508,38.8914,42.4131,0.383846430302128,0.231928581550234,0.367402578999575,0.400671673515658,"prof","Republican","house of representatives","Committee on Armed Services","Female",51,0,0.617712587189856,"5","OK","B000740"
"Rep. Bice, Stephanie I. [R-OK-5]","118",23.5925,48.6786,43.3255,0.323627216565882,0.204093372988479,0.421107541225261,0.37479908578626,"dom","Republican","house of representatives","Committee on Appropriations","Female",51,2,0.718002154331191,"5","OK","B000740"
"Rep. Biggs, Andy [R-AZ-5]","115",14.7893,39.3679,32.9085,0.347721369577752,0.169863287463864,0.45216209790515,0.377972317520407,"dom","Republican","house of representatives","Committee on the Judiciary","Male",66,0,0.877295335307143,"5","AZ","B001302"
"Rep. Biggs, Andy [R-AZ-5]","116",17.7701,47.1482,39.5753,0.380701005139123,0.170058405211395,0.451204422067849,0.378732387761606,"dom","Republican","house of representatives","Committee on the Judiciary","Male",66,2,0.795228953547654,"5","AZ","B001302"
"Rep. Biggs, Andy [R-AZ-5]","117",26.0939,42.7989,45.6884,0.312853986865271,0.227731828031876,0.373522997127814,0.398740811141744,"prof","Republican","house of representatives","Committee on Oversight and Accountability","Male",66,4,0.736356033609691,"5","AZ","B001302"
"Rep. Biggs, Andy [R-AZ-5]","118",23.7791,48.206,47.3538,0.358720263992445,0.199256238305403,0.403940696819908,0.396799713086971,"dom","Republican","house of representatives","Committee on Oversight and Accountability","Male",66,6,0.823403860905216,"5","AZ","B001302"
"Rep. Bilirakis, Gus M. [R-FL-12]","117",25.7249,46.3066,47.8448,0.326903496345197,0.214595199722381,0.386286208127705,0.399117757957363,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",61,14,0.659476749612805,"12","FL","B001257"
"Rep. Bishop, Dan [R-NC-8]","118",30.9387,41.5171,51.09,0.288272713886324,0.250422311995279,0.336045411388947,0.413529848372389,"prof","Republican","house of representatives","Committee on the Judiciary","Male",60,4,0.706946918610029,"8","NC","B001311"
"Rep. Bishop, Sanford D., Jr. [D-GA-2]","116",22.7015,37.975,41.8362,0.413717282575164,0.221449530401939,0.370440099421343,0.408105492756055,"prof","Democratic","house of representatives","Committee on Appropriations","Male",77,26,0.390667572055546,"2","GA","B000490"
"Rep. Bishop, Sanford D., Jr. [D-GA-2]","117",26.0071,36.3687,46.0099,0.284824552081794,0.239947779474381,0.335546401073934,0.424498438458664,"prof","Democratic","house of representatives","Committee on Agriculture","Male",77,28,0.277637022763797,"2","GA","B000490"
"Rep. Bishop, Sanford D., Jr. [D-GA-2]","118",23.0312,35.7311,43.3465,0.33896103617003,0.225555265016076,0.349931298838789,0.424512456798575,"prof","Democratic","house of representatives","Committee on Agriculture","Male",77,30,0.356366803987379,"2","GA","B000490"
"Rep. Black, Diane [R-TN-6]","115",23.3658,37.3455,45.7646,0.313989112763438,0.219446429762172,0.350740682650848,0.42981100923118,"prof","Republican","house of representatives",NA,"Female",73,6,0.775106820108758,"6","TN","B001273"
"Rep. Blumenauer, Earl [D-OR-3]","115",23.1512,28.8253,32.8483,0.319389183709815,0.272931223717732,0.339823611865939,0.387251058953625,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",76,22,0.224939467120738,"3","OR","B000574"
"Rep. Blumenauer, Earl [D-OR-3]","116",32.2058,39.2996,49.9987,0.339018450706851,0.26505958651567,0.32344284961812,0.411498386884382,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",76,24,0.0976977385430705,"3","OR","B000574"
"Rep. Blumenauer, Earl [D-OR-3]","117",29.5725,41.6172,47.2646,0.203938090568911,0.249654084838068,0.351336680345687,0.399012611657362,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",76,26,0.0409389638371259,"3","OR","B000574"
"Rep. Blumenauer, Earl [D-OR-3]","118",31.0618,39.0913,48.4848,0.244596471274456,0.261820872977875,0.32950177683972,0.408679878891684,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",76,28,0.184442689556903,"3","OR","B000574"
"Rep. Boebert, Lauren [R-CO-4]","117",24.1501,35.4481,41.5711,0.386505921280688,0.238710002649028,0.350384306686225,0.410906679107871,"prof","Republican","house of representatives","Committee on the Budget","Female",38,0,0.753366749539441,"3","CO","B000825"
"Rep. Boebert, Lauren [R-CO-4]","118",25.0684,43.442,46.6051,0.318999947199114,0.217766994423871,0.377376847814851,0.404854420378801,"prof","Republican","house of representatives","Committee on Natural Resources","Female",38,2,0.7906053967525,"3","CO","B000825"
"Rep. Bonamici, Suzanne [D-OR-1]","115",18.8659,39.1639,36.3356,0.354176048471465,0.199923912790069,0.415023938858946,0.385052148350985,"dom","Democratic","house of representatives","Committee on Education and the Workforce","Female",70,5,0.239541684824304,"1","OR","B001278"
"Rep. Bonamici, Suzanne [D-OR-1]","116",18.5949,42.0486,40.6049,0.399280094841946,0.183654784432865,0.415298096182488,0.401039218087649,"dom","Democratic","house of representatives","Committee on Education and the Workforce","Female",70,7,0.195484578008129,"1","OR","B001278"
"Rep. Bonamici, Suzanne [D-OR-1]","117",19.0826,45.7046,38.8682,0.31827152338226,0.184095824835658,0.440926605168259,0.374973711070678,"dom","Democratic","house of representatives","Select Committee on the Climate Crisis","Female",70,9,0.0833104652674583,"1","OR","B001278"
"Rep. Bost, Mike [R-IL-12]","116",18.5326,43.1901,38.895,0.402778187341957,0.184187719891073,0.429248245840705,0.386561052694349,"dom","Republican","house of representatives","Committee on Agriculture","Male",64,4,0.739378839613404,"12","IL","B001295"
"Rep. Bost, Mike [R-IL-12]","117",27.9152,38.355,45.552,0.247796936326693,0.249638266325412,0.342998642492663,0.407359514087492,"prof","Republican","house of representatives","Committee on Veterans' Affairs","Male",64,6,0.662130058289463,"12","IL","B001295"
"Rep. Bost, Mike [R-IL-12]","118",38.2459,34.3329,54.0589,0.186013556684558,0.302009665345315,0.27111056712835,0.42687739856915,"prof","Republican","house of representatives","Committee on Veterans' Affairs","Male",64,8,0.784640522624245,"12","IL","B001295"
"Rep. Bowman, Jamaal [D-NY-16]","117",30.7767,42.8102,48.3608,0.211516209011182,0.252374567952865,0.351051468447746,0.396567403453097,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Male",48,0,0.0607468970277125,"16","NY","B001223"
"Rep. Bowman, Jamaal [D-NY-16]","118",31.0748,41.2313,50.8077,0.266845403881919,0.252406302441148,0.334902878790586,0.412687569752311,"prof","Democratic","house of representatives","Committee on Science, Space, and Technology","Male",48,2,0.0736187629880394,"16","NY","B001223"
"Rep. Boyle, Brendan F. [D-PA-2]","115",22.1691,37.2361,37.7015,0.362679924535916,0.228295591460966,0.383454333879123,0.388246985284274,"prof","Democratic","house of representatives","Committee on the Budget","Male",47,2,0.345742520682813,"13","PA","B001296"
"Rep. Boyle, Brendan F. [D-PA-2]","116",30.5791,34.7693,47.7031,0.268640521690924,0.270489185863738,0.307553840696818,0.421960511662425,"prof","Democratic","house of representatives","Committee on the Budget","Male",47,4,0.302368085228266,"2","PA","B001296"
"Rep. Brady, Kevin [R-TX-8]","117",31.7633,42.9559,49.263,0.220385997711786,0.256191801262275,0.346467445002319,0.397338334039078,"prof","Republican","house of representatives","Committee on Ways and Means","Female",69,24,0.47309810778669,"8","TX","B000755"
"Rep. Brecheen, Josh [R-OK-2]","118",38.9299,34.6756,57.6877,0.193355044084147,0.296510941533193,0.26410791715952,0.439380379653798,"prof","Republican","house of representatives","Committee on the Budget","Male",45,0,0.722240038746652,"2","OK","B001317"
"Rep. Brindisi, Anthony [D-NY-22]","116",18.5559,46.1133,41.8625,0.399809757722207,0.174182447616383,0.432861109494477,0.392959258960269,"dom","Democratic","house of representatives","Committee on Agriculture","Male",46,0,0.574735264993051,"22","NY","B001308"
"Rep. Brooks, Mo [R-AL-5]","115",24.0477,35.2262,39.9602,0.395463570446731,0.242334249689621,0.354982586543268,0.402688202383064,"prof","Republican","house of representatives","Committee on Armed Services","Male",70,6,0.815761479297175,"5","AL","B001274"
"Rep. Brooks, Mo [R-AL-5]","116",18.995,45.8619,40.3601,0.301593402131374,0.180532177876706,0.435880425825938,0.383590247555758,"dom","Republican","house of representatives","Committee on Armed Services","Male",70,8,0.734323010848295,"5","AL","B001274"
"Rep. Brooks, Mo [R-AL-5]","117",29.3188,45.6099,49.589,0.3566482819716,0.235457949119085,0.366291032154336,0.398247003249324,"prof","Republican","house of representatives","Committee on Armed Services","Male",70,10,0.696010581606371,"5","AL","B001274"
"Rep. Brown, Anthony G. [D-MD-4]","116",37.2665,43.1328,61.9695,0.327724625025026,0.2617619561713,0.302967171672828,0.435277193805626,"prof","Democratic","house of representatives","Committee on Armed Services","Male",63,2,0.284371242763605,"4","MD","B001304"
"Rep. Brownley, Julia [D-CA-26]","118",26.7577,42.2017,46.9623,0.312998953547116,0.230826232257374,0.364054436885683,0.405121918817406,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Female",72,10,0.24251498950321,"26","CA","B001285"
"Rep. Buchanan, Vern [R-FL-16]","116",19.4421,44.0006,39.9248,0.406541582798318,0.188086254933829,0.425669452828729,0.38623945515053,"dom","Republican","house of representatives","Committee on Ways and Means","Male",73,12,0.558644981264433,"16","FL","B001260"
"Rep. Buck, Ken [R-CO-4]","115",15.3308,39.5085,33.2937,0.344488117510218,0.17394994406207,0.448280674522939,0.377764842840512,"dom","Republican","house of representatives","Committee on the Judiciary","Male",65,2,0.735421402233887,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","116",17.3718,45.7706,38.6212,0.396359435779076,0.170706565478396,0.449771579564896,0.379516941632658,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",65,4,0.688515108001131,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","117",25.1388,47.7246,47.9591,0.340022430096866,0.208064412003754,0.394998601250432,0.396939469733211,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",65,6,0.646894444515894,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","118",20.2835,45.0084,44.2413,0.353986537578239,0.185180620375848,0.410909529130787,0.403906198645895,"dom","Republican","house of representatives",NA,"Male",65,8,NA,"4","CO","B001297"
"Rep. Burchett, Tim [R-TN-2]","117",24.042,47.7488,45.9069,0.291201901044487,0.204268725270374,0.40568948129066,0.390040094173303,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",60,2,0.581113321940322,"2","TN","B001309"
"Rep. Burchett, Tim [R-TN-2]","118",27.0509,47.2835,47.0197,0.272737539983842,0.222908642634536,0.389632167654684,0.387458365676672,"dom","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",60,4,0.666389658354965,"2","TN","B001309"
"Rep. Burgess, Michael C. [R-TX-26]","115",23.5396,36.994,38.2158,0.407624258258914,0.238376661778883,0.374624302275655,0.386997010620803,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",74,14,0.742218419409009,"26","TX","B001248"
"Rep. Burgess, Michael C. [R-TX-26]","116",25.4598,53.207,44.6978,0.407478274474667,0.206378825657969,0.431299467269326,0.362323328285956,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",74,16,0.676108541209933,"26","TX","B001248"
"Rep. Burgess, Michael C. [R-TX-26]","117",23.446,46.2446,46.3927,0.292473270038975,0.2019761722216,0.398375300431588,0.399651111704556,"prof","Republican","house of representatives","Committee on the Budget","Male",74,18,0.649628055599597,"26","TX","B001248"
"Rep. Burgess, Michael C. [R-TX-26]","118",21.2794,46.8163,45.8631,0.372227885568764,0.186728560271677,0.410817048236647,0.402452636474522,"dom","Republican","house of representatives","Committee on Rules","Male",74,20,0.62887594430521,"26","TX","B001248"
"Rep. Burlison, Eric [R-MO-7]","118",38.7665,33.639,53.3714,0.211198551211307,0.308215638446396,0.267449108423466,0.424332867960171,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",48,0,0.728776206409821,"7","MO","B001316"
