"GEO_ID","NAME","C24010_001E","C24010_001M","C24010_002E","C24010_002M","C24010_003E","C24010_003M","C24010_004E","C24010_004M","C24010_005E","C24010_005M","C24010_006E","C24010_006M","C24010_007E","C24010_007M","C24010_008E","C24010_008M","C24010_009E","C24010_009M","C24010_010E","C24010_010M","C24010_011E","C24010_011M","C24010_012E","C24010_012M","C24010_013E","C24010_013M","C24010_014E","C24010_014M","C24010_015E","C24010_015M","C24010_016E","C24010_016M","C24010_017E","C24010_017M","C24010_018E","C24010_018M","C24010_019E","C24010_019M","C24010_020E","C24010_020M","C24010_021E","C24010_021M","C24010_022E","C24010_022M","C24010_023E","C24010_023M","C24010_024E","C24010_024M","C24010_025E","C24010_025M","C24010_026E","C24010_026M","C24010_027E","C24010_027M","C24010_028E","C24010_028M","C24010_029E","C24010_029M","C24010_030E","C24010_030M","C24010_031E","C24010_031M","C24010_032E","C24010_032M","C24010_033E","C24010_033M","C24010_034E","C24010_034M","C24010_035E","C24010_035M","C24010_036E","C24010_036M","C24010_037E","C24010_037M","C24010_038E","C24010_038M","C24010_039E","C24010_039M","C24010_040E","C24010_040M","C24010_041E","C24010_041M","C24010_042E","C24010_042M","C24010_043E","C24010_043M","C24010_044E","C24010_044M","C24010_045E","C24010_045M","C24010_046E","C24010_046M","C24010_047E","C24010_047M","C24010_048E","C24010_048M","C24010_049E","C24010_049M","C24010_050E","C24010_050M","C24010_051E","C24010_051M","C24010_052E","C24010_052M","C24010_053E","C24010_053M","C24010_054E","C24010_054M","C24010_055E","C24010_055M","C24010_056E","C24010_056M","C24010_057E","C24010_057M","C24010_058E","C24010_058M","C24010_059E","C24010_059M","C24010_060E","C24010_060M","C24010_061E","C24010_061M","C24010_062E","C24010_062M","C24010_063E","C24010_063M","C24010_064E","C24010_064M","C24010_065E","C24010_065M","C24010_066E","C24010_066M","C24010_067E","C24010_067M","C24010_068E","C24010_068M","C24010_069E","C24010_069M","C24010_070E","C24010_070M","C24010_071E","C24010_071M","C24010_072E","C24010_072M","C24010_073E","C24010_073M",
"5001500US0647","Congressional District 47 (115th Congress), California","361416","9322","188649","6376","67575","4192","29988","2601","20416","2234","9572","1503","17278","2076","7974","1602","8081","1408","1223","548","14166","1715","1628","532","1276","551","6071","1216","5191","1059","6143","1057","4009","896","2134","767","29732","3073","980","501","4530","1234","2850","1120","1680","726","11844","2052","7500","1512","4878","1302","35184","3392","21692","2476","13492","2115","22585","2171","526","276","14478","1844","7581","1218","33573","2984","16053","1934","9517","1651","8003","1277","172767","5711","71269","4077","28832","2573","17210","2275","11622","1756","5087","996","2688","737","1356","540","1043","297","23667","2422","3466","916","1363","408","15162","1887","3676","1080","13683","1835","9275","1675","4408","952","40898","2967","5528","1237","2922","1085","1177","626","1745","938","11183","1838","5736","1390","15529","2529","48434","3301","17736","2480","30698","2585","1130","530","392","368","600","376","138","130","11036","1772","6860","1461","1232","479","2944","760",
"5001500US0648","Congressional District 48 (115th Congress), California","369298","7693","195977","5685","90392","5182","47739","3733","35458","3210","12281","1873","18367","2424","9054","1678","7783","1406","1530","537","17969","2307","884","389","3483","1198","6161","1403","7441","1456","6317","1382","4837","1145","1480","602","25185","2595","1114","613","4512","1273","3338","1039","1174","555","9690","1879","7022","1465","2847","895","39911","3254","26344","2827","13567","1840","18367","2672","468","322","10056","2110","7843","1453","22122","2613","11230","1984","6190","1286","4702","1224","173321","5592","80156","4440","34949","3553","19874","2662","15075","2190","6796","1277","3183","1037","1906","693","1707","516","26080","2790","3323","1055","3501","913","13496","2141","5760","1291","12331","1538","8771","1252","3560","1065","32169","2925","4046","1068","444","252","246","210","198","170","8453","1465","4913","1234","14313","1977","52923","3897","24292","2728","28631","2798","898","541","86","103","227","229","585","483","7175","1487","5107","1201","1434","687","634","435",
"5001500US0649","Congressional District 49 (115th Congress), California","350744","7731","193107","5698","83187","4498","39129","3322","29262","2725","9867","2170","20643","2701","8599","1602","7748","1543","4296","1140","17025","2158","2308","1033","2777","859","4620","1290","7320","1536","6390","1569","4272","1257","2118","850","31433","3666","859","683","4577","1513","3552","1379","1025","491","9972","1679","12950","2301","3075","1215","34566","3805","23327","3175","11239","2232","23064","2699","1431","828","14874","2225","6759","1624","20857","2222","11111","2064","7230","1283","2516","897","157637","5342","74289","4378","29740","3018","19121","2398","10619","1946","6532","1454","3356","1055","886","589","2290","841","25215","3415","4175","1163","2457","740","14320","2455","4263","1274","12802","1800","9067","1460","3735","1257","30600","3369","3225","1108","991","655","814","632","177","146","10825","2381","4134","1363","11425","1539","44047","3389","17934","2249","26113","2995","1462","1009","945","855","42","70","475","509","7239","1352","4806","1315","1012","561","1421","799",
"5001500US0650","Congressional District 50 (115th Congress), California","362943","9115","199634","6005","61365","3375","31033","2115","24741","1869","6292","1235","14845","1751","6984","1227","6664","1333","1197","576","11521","1981","1526","713","873","449","4828","1087","4294","1159","3966","1252","1841","557","2125","1097","38017","3608","660","365","8201","1459","4362","1073","3839","1004","11583","1840","13246","2047","4327","1069","35614","3105","21824","2325","13790","2438","38183","3960","3023","1248","23057","3065","12103","2108","26455","3320","10532","1964","10651","2223","5272","1594","163309","6199","62723","3676","25135","2574","15102","2145","10033","1643","3325","885","1570","664","295","230","1460","598","22007","2600","3237","1208","1949","642","14491","2056","2330","674","12256","1808","7823","1334","4433","1290","40598","3734","5250","1335","1141","470","571","298","570","390","13149","2097","6677","1426","14381","2592","50399","3840","20535","2914","29864","2450","2132","1065","1030","636","330","276","772","644","7457","1616","3827","1124","2261","993","1369","644",
"5001500US0651","Congressional District 51 (115th Congress), California","299275","10095","164241","6292","31434","3016","15171","2137","11654","2045","3517","990","6640","1276","3337","972","2710","664","593","446","6850","1177","1656","674","565","300","3244","806","1385","611","2773","1098","718","560","2055","964","39181","3680","1816","845","6125","1488","3203","980","2922","983","15046","2786","12078","1952","4116","1259","26886","2826","13504","1751","13382","2093","36415","3097","3610","1230","22666","2916","10139","1981","30325","3263","12748","2086","10083","1733","7494","1728","135034","6284","37875","3023","12278","1534","7661","1262","4617","989","1696","730","723","398","569","517","404","301","16587","2299","4990","1338","1393","585","9168","1797","1036","511","7314","1423","3473","873","3841","1109","45275","3087","5855","1265","1780","761","1207","614","573","392","11568","2021","11918","1747","14154","1943","44243","3703","16957","2175","27286","3025","1347","577","946","459","353","284","48","80","6294","1187","3108","776","1631","611","1555","621",
"5001500US0652","Congressional District 52 (115th Congress), California","393429","11463","209849","7547","121778","6065","49344","4228","36073","3427","13271","2259","44923","4407","21094","2888","16657","2677","7172","1569","18673","2225","1532","875","4465","1055","6727","1305","5949","1525","8838","1628","6601","1411","2237","755","27837","2894","1177","596","3552","907","2335","790","1217","556","14528","1905","4192","1475","4388","1564","31884","3597","20390","3081","11494","2131","12312","2076","0","210","7749","1549","4563","1395","16038","2358","6781","1638","6362","1112","2895","1057","183580","6918","105879","5006","39465","3760","24098","2818","15367","1989","15874","2514","6103","1565","3734","1032","6037","1556","28443","2746","3377","901","4635","1044","14449","2243","5982","1360","22097","2321","17749","2074","4348","1038","25655","2892","2920","756","414","224","309","190","105","124","8496","1770","1980","880","11845","2038","44806","3546","18870","2727","25936","2580","492","417","0","210","156","160","336","381","6748","1703","4170","1291","1919","863","659","410",
"5001500US0653","Congressional District 53 (115th Congress), California","393129","11874","203709","7034","82318","4366","36584","3539","24377","3015","12207","2082","21910","2678","11369","2378","8342","1443","2199","860","16375","2025","2308","653","1635","519","6347","1304","6085","1299","7449","1264","4964","1046","2485","839","40360","3765","2564","1032","7094","1538","2669","768","4425","1367","16518","2620","8711","2224","5473","1371","36941","4037","20694","2913","16247","2335","23370","2952","469","326","11268","1854","11633","2169","20720","2767","7947","1608","8210","1545","4563","1273","189420","7381","88668","4991","32396","3015","19010","2372","13386","2252","6738","1360","2692","967","1678","650","2368","814","32359","3145","6171","1540","2741","770","18181","2236","5266","1382","17175","2332","9970","1534","7205","1796","38423","3879","4972","1463","2256","888","1649","800","607","364","13020","2500","4819","1417","13356","2014","54080","4058","22009","2630","32071","2972","647","415","249","347","302","202","96","113","7602","1875","4385","1593","2421","1046","796","543",
"5001500US0801","Congressional District 1 (115th Congress), Colorado","472153","6057","251714","4437","111643","4270","55035","3825","37563","3103","17472","2204","28311","2405","17112","1965","8338","1409","2861","737","21112","2286","2153","892","4625","951","7115","1165","7219","1527","7185","1238","5876","1087","1309","609","30342","3386","1155","685","3888","997","2554","836","1334","561","14042","2093","8491","1663","2766","909","46113","3137","27787","2913","18326","2413","38103","3068","911","526","27384","2720","9808","1625","25513","3035","9087","1808","10085","1692","6341","1448","220439","4711","110347","4616","44304","2760","26922","2358","17382","1913","10819","1769","5431","1323","2457","867","2931","751","33483","2878","6367","1275","4839","977","15151","1919","7126","1369","21741","2437","16774","1953","4967","1196","43093","3215","4491","1089","2647","943","1557","728","1090","472","17649","2291","8222","1612","10084","1564","56257","3797","21416","2313","34841","2946","1917","822","72","122","1498","779","347","232","8825","1648","4002","1188","2851","957","1972","839",
"5001500US0802","Congressional District 2 (115th Congress), Colorado","436457","6303","234551","4459","111503","4192","45976","2920","35110","2562","10866","1362","38701","3305","19066","2206","12847","1633","6788","1408","20734","2187","1775","641","1972","498","10583","1629","6404","1126","6092","1088","4643","878","1449","528","27884","3124","1703","710","5243","1543","3622","1410","1621","614","11730","1906","5748","1321","3460","1068","37466","3129","24208","2639","13258","1742","29051","2652","2090","820","16898","2475","10063","1583","28647","3287","12186","2083","11818","2455","4643","1195","201906","4626","104962","4086","39221","2892","25939","2355","13282","1814","12027","1610","4900","863","2602","711","4525","1016","32062","2636","4557","1072","2439","734","19680","2247","5386","1054","21652","2326","17173","2010","4479","1215","36832","3574","5149","1161","1779","856","1292","789","487","347","13716","2425","4736","1061","11452","2018","51819","3923","18541","2243","33278","3132","1558","724","49","80","1084","672","425","254","6735","1718","3365","1029","1947","702","1423","1040",
"5001500US0803","Congressional District 3 (115th Congress), Colorado","353056","6338","189749","4246","60114","3683","31842","2727","26294","2552","5548","1270","9296","1544","2776","907","4767","1138","1753","660","13472","1890","2747","954","1731","787","5482","1135","3512","888","5504","1268","4310","1201","1194","600","29790","2753","352","251","6835","1205","3184","921","3651","880","12365","1781","7154","1338","3084","1015","28193","2732","18304","2282","9889","1700","44405","3813","3640","1183","30553","3420","10212","1711","27247","2847","10814","1650","10632","2002","5801","1445","163307","4708","62353","3268","22009","2277","16674","2138","5335","1009","3373","835","1211","445","578","272","1584","605","24435","2406","4349","1128","1695","695","13200","1899","5191","1286","12536","1608","8645","1392","3891","853","41376","3204","7817","1300","1828","613","867","334","961","497","13172","1941","7907","1370","10652","1507","49003","3048","17103","2419","31900","3092","2444","846","1496","627","853","505","95","104","8131","1464","5012","1075","1756","809","1363","615",
"5001500US0804","Congressional District 4 (115th Congress), Colorado","413355","6366","227195","4343","87387","3694","47720","3235","36510","2816","11210","1797","23561","2171","13072","2181","8155","1444","2334","634","11499","1617","2009","571","1406","526","4918","979","3166","797","4607","901","2978","769","1629","729","29274","2778","1216","690","6988","1104","3399","830","3589","772","8765","1266","9346","1609","2959","1106","33653","3204","20980","2339","12673","1744","42381","3106","4956","1073","26351","2816","11074","1723","34500","2393","14669","1749","13912","1752","5919","1026","186160","4189","77969","3567","30660","2390","18598","1842","12062","1583","5701","922","2897","670","1440","564","1364","483","26110","2349","4065","778","2310","675","15679","1835","4056","818","15498","2042","10839","1581","4659","1110","37085","2788","8741","1374","1646","570","776","368","870","437","10628","1538","5478","1192","10592","1435","59696","3659","21482","2452","38214","3192","2382","629","1157","580","809","426","416","288","9028","1373","4288","1101","2729","704","2011","737",
"5001500US0805","Congressional District 5 (115th Congress), Colorado","360364","7468","189399","4990","72414","3659","31444","2704","23330","2347","8114","1536","21162","2301","12966","1534","7060","1147","1136","533","14611","2163","3075","1021","960","416","6484","1484","4092","878","5197","1200","3912","1000","1285","622","29593","2583","1531","833","7015","1472","3457","897","3558","958","12265","2035","5736","1164","3046","1041","30028","3217","16667","2182","13361","2382","31489","3140","1511","725","18568","2444","11410","1877","25875","2933","9793","1784","10761","1921","5321","1722","170965","4410","72884","3822","24991","2456","15104","1995","9887","1863","5094","983","2935","666","1438","623","721","557","26901","2603","5385","1520","862","487","17154","2234","3500","1000","15898","1948","10649","1786","5249","1088","36852","3152","6902","1426","2007","738","1072","597","935","512","12484","1855","5694","1582","9765","1783","50767","3547","18326","2304","32441","2884","2316","1050","506","421","894","584","916","792","8146","1582","4251","1010","2232","925","1663","766",
"5001500US0806","Congressional District 6 (115th Congress), Colorado","434186","6410","230401","4367","92825","3675","43745","3018","31460","2626","12285","1605","28932","2446","18043","1862","8736","1359","2153","626","14117","1696","1458","444","2203","630","5648","1137","4808","828","6031","1106","4474","840","1557","688","34593","3178","2433","955","6531","1289","3764","867","2767","975","14363","2209","7919","1442","3347","1098","40139","3097","22195","2208","17944","2471","31093","2785","848","524","20807","2391","9438","1515","31751","2852","10537","1848","13159","2032","8055","1646","203785","4296","89348","3851","34489","3086","21058","2282","13431","1814","9195","1197","5192","883","1956","586","2047","542","28951","2444","4303","1057","3910","974","16715","2174","4023","946","16713","1705","11640","1518","5073","1053","39154","3033","5913","1299","3023","1012","2066","794","957","501","12028","1825","6034","1187","12156","1740","64514","4347","23068","2662","41446","3434","1803","816","465","350","813","611","525","351","8966","1341","4008","1033","2195","733","2763","815",
"5001500US0807","Congressional District 7 (115th Congress), Colorado","430355","6852","230044","4163","79655","3702","39903","2903","29431","2678","10472","1539","22904","2316","11781","1604","8665","1711","2458","788","12947","1911","1932","629","956","441","5675","1148","4384","1114","3901","1034","2510","737","1391","657","33378","3241","785","418","7225","1317","3944","1033","3281","894","13020","1979","8589","1835","3759","1060","39014","2899","24125","2043","14889","2033","42293","3671","1006","704","29658","2898","11629","1771","35704","3356","12737","2090","16752","2049","6215","1287","200311","4727","82987","4324","33364","2821","19822","2114","13542","1689","8986","1220","3697","818","2257","747","3032","909","23523","2189","3339","734","2044","742","14416","1753","3724","862","17114","1982","10124","1541","6990","1518","43081","3858","6851","1259","2658","843","2061","773","597","344","13649","2304","7686","1681","12237","1943","62817","3513","21475","2356","41342","2871","1908","806","923","647","667","360","318","307","9518","1722","5751","1439","2005","925","1762","606",
"5001500US0901","Congressional District 1 (115th Congress), Connecticut","357614","7491","180950","5198","72865","3819","32849","3051","22471","2235","10378","1778","19824","2344","10697","1839","8240","1533","887","430","14487","2026","1923","657","2555","846","5994","1322","4015","993","5705","1300","4430","1064","1275","731","28902","3276","1839","840","6096","1168","2907","814","3189","1019","8561","1617","8539","1976","3867","1045","30765","3147","15486","2456","15279","2175","22189","2882","0","207","14666","2774","7523","1555","26229","2688","12581","1928","8878","1479","4770","1295","176664","5240","83263","4616","29495","2798","16024","2053","13471","1866","6602","1310","3734","969","1321","503","1547","581","28764","2291","5995","1119","3299","877","16392","2115","3078","1101","18402","2093","12635","1683","5767","1282","36481","3111","8664","1512","1343","555","1072","527","271","207","8785","1618","5441","1609","12248","2099","48749","3318","16321","2361","32428","2653","1251","672","249","200","561","565","441","299","6920","1507","3975","1198","1524","703","1421","792",
"5001500US0902","Congressional District 2 (115th Congress), Connecticut","354505","6973","181133","4164","71878","3731","32947","3008","24193","2617","8754","1421","17227","1966","7087","1344","8614","1367","1526","522","16572","2050","1721","666","1916","586","8377","1439","4558","1107","5132","1057","3769","761","1363","690","26468","2731","715","343","7241","1467","3427","995","3814","1046","7290","1483","6706","1456","4516","1083","24249","2189","14616","1718","9633","1557","27514","2290","501","397","16743","2068","10270","1285","31024","2749","15845","2177","9127","1558","6052","1524","173372","4716","79338","3688","27142","2744","15880","2195","11262","1693","5924","1165","2216","710","1548","506","2160","849","28141","2753","5026","1062","1596","477","18394","2155","3125","813","18131","1720","13262","1588","4869","1096","36489","3482","6621","1332","1068","401","696","355","372","205","11915","2154","3916","970","12969","2222","49676","3158","17078","2243","32598","2611","1003","529","195","165","607","483","201","176","6866","1366","3795","1004","2002","750","1069","432",
"5001500US0903","Congressional District 3 (115th Congress), Connecticut","362363","7834","178642","4793","66542","3800","29721","2690","22242","2457","7479","1241","13805","1629","4880","1068","6450","1358","2475","715","16352","1947","2025","760","1674","642","8208","1247","4445","1092","6664","1359","4629","1069","2035","823","26990","3403","1500","765","6477","1210","3508","907","2969","918","6912","1741","7745","1613","4356","1585","34919","2925","20218","2446","14701","2311","25488","2947","159","162","15905","2448","9424","1600","24703","2517","11107","1619","8636","1961","4960","1394","183721","5022","86566","4797","26163","2718","15744","2071","10419","1668","7002","1215","2628","903","1136","479","3238","810","33142","3056","5104","1385","2562","793","22155","2315","3321","801","20259","2424","14399","2067","5860","1594","39454","3163","12183","2303","1373","600","838","457","535","353","8079","1405","4666","1077","13153","2264","49673","3552","16939","2188","32734","2499","631","316","186","148","160","160","285","233","7397","1362","4330","1014","2085","791","982","585",
"5001500US0904","Congressional District 4 (115th Congress), Connecticut","365899","6935","192354","4451","88687","3647","53541","3037","36640","2827","16901","1680","13609","1741","7949","1305","3595","857","2065","737","17169","1777","1372","445","3901","891","5870","1117","6026","1273","4368","823","3381","717","987","506","30315","3606","772","530","3032","811","1960","649","1072","516","11401","2633","12394","2115","2716","956","32871","2909","21784","2175","11087","1800","24053","2851","247","331","16958","2549","6848","1332","16428","2268","7074","1632","5189","1018","4165","1233","173545","4784","82711","3563","34400","2302","19674","1850","14726","1677","4948","1076","2566","726","999","575","1383","541","29782","2329","3570","869","2807","708","18351","1963","5054","1033","13581","1890","10125","1641","3456","970","38784","3493","7840","1609","646","338","646","338","0","207","8530","1437","9097","1871","12671","2040","44507","2949","15396","1866","29111","2259","773","429","118","101","65","105","590","425","6770","1532","4103","1079","1563","786","1104","644",
"5001500US0905","Congressional District 5 (115th Congress), Connecticut","364642","9556","189921","6734","71890","4443","34737","2654","24026","2090","10711","1670","16136","2253","7998","1553","6261","1414","1877","717","14860","1901","2532","846","2407","683","5352","1010","4569","954","6157","1458","3952","927","2205","1007","28107","2937","1186","499","4586","1081","1979","676","2607","820","8442","1887","10823","1825","3070","949","31469","2892","19112","2001","12357","2208","28806","3197","0","207","19208","3185","9598","1786","29649","3480","15420","2103","8834","1740","5395","1453","174721","5653","83371","4374","27796","2223","17618","2033","10178","1695","6041","1213","3497","872","827","442","1717","533","30781","2897","5795","1422","1673","590","19546","2149","3767","949","18753","2518","12938","1795","5815","1493","35209","3362","9535","1718","385","277","215","206","170","198","9336","1850","5685","1433","10268","1753","46509","3553","17169","2207","29340","3077","1274","614","488","353","681","486","105","128","8358","1513","6110","1283","1536","648","712","444",
"5001500US1000","Congressional District (at Large) (115th Congress), Delaware","436376","6831","223263","3946","80439","3822","40158","2997","30054","2639","10104","1582","19630","2262","9917","1573","6132","1258","3581","955","14975","1997","2999","1051","1760","561","6794","1445","3422","957","5676","1080","4668","1025","1008","515","30258","2733","1426","783","7490","1386","3884","949","3606","989","9308","1640","8127","1642","3907","985","37971","3549","21016","2405","16955","2127","35204","3249","2189","1057","21097","2654","11918","1672","39391","3198","12701","1982","17525","2361","9165","1755","213113","4759","96979","4528","33884","3081","20380","2341","13504","1704","6432","1394","3782","1006","690","439","1960","819","34234","2829","8123","1628","3391","888","19005","1967","3715","974","22429","2346","14512","1937","7917","1339","38838","3401","8988","1988","2945","1010","1896","897","1049","493","12125","2034","4121","1066","10659","1595","64635","4083","23758","2552","40877","3159","1664","792","551","438","762","656","351","281","10997","1791","6175","1301","2548","937","2274","842",
"5001500US1198","Delegate District (at Large) (115th Congress), District of Columbia","378780","6053","182464","3958","116177","4002","49406","3520","32042","2861","17364","2257","25558","2653","15570","2277","4140","892","5848","1210","37086","3016","2400","683","14534","1776","9244","1730","10908","1661","4127","1087","3331","877","796","539","23240","2493","445","360","3756","1094","2674","954","1082","540","10077","1783","6003","1450","2959","997","22772","2519","10014","1671","12758","1737","9669","2167","0","208","7144","1902","2525","994","10606","2035","1440","567","6074","1515","3092","1202","196316","4863","123714","4299","55483","2802","33297","2426","22186","2098","19366","1961","10403","1545","1529","590","7434","1220","41526","3106","6003","1443","12353","1709","12039","1776","11131","1624","7339","1375","6224","1254","1115","521","31202","3221","3407","1077","5162","2138","4410","2005","752","499","7529","1525","7184","1526","7920","1341","37583","3105","10737","1671","26846","2607","458","334","0","208","105","173","353","282","3359","905","630","369","1209","608","1520","659",
"5001500US1201","Congressional District 1 (115th Congress), Florida","339861","5650","178578","4555","56600","3980","28425","3298","22991","2906","5434","1310","12643","1914","5363","1196","6443","1616","837","391","10139","1918","1056","494","2512","992","4286","992","2285","1148","5393","1463","3737","1229","1656","626","31309","3585","812","426","6977","1346","3520","1040","3457","998","12678","2377","8639","1797","2203","782","36440","4344","22261","3298","14179","2472","32281","3484","1262","766","16920","2534","14099","2417","21948","3002","6617","1608","11217","2097","4114","1205","161283","3886","63913","3544","22222","2247","14591","1887","7631","1408","2541","759","1637","627","427","286","477","427","22165","2149","2388","1040","2452","879","13338","1795","3987","1172","16985","2389","11615","2220","5370","1203","33637","3347","6051","1379","2416","1095","836","479","1580","1029","12851","2579","4725","990","7594","1665","56354","3673","24196","2857","32158","2744","1015","526","116","141","504","355","395","378","6364","1410","3291","902","2283","758","790","569",
"5001500US1202","Congressional District 2 (115th Congress), Florida","290713","7648","152917","5360","49272","3993","24343","2690","18161","2328","6182","1459","9607","1621","4382","989","3713","1110","1512","674","12286","1870","1935","667","2871","1059","5305","1261","2175","762","3036","872","1999","669","1037","534","27381","3155","853","501","7474","1668","2753","865","4721","1371","8311","1537","7848","1690","2895","1159","23600","2998","14734","2429","8866","1990","30409","3335","3872","1353","15881","2093","10656","2025","22255","2556","7137","1192","10868","2022","4250","1174","137796","5354","55232","3848","17558","2091","12126","1657","5432","1258","4026","946","1877","607","797","436","1352","681","20467","2319","3521","1305","1639","517","13330","1876","1977","674","13181","1870","8206","1491","4975","1158","29221","3174","4628","1178","2793","1120","486","352","2307","1033","11694","2213","5386","1443","4720","1353","47641","3512","17278","2316","30363","2889","1185","537","295","277","449","302","441","316","4517","1083","2473","798","1459","658","585","415",
"5001500US1203","Congressional District 3 (115th Congress), Florida","321154","8617","166323","5992","55145","4158","22939","2734","18726","2535","4213","1222","9589","1701","4411","975","3258","1194","1920","1050","14747","2337","2107","645","1289","752","8178","1877","3173","1169","7870","1572","5842","1458","2028","656","31639","3974","931","654","6133","1662","2861","1178","3272","1096","12001","2776","8960","2097","3614","1184","30709","3009","17443","2539","13266","2301","26239","3020","2207","902","14531","2365","9501","1954","22591","2852","8556","1870","10222","1943","3813","1153","154831","5816","69335","4329","18686","2616","11864","1995","6822","1502","4615","1732","1909","810","662","464","2044","1241","25826","2937","3980","1087","2310","916","17161","2390","2375","966","20208","2690","12779","2131","7429","1895","34145","4226","7662","1873","2049","817","911","486","1138","718","10146","1916","6089","1787","8199","2047","46068","3883","18344","2606","27724","3110","821","486","337","226","484","400","0","226","4462","1121","2832","904","1220","563","410","320",
"5001500US1204","Congressional District 4 (115th Congress), Florida","396928","10071","209258","6517","86899","4486","42902","3643","30490","3008","12412","2148","21794","3044","13197","2230","6393","1638","2204","1292","12915","1790","1517","695","2531","948","4149","953","4718","1305","9288","1970","6800","1441","2488","1082","29398","3467","1114","668","3938","908","2163","842","1775","548","14728","2847","6751","1594","2867","1126","39511","3387","23404","2705","16107","2180","29838","3720","1295","1006","17519","2893","11024","2121","23612","3150","9439","2036","8955","1901","5218","1621","187670","6170","90528","4886","35718","3485","21208","2289","14510","2384","6877","1502","5011","1392","987","788","879","414","26081","2918","3336","1097","2340","889","15616","2181","4789","1302","21852","3032","16306","2506","5546","1757","32127","3620","5217","1201","1281","588","943","507","338","382","9958","2046","4961","1379","10710","2094","57394","4627","19796","2701","37598","3685","1132","658","506","464","522","465","104","133","6489","1367","3043","978","2299","1106","1147","632",
"5001500US1205","Congressional District 5 (115th Congress), Florida","318365","10442","154535","6268","41130","4091","19259","2830","12204","1859","7055","2001","8211","1576","5659","1233","2015","763","537","342","10512","2094","3165","997","1112","459","3277","943","2958","1212","3148","907","1644","752","1504","727","29922","3651","1870","938","6945","1582","3556","1166","3389","1209","10871","2405","7791","1752","2445","798","29066","3203","14139","2147","14927","2378","25789","3543","1070","621","15993","2906","8726","1869","28628","3232","8619","1379","11236","2151","8773","2041","163830","6599","54338","4441","16423","2147","8614","1624","7809","1554","4026","1056","2922","852","237","193","867","489","21178","2747","3836","1054","1771","645","13970","2243","1601","748","12711","2173","7519","1491","5192","1449","41683","3496","8269","1501","3729","1080","2017","802","1712","669","14170","2775","4837","1173","10678","2071","59346","4583","20927","2554","38419","3571","1639","895","337","437","647","372","655","580","6824","1471","2829","897","1628","595","2367","957",
"5001500US1206","Congressional District 6 (115th Congress), Florida","317464","7787","164113","5198","44432","3213","22431","2539","17478","2429","4953","1048","8793","2111","4395","1770","3694","1044","704","419","8659","1376","1343","514","1665","714","3636","915","2015","676","4549","1095","2929","922","1620","596","29179","3016","1608","992","7123","1327","4349","1112","2774","930","9745","1856","8347","1404","2356","961","35421","3669","20253","2833","15168","2539","30099","3000","783","494","16641","2427","12675","2154","24982","3194","8964","1479","10255","2139","5763","1350","153351","4969","59008","3646","19573","1869","13080","1768","6493","1309","1877","647","1176","528","366","231","335","240","21402","2692","3336","904","1848","712","13883","2362","2335","633","16156","2341","12011","2138","4145","946","36652","3446","7746","1735","1678","1012","1074","949","604","428","14221","2667","4311","1148","8696","1485","48107","3512","18963","2698","29144","2747","1311","780","279","247","319","261","713","585","8273","2160","4444","1405","3317","1490","512","345",
"5001500US1207","Congressional District 7 (115th Congress), Florida","390986","9191","202622","6559","90087","4531","43810","3360","30642","2889","13168","2133","22655","2730","12022","1834","8923","1545","1710","1104","15473","1955","2006","740","3157","1097","5656","1339","4654","1010","8149","1708","5334","1434","2815","1058","28732","3631","1552","762","5612","1263","3299","997","2313","730","13182","2288","5775","1280","2611","892","38822","3400","24930","2763","13892","2036","22109","2841","11","24","12688","2252","9410","1914","22872","3334","8019","1941","9496","1651","5357","1720","188364","6095","88267","5845","33952","3258","20164","2501","13788","2389","8140","1468","4818","1147","1695","729","1627","615","27364","3131","3839","1281","2926","1030","16137","2669","4462","1320","18811","2824","11989","2296","6822","1700","32911","3320","6079","1733","1564","668","478","341","1086","580","12192","1987","4196","1143","8880","1825","58413","4394","21152","2514","37261","3617","1493","751","0","226","830","602","663","495","7280","2629","3776","1962","2667","1502","837","348",
"5001500US1208","Congressional District 8 (115th Congress), Florida","320196","7614","168367","5086","62242","4538","28051","3460","21229","2843","6822","1880","17382","2268","7130","1650","9308","1463","944","429","10815","2374","1823","845","1144","521","2551","732","5297","1984","5994","1194","4075","843","1919","803","25440","2931","1145","930","5496","1369","3247","1013","2249","813","10066","2243","6241","1620","2492","900","28087","3190","18366","2708","9721","1891","30079","3533","941","662","19369","3114","9769","1869","22519","3176","8628","1823","7511","1701","6380","2201","151829","5212","61192","4138","19098","2080","12073","1649","7025","1490","5054","1257","2340","779","1614","673","1100","626","19156","2241","2876","1044","2749","920","10772","1840","2759","1045","17884","2710","12127","2320","5757","1301","33793","3561","8727","2145","1461","725","724","517","737","460","14230","2534","3490","1132","5885","1378","49790","4596","21916","3051","27874","2991","1394","937","258","247","227","252","909","909","5660","1405","2963","1044","1139","596","1558","844",
