"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Health",118,"Committee on Commerce, Science, and Transportation",0,0.183171445001543,2.1014,3.5166,2.8557,0.247990842253089,0.415001711176936,0.337007446569975,"dom"
"Health",118,"Committee on Education and the Workforce",4,0.158032462975284,2.0882,3.7906,2.9818,0.235672527819786,0.427803986186037,0.336523485994176,"dom"
"Health",118,"Committee on Energy and Commerce",5,0.254846995627529,8.0484,28.6589,27.7888,0.124788940726649,0.444350898736513,0.430860160536839,"dom"
"Health",118,"Committee on Energy and Natural Resources",0,0.158143898228918,0.7003,1.8143,1.2548,0.185785536159601,0.481323287525866,0.332891176314533,"dom"
"Health",118,"Committee on Environment and Public Works",0,0.156035264421419,1.0401,1.8914,1.6039,0.229329276359307,0.417030471402743,0.35364025223795,"dom"
"Health",118,"Committee on Ethics",0,0.175353802932961,0.2321,0.6642,0.471,0.169750603378922,0.485774884809479,0.3444745118116,"dom"
"Health",118,"Committee on Finance",0,0.076841822534532,0.7459,1.7255,1.3868,0.19332849515318,0.447229277901612,0.359442226945208,"dom"
"Health",118,"Committee on Financial Services",4,0.167026434156584,9.625,18.8463,13.9997,0.226625226625227,0.443745143745144,0.32962962962963,"dom"
"Health",118,"Committee on Foreign Affairs",0,0.141998722754526,1.2078,2.824,1.5156,0.217723618271623,0.509067310812272,0.273209070916105,"dom"
"Health",118,"Committee on Foreign Relations",0,0.137954617735661,0.6506,1.039,0.9409,0.247329405056073,0.394981942596465,0.357688652347462,"dom"
"Health",118,"Committee on Health, Education, Labor, and Pensions",1,0.228205223596794,0.2756,2.357,1.9669,0.0599195564735297,0.512447005109251,0.427633438417219,"dom"
"Health",118,"Committee on Homeland Security",0,0.149278774519308,1.0096,2.1481,1.2403,0.229558890404729,0.488426557526148,0.282014552069122,"dom"
"Health",118,"Committee on Homeland Security and Governmental Affairs",2,0.289783983984866,1.3983,1.338,1.9946,0.295567439599231,0.282821450463971,0.421611109936799,"prof"
"Health",118,"Committee on House Administration",0,0.208262821500307,0.6515,1.3076,1.2691,0.201815253082213,0.405055448856948,0.393129298060839,"dom"
"Health",118,"Committee on Indian Affairs",0,0.106117756378256,0.5343,0.9847,0.8375,0.226734563971992,0.417865478463823,0.355399957564184,"dom"
"Health",118,"Committee on Natural Resources",5,0.161194129087119,12.9208,18.8919,17.3968,0.262567187230108,0.383907578821162,0.353525233948729,"dom"
"Health",118,"Committee on Oversight and Accountability",2,0.159406505689346,2.213,5.7439,3.77,0.188711424161543,0.489805489941928,0.321483085896529,"dom"
"Health",118,"Committee on Rules",0,0.105230236929695,1.1728,1.7663,1.3789,0.271607225567392,0.409055118110236,0.319337656322371,"dom"
"Health",118,"Committee on Rules and Administration",0,0.0731198390285293,0.5075,0.402,0.4751,0.366531850353893,0.290336559295103,0.343131590351004,"intl"
"Health",118,"Committee on Science, Space, and Technology",3,0.164935093666537,4.1713,7.6901,6.1632,0.231422611320085,0.426644696692298,0.341932691987617,"dom"
"Health",118,"Committee on Small Business",0,0.207102920019495,0.107,0.8034,0.4153,0.0807120766387569,0.60601946141661,0.313268461944633,"dom"
"Health",118,"Committee on Small Business and Entrepreneurship",1,0.345024506726522,2.0554,1.1193,2.5427,0.359499073005212,0.195770804911323,0.444730122083465,"prof"
"Health",118,"Committee on Transportation and Infrastructure",6,0.183679189756066,18.0314,20.4487,24.1575,0.287868628427654,0.326460464641046,0.3856709069313,"prof"
"Health",118,"Committee on Veterans' Affairs",4,0.13937726148737,3.7141,5.7469,5.6601,0.245623664945011,0.380058329089815,0.374318005965175,"dom"
"Health",118,"Committee on Ways and Means",7,0.1342547691079,9.5941,17.4377,16.7526,0.219121422241712,0.398262851609249,0.382615726149039,"dom"
"Health",118,"Committee on the Budget",1,0.192795091585733,1.2014,1.6512,1.4872,0.276833033780359,0.380478363058205,0.342688603161436,"dom"
"Health",118,"Committee on the Judiciary",3,0.14894487965146,5.0831,8.2803,7.3226,0.245726578362177,0.400285217055013,0.35398820458281,"dom"
"Health",118,"Joint Committee on Printing",1,0.202200787822813,1.4614,2.0471,2.1895,0.256475956475957,0.359266409266409,0.384257634257634,"prof"
"Health",118,"Joint Committee on Taxation",0,0.341666465328791,0.8598,0.7859,1.1985,0.302299416356093,0.276316714717671,0.421383868926236,"prof"
"Health",118,"Joint Committee on the Library",1,0.251394232490402,2.1039,1.7366,2.8896,0.31261051098795,0.258034798888575,0.429354690123475,"prof"
"Health",118,"Joint Economic Committee",3,0.197116758344024,4.5617,5.3427,6.0182,0.2864921558037,0.335541934106239,0.377965910090061,"prof"
"Health",118,"Permanent Select Committee on Intelligence",0,0.200424293586755,3.19,4.5761,4.4592,0.260934292001014,0.374313922766721,0.364751785232264,"dom"
"Health",118,"Select Committee on Ethics",1,0.240283995517218,1.1616,1.3451,1.5763,0.284496693607641,0.329439137888807,0.386064168503551,"prof"
"Health",118,"Select Committee on Intelligence",1,0.205688239876369,1.2223,2.7935,2.4306,0.18960970464135,0.43334264085381,0.37704765450484,"dom"
"Health",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party",0,0.1679090006979,1.0464,0.5928,1.1833,0.370735163861825,0.210026572187777,0.419238263950399,"prof"
"Health",118,"Select Subcommittee on the Coronavirus Pandemic",0,0.131351978384766,0.179,0.6172,0.3745,0.152899974374306,0.527205945161015,0.319894080464679,"dom"
"Health",118,"Select Subcommittee on the Weaponization of the Federal Government",1,0.0570588875698656,0.3674,0.4537,0.5795,0.262316150221334,0.323932600314151,0.413751249464515,"prof"
"Health",118,"Special Committee on Aging",1,0.0893468627152506,0.8684,0.8466,0.9988,0.319994104208121,0.311961087773602,0.368044808018277,"prof"
"Health",118,NA,7,0.129129695630392,3.9108,8.377,5.7193,0.217181000827451,0.465205391206802,0.317613607965747,"dom"
"Housing and Community Development",115,"Committee on Agriculture",0,0.0563001678359378,5.7603,34.7485,29.3521,0.0824538475742511,0.497395538849342,0.420150613576407,"dom"
"Housing and Community Development",115,"Committee on Agriculture, Nutrition, and Forestry",0,0.046066518523706,1.1167,8.5424,7.0984,0.0666388184395047,0.509765776517977,0.423595405042518,"dom"
"Housing and Community Development",115,"Committee on Appropriations",0,0.0614131723368837,10.1963,56.3347,46.6801,0.090064490142751,0.497607566749197,0.412327943108052,"dom"
"Housing and Community Development",115,"Committee on Armed Services",1,0.0712387521512015,10.5898,41.1829,37.1701,0.119063038267291,0.463026799246257,0.417910162486452,"dom"
"Housing and Community Development",115,"Committee on Banking, Housing, and Urban Affairs",0,0.0593548041800555,0.3949,6.0061,4.8494,0.0351009741875844,0.53385657398848,0.431042451823935,"dom"
"Housing and Community Development",115,"Committee on Commerce, Science, and Transportation",0,0.0712550928297857,1.0513,5.7225,4.5797,0.0925969965208966,0.504029594398203,0.4033734090809,"dom"
"Housing and Community Development",115,"Committee on Education and the Workforce",0,0.0672738094626031,3.4707,12.4818,11.8948,0.124633267857207,0.448222987506868,0.427143744635925,"dom"
"Housing and Community Development",115,"Committee on Energy and Commerce",0,0.0652101374461896,7.6473,34.355,30.066,0.106111841128485,0.476700574316308,0.417187584555207,"dom"
"Housing and Community Development",115,"Committee on Energy and Natural Resources",0,0.0628880621472516,0.337,3.1649,2.2115,0.058984142542094,0.553943361220989,0.387072496236917,"dom"
"Housing and Community Development",115,"Committee on Environment and Public Works",0,0.0595358425904293,0.7717,4.414,3.6405,0.0874328703179171,0.500101969137341,0.412465160544742,"dom"
"Housing and Community Development",115,"Committee on Ethics",0,0.0580574904460441,0.1679,1.5363,1.0013,0.062058769173905,0.56784328220292,0.370097948623175,"dom"
"Housing and Community Development",115,"Committee on Finance",0,0.117888371071077,0.1272,1.4548,0.7706,0.0540678398367763,0.618379665051433,0.327552495111791,"dom"
"Housing and Community Development",115,"Committee on Financial Services",0,0.0802575893159839,7.8557,45.5417,41.9926,0.0823534961736031,0.477426354963833,0.440220148862564,"dom"
"Housing and Community Development",115,"Committee on Foreign Affairs",0,0.0606336134961059,4.8479,17.7669,18.2324,0.11868377759063,0.434960046221038,0.446356176188331,"prof"
"Housing and Community Development",115,"Committee on Foreign Relations",0,0.0717039561446519,0.6989,2.6985,2.4522,0.119478254923414,0.461313594091904,0.419208150984683,"dom"
"Housing and Community Development",115,"Committee on Health, Education, Labor, and Pensions",0,0.0808786588107197,0.3396,2.9356,1.9573,0.0649020544672719,0.561032011466794,0.374065934065934,"dom"
"Housing and Community Development",115,"Committee on Homeland Security",0,0.0518029913342773,1.6906,10.9447,8.8068,0.0788448892599139,0.510430414931373,0.410724695808713,"dom"
"Housing and Community Development",115,"Committee on Homeland Security and Governmental Affairs",0,0.0647731065141918,0.1493,1.5137,0.9771,0.0565508882239309,0.573349494337336,0.370099617438733,"dom"
"Housing and Community Development",115,"Committee on House Administration",0,0.0393765625789954,0.3356,2.4891,2.3553,0.0647876447876448,0.480521235521236,0.45469111969112,"dom"
"Housing and Community Development",115,"Committee on Indian Affairs",0,0.0459251303753365,1.4091,9.5024,8.3887,0.0730096061180713,0.492347229562388,0.434643164319541,"dom"
"Housing and Community Development",115,"Committee on Natural Resources",0,0.0533952060756648,1.2749,9.9825,8.3323,0.0650801186337718,0.509579013461156,0.425340867905073,"dom"
"Housing and Community Development",115,"Committee on Oversight and Accountability",0,0.0826311492200887,5.0461,16.4378,15.9115,0.13493905667542,0.439567433427641,0.425493509896939,"dom"
"Housing and Community Development",115,"Committee on Rules",0,0.120842710177288,0.476,0.5694,0.8413,0.252292362325754,0.301796788042614,0.445910849631632,"prof"
"Housing and Community Development",115,"Committee on Rules and Administration",0,0.0469118864293729,0.2441,1.2379,1.2483,0.0894040947881185,0.453393399992675,0.457202505219207,"prof"
"Housing and Community Development",115,"Committee on Science, Space, and Technology",0,0.0627566052195467,1.1572,4.2434,4.0876,0.121962015977741,0.44722918994119,0.430808794081069,"dom"
"Housing and Community Development",115,"Committee on Small Business",0,0.0856487085942903,1.2765,3.2874,3.606,0.156244262475673,0.402379466088936,0.441376271435391,"prof"
"Housing and Community Development",115,"Committee on Small Business and Entrepreneurship",0,0.0602027270207618,0.2512,3.01,2.1256,0.0466325090963095,0.558773297690651,0.394594193213039,"dom"
"Housing and Community Development",115,"Committee on Transportation and Infrastructure",0,0.0559355861782117,0.6623,5.4675,4.4475,0.0626152231665926,0.516908851975457,0.420475924857951,"dom"
"Housing and Community Development",115,"Committee on Veterans' Affairs",0,0.0892689513574108,0.1107,1.7179,0.931,0.040114509349181,0.62251775619655,0.337367734454269,"dom"
"Housing and Community Development",115,"Committee on Ways and Means",1,0.0780172222712704,4.7227,17.1023,15.6561,0.126002171761234,0.456291304150625,0.41770652408814,"dom"
"Housing and Community Development",115,"Committee on the Budget",0,0.0580846439263319,3.2712,15.0278,13.85,0.101751220877788,0.4674422221531,0.430806556969113,"dom"
"Housing and Community Development",115,"Committee on the Judiciary",0,0.0724776797607041,1.2375,6.8529,5.3497,0.0920752077737517,0.509884599072923,0.398040193153325,"dom"
"Housing and Community Development",115,"Permanent Select Committee on Intelligence",0,0.0569781043830484,3.6726,20.9862,18.0072,0.0860779074673042,0.491871747996062,0.422050344536633,"dom"
"Housing and Community Development",115,"Select Committee on Intelligence",0,0.0640506022327889,2.1053,13.0428,10.0825,0.0834423279668339,0.516943711207819,0.399613960825347,"dom"
"Housing and Community Development",115,"Special Committee on Aging",0,0.0599071799917244,1.1746,13.1462,8.8349,0.0507261710939423,0.567730623561369,0.381543205344688,"dom"
"Housing and Community Development",115,NA,2,0.0637634231793353,32.8494,160.1224,139.1088,0.0989199609974204,0.482179326344267,0.418900712658312,"dom"
"Housing and Community Development",116,"Commission on Security and Cooperation in Europe",0,0.0488583693744679,0.9771,9.1628,7.0575,0.0568167281100631,0.53280146998965,0.410381801900287,"dom"
"Housing and Community Development",116,"Committee on Agriculture",0,0.0562930771746869,7.7147,38.6425,33.9133,0.096108782180253,0.481403504400745,0.422487713419002,"dom"
"Housing and Community Development",116,"Committee on Agriculture, Nutrition, and Forestry",0,0.051815099073078,1.7734,9.1802,8.3293,0.0919674945158664,0.47607984276224,0.431952662721893,"dom"
"Housing and Community Development",116,"Committee on Appropriations",0,0.0641074773625159,12.0376,57.7099,49.8406,0.100658844818172,0.482572262624793,0.416768892557035,"dom"
"Housing and Community Development",116,"Committee on Armed Services",0,0.0631850642032058,12.6193,56.6542,50.1861,0.105636549929851,0.474254057438665,0.420109392631484,"dom"
"Housing and Community Development",116,"Committee on Banking, Housing, and Urban Affairs",0,0.0558080070112818,0.3733,6.143,4.8893,0.0327295363680999,0.538595076102967,0.428675387528933,"dom"
"Housing and Community Development",116,"Committee on Commerce, Science, and Transportation",0,0.085236285984499,0.362,4.86,3.1329,0.0433278674789644,0.581694574441346,0.37497755807969,"dom"
"Housing and Community Development",116,"Committee on Education and the Workforce",0,0.0598583942161467,3.4538,16.8837,14.3346,0.0996132336951036,0.486953487097695,0.413433279207201,"dom"
"Housing and Community Development",116,"Committee on Energy and Commerce",0,0.0675268368198441,8.7563,48.4822,39.1783,0.0908171604948515,0.502839754067756,0.406343085437393,"dom"
"Housing and Community Development",116,"Committee on Energy and Natural Resources",0,0.0436701023573052,0.6428,2.5104,2.3451,0.116908862739392,0.456577487587072,0.426513649673535,"dom"
"Housing and Community Development",116,"Committee on Environment and Public Works",1,0.0595358425904293,0.7717,4.414,3.6405,0.0874328703179171,0.500101969137341,0.412465160544742,"dom"
"Housing and Community Development",116,"Committee on Ethics",0,0.0755647544222062,0.1312,1.6305,1.1282,0.0453994947922073,0.564206373922973,0.39039413128482,"dom"
"Housing and Community Development",116,"Committee on Finance",0,0.117828157795387,0.1352,1.4401,0.7594,0.057908939049985,0.616824431404463,0.325266629545552,"dom"
"Housing and Community Development",116,"Committee on Financial Services",0,0.0779483169681364,13.2519,75.867,70.6702,0.0829336919727316,0.474794588617121,0.442271719410147,"dom"
"Housing and Community Development",116,"Committee on Foreign Affairs",0,0.0564250565373881,4.508,26.2646,21.584,0.0861018477135643,0.501648311769672,0.412249840516764,"dom"
"Housing and Community Development",116,"Committee on Foreign Relations",0,0.0838276255819038,1.7276,4.6385,4.9716,0.152376584316043,0.409121779549644,0.438501636134313,"prof"
"Housing and Community Development",116,"Committee on Health, Education, Labor, and Pensions",0,0.0804164895337448,0.3183,2.9961,2.0038,0.0598510774322139,0.563367304727163,0.376781617840623,"dom"
"Housing and Community Development",116,"Committee on Homeland Security",0,0.0761144155554404,3.547,12.0779,11.2653,0.131906791321745,0.44915619816885,0.418937010509405,"dom"
"Housing and Community Development",116,"Committee on Homeland Security and Governmental Affairs",0,0.0589236805168638,0.3813,2.7198,2.1941,0.0720086115727451,0.513634990179786,0.414356398247469,"dom"
"Housing and Community Development",116,"Committee on House Administration",0,0.0573854739445703,1.1975,5.1915,4.9882,0.105254368385895,0.456307351545196,0.43843828006891,"dom"
"Housing and Community Development",116,"Committee on Indian Affairs",1,0.043928012055254,1.4364,10.9849,9.404,0.0658135283363803,0.503310378322406,0.430876093341214,"dom"
"Housing and Community Development",116,"Committee on Natural Resources",0,0.0615626070413543,2.2662,15.7049,12.9509,0.0732876269322812,0.50788758812496,0.418824784942759,"dom"
"Housing and Community Development",116,"Committee on Oversight and Accountability",1,0.0667095957479969,5.9239,19.1128,19.7726,0.132202466898613,0.42653645560185,0.441261077499537,"prof"
"Housing and Community Development",116,"Committee on Rules",0,0.0754298935332814,0.6989,1.8476,2.0869,0.150839556265377,0.39875685241939,0.450403591315233,"prof"
"Housing and Community Development",116,"Committee on Rules and Administration",0,0.0469118864293729,0.2441,1.2379,1.2483,0.0894040947881185,0.453393399992675,0.457202505219207,"prof"
"Housing and Community Development",116,"Committee on Science, Space, and Technology",0,0.0659686094037388,0.5152,3.9201,3.2026,0.067453095746213,0.513243168933869,0.419303735319918,"dom"
"Housing and Community Development",116,"Committee on Small Business",0,0.117858282026239,1.0671,1.8343,2.1642,0.210656190777006,0.362109128237524,0.427234680985471,"prof"
"Housing and Community Development",116,"Committee on Small Business and Entrepreneurship",0,0.0402569821779504,0.1874,1.7288,1.2533,0.0591260451175264,0.545448808960404,0.39542514592207,"dom"
"Housing and Community Development",116,"Committee on Transportation and Infrastructure",0,0.061565300344122,3.0945,19.8544,15.7367,0.0799910044047397,0.513224559009037,0.406784436586223,"dom"
"Housing and Community Development",116,"Committee on Veterans' Affairs",0,0.0782948596145863,0.4695,5.0498,3.1731,0.0540127007500805,0.580944273158161,0.365043026091758,"dom"
"Housing and Community Development",116,"Committee on Ways and Means",1,0.0698702805280556,7.2251,30.232,27.427,0.111353937251191,0.465938496488354,0.422707566260455,"dom"
"Housing and Community Development",116,"Committee on the Budget",0,0.0612122912902307,6.1983,27.9459,25.87,0.103280556934859,0.465654795031842,0.431064648033299,"dom"
"Housing and Community Development",116,"Committee on the Judiciary",0,0.0626291459477915,1.5612,8.2733,6.845,0.0935999280553973,0.496016067627926,0.410384004316676,"dom"
"Housing and Community Development",116,"Joint Committee on Taxation",0,0.0384650500065376,0.175,1.4873,1.1363,0.0625312656328164,0.531444293575359,0.406024440791824,"dom"
"Housing and Community Development",116,"Joint Committee on the Library",0,0.0307467155873048,0.1834,1.3674,1.3098,0.0641124239669999,0.478011605956792,0.457875970076208,"dom"
"Housing and Community Development",116,"Joint Economic Committee",0,0.0553467815595175,1.9592,9.5338,8.4642,0.0981700839797166,0.477712304331269,0.424117611689014,"dom"
"Housing and Community Development",116,"Permanent Select Committee on Intelligence",0,0.0530356436919958,3.4002,25.5564,20.702,0.0684715235628874,0.514641975408086,0.416886501029026,"dom"
"Housing and Community Development",116,"Select Committee on Ethics",0,0.100329743480066,1.2096,3.5489,3.453,0.147305607988796,0.432186567618584,0.42050782439262,"dom"
"Housing and Community Development",116,"Select Committee on Intelligence",0,0.070978364636412,1.2373,12.3614,8.387,0.0562774894590575,0.562247278913112,0.381475231627831,"dom"
"Housing and Community Development",116,"Select Committee on the Modernization of Congress",0,0.0267797208773152,0.1635,1.4487,1.3559,0.0550857450894512,0.488090023921027,0.456824230989522,"dom"
"Housing and Community Development",116,"Special Committee on Aging",1,0.0601756922545577,1.4995,16.1224,11.4103,0.0516495477435399,0.555328221767555,0.393022230488905,"dom"
"Housing and Community Development",116,"United States Senate Caucus on International Narcotics Control",0,0.0497124874922403,0.5046,4.223,3.179,0.0638200996635722,0.534110742923633,0.402069157412794,"dom"
"Housing and Community Development",116,NA,0,0.0635453462527501,3.9289,21.3899,16.6886,0.0935287592186139,0.509193618267258,0.397277622514129,"dom"
"Housing and Community Development",117,"Committee on Agriculture",0,0.0763320318135364,19.6669,41.3437,50.1579,0.176910725610222,0.371901213023473,0.451188061366304,"prof"
"Housing and Community Development",117,"Committee on Agriculture, Nutrition, and Forestry",0,0.0535945542346913,8.5253,21.8204,25.7076,0.152092740302533,0.389279489343179,0.458627770354288,"prof"
"Housing and Community Development",117,"Committee on Appropriations",1,0.060860651711166,25.2457,70.9446,79.2337,0.143912463516965,0.404417867566581,0.451669668916454,"prof"
"Housing and Community Development",117,"Committee on Armed Services",0,0.0495634481375736,20.0155,75.6143,77.1126,0.11586906283576,0.437728664184358,0.446402272979882,"prof"
"Housing and Community Development",117,"Committee on Banking, Housing, and Urban Affairs",0,0.0541564426460689,3.702,12.8963,14.7184,0.11821168897106,0.411802648427197,0.469985662601743,"prof"
"Housing and Community Development",117,"Committee on Commerce, Science, and Transportation",0,0.0608599622049902,4.5348,10.205,12.3857,0.167178485189213,0.376214263331552,0.456607251479235,"prof"
"Housing and Community Development",117,"Committee on Education and the Workforce",0,0.0518545320636424,8.1918,26.8888,28.9811,0.127873596860527,0.419732851298045,0.452393551841428,"prof"
"Housing and Community Development",117,"Committee on Energy and Commerce",0,0.0572856693158536,12.6429,39.1865,41.8463,0.134964563915722,0.418320866564114,0.446714569520164,"prof"
"Housing and Community Development",117,"Committee on Energy and Natural Resources",0,0.0729519944891373,1.5538,3.8494,4.1671,0.162356456955372,0.402223545761366,0.435419997283262,"prof"
"Housing and Community Development",117,"Committee on Environment and Public Works",0,0.0778265277668368,1.6518,4.4045,4.6161,0.154773059480529,0.412700048723811,0.43252689179566,"prof"
"Housing and Community Development",117,"Committee on Ethics",0,0.0217797231376555,0.365,1.6008,1.6301,0.101504491226119,0.44517367001307,0.453321838760811,"prof"
"Housing and Community Development",117,"Committee on Finance",0,0.0777096997180679,3.9674,6.2112,8.6833,0.210339361358082,0.329298745089307,0.460361893552611,"prof"
"Housing and Community Development",117,"Committee on Financial Services",0,0.0568841344828402,11.2356,56.1459,55.6595,0.0913159028291382,0.456318625498817,0.452365471672044,"dom"
"Housing and Community Development",117,"Committee on Foreign Affairs",0,0.0480974879857844,10.065,34.1313,36.3144,0.125014439074558,0.423934955229553,0.451050605695889,"prof"
"Housing and Community Development",117,"Committee on Foreign Relations",0,0.0726174044807094,2.3831,3.7817,5.2915,0.208016549845936,0.330097850091216,0.461885600062848,"prof"
"Housing and Community Development",117,"Committee on Health, Education, Labor, and Pensions",0,0.0495877529049262,1.118,2.9742,3.5636,0.146033072964288,0.388489772460096,0.465477154575616,"prof"
"Housing and Community Development",117,"Committee on Homeland Security",0,0.0581450872658916,3.0299,8.0892,9.2967,0.148409565140724,0.396222533527954,0.455367901331322,"prof"
"Housing and Community Development",117,"Committee on Homeland Security and Governmental Affairs",0,0.0748096884616843,1.8327,2.693,3.9542,0.216122831637166,0.317574499699289,0.466302668663545,"prof"
"Housing and Community Development",117,"Committee on House Administration",0,0.0263326770139,0.1504,1.4789,1.321,0.050977866657628,0.501271057180626,0.447751076161746,"dom"
"Housing and Community Development",117,"Committee on Indian Affairs",0,0.0481232491137824,0.8089,2.6386,2.9366,0.126705408749863,0.41330806221707,0.459986529033067,"prof"
"Housing and Community Development",117,"Committee on Natural Resources",0,0.0970472617976397,6.6262,10.7616,14.6725,0.206679288715327,0.335667476598784,0.457653234685889,"prof"
"Housing and Community Development",117,"Committee on Oversight and Accountability",0,0.0451715419311525,6.5437,24.7207,25.7507,0.114771350045865,0.433581630129562,0.451647019824573,"prof"
"Housing and Community Development",117,"Committee on Rules",0,0.031984042582422,0.4015,2.7591,2.6059,0.0696262897771612,0.478470476025319,0.45190323419752,"dom"
"Housing and Community Development",117,"Committee on Rules and Administration",0,0.0772329477693026,1.6229,2.7612,3.7776,0.198843378217773,0.338311871301322,0.462844750480905,"prof"
"Housing and Community Development",117,"Committee on Science, Space, and Technology",0,0.0500169844992853,0.4447,3.8215,2.9909,0.0612779209326039,0.526587755439501,0.412134323627895,"dom"
"Housing and Community Development",117,"Committee on Small Business",0,0.0468559622811744,0.7465,3.1116,3.1337,0.106767928144398,0.445035613146829,0.448196458708773,"prof"
"Housing and Community Development",117,"Committee on Small Business and Entrepreneurship",0,0.0290498154917318,0.1388,3.0881,2.6172,0.0237504491709587,0.528413271504594,0.447836279324447,"dom"
"Housing and Community Development",117,"Committee on Transportation and Infrastructure",0,0.0862867636918487,8.1475,13.4325,18.2316,0.204651408132303,0.337401661827206,0.457946930040491,"prof"
"Housing and Community Development",117,"Committee on Veterans' Affairs",0,0.0640879409810023,1.8343,5.3467,6.0927,0.138190557267378,0.402804041073702,0.45900540165892,"prof"
"Housing and Community Development",117,"Committee on Ways and Means",0,0.0629040247225972,5.5332,15.3561,17.432,0.144389673627982,0.400719704185401,0.454890622186617,"prof"
"Housing and Community Development",117,"Committee on the Budget",0,0.0459968483279043,8.0388,28.432,30.3965,0.120220197316177,0.42520035951803,0.454579443165793,"prof"
"Housing and Community Development",117,"Committee on the Judiciary",0,0.0476682944737945,2.6408,11.5444,11.3636,0.103362975951904,0.451856838677355,0.444780185370741,"dom"
"Housing and Community Development",117,"Joint Committee on Printing",0,0.0393828088551772,1.3433,5.5717,5.6566,0.106851952018836,0.443197365490471,0.449950682490693,"prof"
"Housing and Community Development",117,"Joint Committee on Taxation",0,0.0471981739895611,0.7327,4.245,3.6178,0.0852422779361294,0.493863067884358,0.420894654179512,"dom"
"Housing and Community Development",117,"Joint Committee on the Library",0,0.105564325596135,2.0391,2.5121,4.0179,0.23795964570375,0.293157974583095,0.468882379713155,"prof"
"Housing and Community Development",117,"Joint Economic Committee",1,0.0607593473949199,2.8927,12.1117,12.0858,0.106780311699434,0.447087876796775,0.446131811503791,"dom"
"Housing and Community Development",117,"Permanent Select Committee on Intelligence",0,0.0777710213319449,2.3814,4.865,6.1211,0.178148494482888,0.363942397606134,0.457909107910978,"prof"
"Housing and Community Development",117,"Select Committee on Economic Disparity and Fairness in Growth",0,0.0778119348308048,1.23,2.8031,3.4258,0.164903672123235,0.375806084007025,0.45929024386974,"prof"
"Housing and Community Development",117,"Select Committee on Ethics",0,0.030484868144874,0.3073,2.9831,2.6936,0.0513536096256684,0.498512700534759,0.450133689839572,"dom"
"Housing and Community Development",117,"Select Committee on Intelligence",0,0.0380876619141725,1.1111,5.908,5.9222,0.0858569077295171,0.456522915008539,0.457620177261944,"prof"
"Housing and Community Development",117,"Select Committee on the Climate Crisis",0,0.0668928399240808,5.0408,15.1461,15.9949,0.139318662974203,0.418611014377394,0.442070322648403,"prof"
"Housing and Community Development",117,"Select Committee on the Modernization of Congress",0,0.0311730331613245,0.1001,1.6851,1.4646,0.0308018955012616,0.518524216874885,0.450673887623854,"dom"
"Housing and Community Development",117,"Select Committee to Investigate the January 6th Attack on the United States Capitol",0,0.0369687731879781,0.1747,1.1592,1.1526,0.0702594007641263,0.466197466318118,0.463543132917756,"dom"
"Housing and Community Development",117,"Select Subcommittee on the Coronavirus Pandemic",0,0.0492470237139782,0.4888,2.9209,2.3118,0.085432141920825,0.510512977366075,0.4040548807131,"dom"
"Housing and Community Development",117,"Special Committee on Aging",0,0.0475609866363596,1.4386,3.0552,3.8948,0.171494647497795,0.364208568771905,0.464296783730301,"prof"
"Housing and Community Development",117,NA,1,0.0499415620445405,7.6994,26.866,28.0656,0.122932732991649,0.428956906324344,0.448110360684006,"prof"
"Housing and Community Development",118,"Committee on Agriculture",2,0.0574002906105979,6.1509,23.15,23.9677,0.115469526137349,0.434589983592586,0.449940490270065,"prof"
"Housing and Community Development",118,"Committee on Agriculture, Nutrition, and Forestry",1,0.0649800805918161,3.7078,12.2004,12.7811,0.129239821117978,0.42525959155504,0.445500587326982,"prof"
"Housing and Community Development",118,"Committee on Appropriations",0,0.04287667712845,11.3578,51.0207,51.1747,0.100021839983373,0.449310983750348,0.450667176266279,"prof"
"Housing and Community Development",118,"Committee on Armed Services",2,0.0475349033258423,11.6841,52.9173,52.6682,0.0996345173855799,0.451244823892978,0.449120658721442,"dom"
"Housing and Community Development",118,"Committee on Banking, Housing, and Urban Affairs",0,0.0587558453245022,2.5043,12.4648,13.0081,0.0895121741989906,0.445534220722588,0.464953605078421,"prof"
"Housing and Community Development",118,"Committee on Commerce, Science, and Transportation",0,0.0381816088703302,1.51,6.8091,6.805,0.099840651675141,0.450215219418015,0.449944128906844,"dom"
"Housing and Community Development",118,"Committee on Education and the Workforce",0,0.0381424365412401,1.8068,7.8625,7.7335,0.103822373411175,0.451795113430023,0.444382513158802,"dom"
"Housing and Community Development",118,"Committee on Energy and Commerce",2,0.0395720580726301,5.6583,29.9687,29.4923,0.0868912902933539,0.460212256581382,0.452896453125264,"dom"
"Housing and Community Development",118,"Committee on Energy and Natural Resources",2,0.0331499569253082,0.647,3.5374,3.5314,0.0838539101583763,0.458461857487234,0.45768423235439,"dom"
"Housing and Community Development",118,"Committee on Environment and Public Works",0,0.0331921921042932,0.7677,3.5767,3.5548,0.0971870569171562,0.452792687867126,0.450020255215718,"dom"
"Housing and Community Development",118,"Committee on Ethics",0,0.0335953339407398,0.1892,1.1948,1.1966,0.0733162830349531,0.462993102379292,0.463690614585755,"prof"
