"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US3612","Congressional District 12 (115th Congress), New York","107010","5034",
"5001500US3613","Congressional District 13 (115th Congress), New York","43880","2374",
"5001500US3614","Congressional District 14 (115th Congress), New York","58331","2375",
"5001500US3615","Congressional District 15 (115th Congress), New York","28042","1664",
"5001500US3616","Congressional District 16 (115th Congress), New York","69463","3578",
"5001500US3617","Congressional District 17 (115th Congress), New York","96125","4145",
"5001500US3618","Congressional District 18 (115th Congress), New York","86211","2856",
"5001500US3619","Congressional District 19 (115th Congress), New York","61662","1708",
"5001500US3620","Congressional District 20 (115th Congress), New York","66532","1788",
"5001500US3621","Congressional District 21 (115th Congress), New York","54311","1526",
"5001500US3622","Congressional District 22 (115th Congress), New York","52212","1125",
"5001500US3623","Congressional District 23 (115th Congress), New York","50747","1170",
"5001500US3624","Congressional District 24 (115th Congress), New York","55721","1502",
"5001500US3625","Congressional District 25 (115th Congress), New York","57149","1873",
"5001500US3626","Congressional District 26 (115th Congress), New York","49148","1788",
"5001500US3627","Congressional District 27 (115th Congress), New York","64032","1478",
"5001500US3701","Congressional District 1 (115th Congress), North Carolina","43853","1658",
"5001500US3702","Congressional District 2 (115th Congress), North Carolina","69552","2556",
"5001500US3703","Congressional District 3 (115th Congress), North Carolina","50479","1631",
"5001500US3704","Congressional District 4 (115th Congress), North Carolina","70293","2289",
"5001500US3705","Congressional District 5 (115th Congress), North Carolina","46513","1603",
"5001500US3706","Congressional District 6 (115th Congress), North Carolina","49867","1923",
"5001500US3707","Congressional District 7 (115th Congress), North Carolina","48345","2054",
"5001500US3708","Congressional District 8 (115th Congress), North Carolina","51621","1539",
"5001500US3709","Congressional District 9 (115th Congress), North Carolina","61369","1507",
"5001500US3710","Congressional District 10 (115th Congress), North Carolina","47064","1617",
"5001500US3711","Congressional District 11 (115th Congress), North Carolina","46337","1381",
"5001500US3712","Congressional District 12 (115th Congress), North Carolina","58787","2332",
"5001500US3713","Congressional District 13 (115th Congress), North Carolina","50803","1025",
"5001500US3800","Congressional District (at Large) (115th Congress), North Dakota","61843","1052",
"5001500US3901","Congressional District 1 (115th Congress), Ohio","59719","2134",
"5001500US3902","Congressional District 2 (115th Congress), Ohio","57083","1811",
"5001500US3903","Congressional District 3 (115th Congress), Ohio","47123","1694",
"5001500US3904","Congressional District 4 (115th Congress), Ohio","52370","1232",
"5001500US3905","Congressional District 5 (115th Congress), Ohio","56835","1626",
"5001500US3906","Congressional District 6 (115th Congress), Ohio","47067","1535",
"5001500US3907","Congressional District 7 (115th Congress), Ohio","54045","1565",
"5001500US3908","Congressional District 8 (115th Congress), Ohio","58295","1406",
"5001500US3909","Congressional District 9 (115th Congress), Ohio","43182","1512",
"5001500US3910","Congressional District 10 (115th Congress), Ohio","51208","1185",
"5001500US3911","Congressional District 11 (115th Congress), Ohio","35954","1045",
"5001500US3912","Congressional District 12 (115th Congress), Ohio","71853","1927",
"5001500US3913","Congressional District 13 (115th Congress), Ohio","45177","1304",
"5001500US3914","Congressional District 14 (115th Congress), Ohio","67163","2014",
"5001500US3915","Congressional District 15 (115th Congress), Ohio","66694","1660",
"5001500US3916","Congressional District 16 (115th Congress), Ohio","66504","1642",
"5001500US4001","Congressional District 1 (115th Congress), Oklahoma","53332","1324",
"5001500US4002","Congressional District 2 (115th Congress), Oklahoma","40305","856",
"5001500US4003","Congressional District 3 (115th Congress), Oklahoma","50089","1308",
"5001500US4004","Congressional District 4 (115th Congress), Oklahoma","54885","1583",
"5001500US4005","Congressional District 5 (115th Congress), Oklahoma","50441","1367",
"5001500US4101","Congressional District 1 (115th Congress), Oregon","75585","1870",
"5001500US4102","Congressional District 2 (115th Congress), Oregon","51813","1087",
"5001500US4103","Congressional District 3 (115th Congress), Oregon","64379","2523",
"5001500US4104","Congressional District 4 (115th Congress), Oregon","49666","1485",
"5001500US4105","Congressional District 5 (115th Congress), Oregon","63710","2152",
"5001500US4201","Congressional District 1 (115th Congress), Pennsylvania","45400","2723",
"5001500US4202","Congressional District 2 (115th Congress), Pennsylvania","39128","2118",
"5001500US4203","Congressional District 3 (115th Congress), Pennsylvania","52491","1424",
"5001500US4204","Congressional District 4 (115th Congress), Pennsylvania","63733","1631",
"5001500US4205","Congressional District 5 (115th Congress), Pennsylvania","50232","1213",
"5001500US4206","Congressional District 6 (115th Congress), Pennsylvania","82203","2132",
"5001500US4207","Congressional District 7 (115th Congress), Pennsylvania","90546","2736",
"5001500US4208","Congressional District 8 (115th Congress), Pennsylvania","84772","2826",
"5001500US4209","Congressional District 9 (115th Congress), Pennsylvania","49356","1539",
"5001500US4210","Congressional District 10 (115th Congress), Pennsylvania","53146","1424",
"5001500US4211","Congressional District 11 (115th Congress), Pennsylvania","57248","1214",
"5001500US4212","Congressional District 12 (115th Congress), Pennsylvania","62451","1407",
"5001500US4213","Congressional District 13 (115th Congress), Pennsylvania","62427","1986",
"5001500US4214","Congressional District 14 (115th Congress), Pennsylvania","45970","1462",
"5001500US4215","Congressional District 15 (115th Congress), Pennsylvania","63128","1980",
"5001500US4216","Congressional District 16 (115th Congress), Pennsylvania","61049","1338",
"5001500US4217","Congressional District 17 (115th Congress), Pennsylvania","52689","1634",
"5001500US4218","Congressional District 18 (115th Congress), Pennsylvania","67503","2092",
"5001500US4401","Congressional District 1 (115th Congress), Rhode Island","59193","3420",
"5001500US4402","Congressional District 2 (115th Congress), Rhode Island","69702","3137",
"5001500US4501","Congressional District 1 (115th Congress), South Carolina","66337","2405",
"5001500US4502","Congressional District 2 (115th Congress), South Carolina","58665","2681",
"5001500US4503","Congressional District 3 (115th Congress), South Carolina","47004","1512",
"5001500US4504","Congressional District 4 (115th Congress), South Carolina","53006","1768",
"5001500US4505","Congressional District 5 (115th Congress), South Carolina","51131","1315",
"5001500US4506","Congressional District 6 (115th Congress), South Carolina","35615","1211",
"5001500US4507","Congressional District 7 (115th Congress), South Carolina","42159","1061",
"5001500US4600","Congressional District (at Large) (115th Congress), South Dakota","56521","1314",
"5001500US4701","Congressional District 1 (115th Congress), Tennessee","42300","1333",
"5001500US4702","Congressional District 2 (115th Congress), Tennessee","52025","924",
"5001500US4703","Congressional District 3 (115th Congress), Tennessee","47681","1383",
"5001500US4704","Congressional District 4 (115th Congress), Tennessee","56304","1606",
"5001500US4705","Congressional District 5 (115th Congress), Tennessee","57116","1777",
"5001500US4706","Congressional District 6 (115th Congress), Tennessee","53708","1623",
"5001500US4707","Congressional District 7 (115th Congress), Tennessee","57852","2099",
