"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"5001800US2601","Congressional District 1 (118th Congress), Michigan","786329","1187","705951","2523","8204","843","18690","1486","3328","734","34","65","6259","1186","43863","2528","16468","2049","27395","1625",
"5001800US2602","Congressional District 2 (118th Congress), Michigan","791423","7804","701667","8399","14053","2235","5378","918","5415","1290","178","163","11358","2089","53374","3699","25461","3294","27913","2672",
"5001800US2603","Congressional District 3 (118th Congress), Michigan","771917","8876","554461","11447","86849","4180","3026","1280","22034","2230","102","143","23674","5303","81771","7455","46327","6272","35444","5132",
"5001800US2604","Congressional District 4 (118th Congress), Michigan","777277","7742","600393","7075","58167","3838","4341","2180","19242","1465","186","328","32361","4459","62587","5500","34045","4300","28542","3372",
"5001800US2605","Congressional District 5 (118th Congress), Michigan","775722","6319","665958","5872","30817","2950","2176","1039","6573","886","232","331","10870","2163","59096","5015","30313","3937","28783","2951",
"5001800US2606","Congressional District 6 (118th Congress), Michigan","764009","7188","536366","10723","73408","6663","1836","700","81880","4696","64","97","9816","2764","60639","5421","28544","3650","32095","4175",
"5001800US2607","Congressional District 7 (118th Congress), Michigan","781761","3985","637908","5990","43622","3554","1918","673","29625","2867","215","352","12488","2699","55985","4635","28637","3436","27348","3402",
"5001800US2608","Congressional District 8 (118th Congress), Michigan","766628","1695","589551","3155","116049","3360","2198","740","7870","906","158","149","8250","2453","42552","4544","16590","2482","25962","3626",
"5001800US2609","Congressional District 9 (118th Congress), Michigan","769261","8839","684510","9624","20427","4883","1091","505","11519","2108","107","114","11604","2309","40003","4641","18825","3948","21178","2999",
"5001800US2610","Congressional District 10 (118th Congress), Michigan","769945","6844","550889","8131","104101","4366","2585","1410","51258","3673","628","936","8161","2129","52323","5500","19442","3514","32881","4067",
"5001800US2611","Congressional District 11 (118th Congress), Michigan","769154","6378","525908","8008","101641","6266","609","339","66574","4522","450","544","15425","3996","58547","6261","28786","4012","29761","4646",
"5001800US2612","Congressional District 12 (118th Congress), Michigan","740559","12695","355438","10298","319103","13911","1820","974","13936","2637","153","249","6244","1975","43865","5594","16983","3660","26882","4537",
"5001800US2613","Congressional District 13 (118th Congress), Michigan","773276","13210","296801","9161","344169","12490","4938","2262","21113","3544","557","820","37843","5852","67855","8606","35390","5653","32465","5928",
"5001800US2701","Congressional District 1 (118th Congress), Minnesota","713000","1694","590545","3280","28149","2377","3859","1349","22055","1548","160","287","23758","3363","44474","3557","25911","2815","18563","2605",
"5001800US2702","Congressional District 2 (118th Congress), Minnesota","733289","3556","550310","5470","55413","4368","3622","1223","40015","2613","143","135","28545","5244","55241","5600","24639","4330","30602","4333",
"5001800US2703","Congressional District 3 (118th Congress), Minnesota","699786","7383","494677","9893","72035","10682","3542","1640","61853","4913","63","102","18232","4283","49384","6295","16160","4178","33224","5023",
"5001800US2704","Congressional District 4 (118th Congress), Minnesota","699739","4392","444756","5873","75599","3688","4015","1298","95555","3016","431","440","25043","3911","54340","4682","24240","3828","30100","3881",
"5001800US2705","Congressional District 5 (118th Congress), Minnesota","702050","7171","437170","10337","118780","10236","5290","1897","37569","4059","298","410","28824","5564","74119","7230","33912","6169","40207","5002",
"5001800US2706","Congressional District 6 (118th Congress), Minnesota","747036","6029","614139","5928","44513","4827","2553","846","24463","3131","258","291","13428","3398","47682","6087","22261","4832","25421","3186",
"5001800US2707","Congressional District 7 (118th Congress), Minnesota","715239","3763","632487","4511","8433","1217","5379","982","8407","2135","1977","1353","16258","2244","42298","2840","22794","2346","19504","1734",
"5001800US2708","Congressional District 8 (118th Congress), Minnesota","727776","3865","635118","4539","10005","1889","25271","1516","8505","1583","347","211","7894","1818","40636","2698","13610","1834","27026","2193",
"5001800US2801","Congressional District 1 (118th Congress), Mississippi","745641","2669","473560","3059","201709","6570","2706","1487","5958","1050","269","351","22094","5341","39345","5930","8199","1811","31146","5524",
"5001800US2802","Congressional District 2 (118th Congress), Mississippi","701580","5661","223113","3912","438722","8298","2137","1032","4175","1370","71","137","7433","2170","25929","4721","7365","2251","18564","4649",
"5001800US2803","Congressional District 3 (118th Congress), Mississippi","740675","6398","431826","4254","246188","7893","8342","1939","8200","1193","1041","1195","11379","3185","33699","4961","12496","3064","21203","3925",
"5001800US2804","Congressional District 4 (118th Congress), Mississippi","751794","3215","506745","4598","160726","5173","2044","1154","9516","1751","53","79","18828","3883","53882","5168","20015","2943","33867","4864",
"5001800US2901","Congressional District 1 (118th Congress), Missouri","741792","10292","320997","8707","328051","8132","2190","1288","26949","3551","142","162","16699","4764","46764","5741","14875","2303","31889","5485",
"5001800US2902","Congressional District 2 (118th Congress), Missouri","764420","12115","637233","10324","28303","5891","1020","527","35246","3789","107","178","7458","2597","55053","5452","30731","4961","24322","3317",
"5001800US2903","Congressional District 3 (118th Congress), Missouri","781181","10579","664044","10825","35663","3820","2200","792","18213","2387","158","199","8677","2049","52226","5441","22389","4104","29837","4368",
"5001800US2904","Congressional District 4 (118th Congress), Missouri","788949","8229","677520","9080","36907","4116","2019","809","6814","1664","1324","902","9428","1919","54937","3935","21665","2939","33272","2897",
"5001800US2905","Congressional District 5 (118th Congress), Missouri","760843","6500","465198","7863","167905","5888","3070","1217","15480","1925","2515","843","29777","5587","76898","7892","42400","5779","34498","4266",
"5001800US2906","Congressional District 6 (118th Congress), Missouri","785446","6414","684726","6062","29874","4063","2016","862","8874","2073","939","596","11602","2630","47415","3429","19678","2413","27737","2678",
"5001800US2907","Congressional District 7 (118th Congress), Missouri","790923","3756","679174","6220","13086","2138","5520","1149","10698","1768","3421","868","20159","4366","58865","4705","22733","3478","36132","3048",
"5001800US2908","Congressional District 8 (118th Congress), Missouri","782602","5587","689275","6125","29020","2452","1462","525","6056","1457","1398","1266","4892","1510","50499","5091","21092","3759","29407","2899",
"5001800US3001","Congressional District 1 (118th Congress), Montana","576553","1210","495286","3221","1971","637","23310","2059","5011","992","223","223","8389","1971","42363","3397","17823","2860","24540","2252",
"5001800US3002","Congressional District 2 (118th Congress), Montana","556259","1210","463369","2717","2796","799","40383","1778","4255","842","104","130","6158","1676","39194","3322","16420","2401","22774","2550",
"5001800US3101","Congressional District 1 (118th Congress), Nebraska","659725","5459","524968","5800","19360","2571","5375","1433","17366","2749","233","295","27997","4026","64426","5644","33161","4547","31265","3462",
"5001800US3102","Congressional District 2 (118th Congress), Nebraska","664285","4384","469734","5904","61457","4426","5821","2319","27975","2798","28","40","34359","6069","64911","6895","31529","5166","33382","4422",
