"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"5001600US0406","Congressional District 6 (116th Congress), Arizona","814971","18151","673502","17766","24601","4601","15165","3199","46309","5766","1211","743","23997","5458","30186","4510","6384","2426","23802","3565",
"5001600US0407","Congressional District 7 (116th Congress), Arizona","853856","21938","622724","21974","84627","10395","21738","4488","21031","5061","4201","2155","70812","9001","28723","4271","6752","1994","21971","4121",
"5001600US0408","Congressional District 8 (116th Congress), Arizona","798544","12591","661387","14549","40530","6306","10491","3985","30104","4395","720","461","26640","4688","28672","4594","4673","2044","23999","4300",
"5001600US0409","Congressional District 9 (116th Congress), Arizona","818850","17431","615343","15315","57590","6978","29792","6637","43328","5791","2674","1916","38835","7136","31288","4405","3698","1439","27590","4348",
"5001600US0501","Congressional District 1 (116th Congress), Arkansas","719048","3717","556680","4016","126465","3034","1951","820","3775","923","1837","868","6282","1645","22058","3439","1515","1306","20543","3081",
"5001600US0502","Congressional District 2 (116th Congress), Arkansas","767662","2108","543432","4221","178792","3040","2763","719","11921","1244","366","348","11391","3537","18997","3349","445","394","18552","3315",
"5001600US0503","Congressional District 3 (116th Congress), Arkansas","829149","3780","695183","7526","25683","2233","8771","1496","25356","2411","8879","409","36072","6167","29205","4030","4552","1963","24653","3655",
"5001600US0504","Congressional District 4 (116th Congress), Arkansas","701945","4274","519725","4916","136528","3982","3731","1122","5026","1991","1747","1666","21845","3016","13343","2788","704","412","12639","2762",
"5001600US0601","Congressional District 1 (116th Congress), California","711905","5872","603558","7211","11113","2005","11588","1662","21669","1936","2099","982","23388","5187","38490","3966","3935","1577","34555","3865",
"5001600US0602","Congressional District 2 (116th Congress), California","708434","5699","565797","8011","12978","2011","17486","2632","27941","2052","1648","901","46260","6474","36324","3751","3984","1345","32340","3419",
